기준연월|고객행정구역분류시도코드|고객행정구역분류시군구코드|고객행정구역분류코드|고객법정동코드|고객행정구역분류시도명|고객행정구역분류시군구명|고객행정구역분류명|고객법정동명|통합카드아파트단지코드|통합카드아파트단지명|연평균소득금액|통합카드성별코드|통합카드10세단위연령코드|영화관심비율|건강관심비율|게임관심비율|골프관심비율|독서관심비율|레저관심비율|뷰티관심비율|쇼핑관심비율|애완동물관심비율|여행관심비율|예술관심비율|온라인쇼핑관심비율|육아관심비율|식도락관심비율|자동차관심비율
202411|47|41130|27110000|4511000000|서울|서초구|인계동|서초1동|NH6807|래미안|15392|1|6|0.017|0.064|0.029|0.197|0.145|0.09|0.068|0.088|0.102|0.043|0.056|0.034|0.0|0.019|0.048
202411|42|11140|41150000|4413000000|부산|강남구|인계동|역삼1동|NH4933|힐스테이트|12409|1|4|0.081|0.013|0.035|0.003|0.049|0.123|0.155|0.003|0.145|0.043|0.05|0.055|0.132|0.066|0.048
202411|46|11110|28110000|4115000000|인천|강남구|역삼동|역삼1동|NH8737|자이|18766|2|3|0.051|0.088|0.009|0.014|0.017|0.008|0.138|0.071|0.056|0.028|0.084|0.064|0.153|0.085|0.132
202411|45|27110|46110000|1111000000|서울|강남구|인계동|역삼1동|NH8808|힐스테이트|7735|2|3|0.082|0.048|0.058|0.028|0.015|0.069|0.028|0.069|0.235|0.121|0.01|0.166|0.018|0.017|0.036
202411|46|11140|11200000|2711000000|경기|성남시|인계동|서초1동|NH2932|자이|2042|2|6|0.067|0.136|0.007|0.164|0.102|0.058|0.1|0.113|0.015|0.084|0.015|0.035|0.088|0.01|0.006
202411|27|44130|26140000|1111000000|서울|수원시|역삼동|서초1동|NH8715|푸르지오|11449|1|6|0.017|0.096|0.083|0.174|0.192|0.051|0.031|0.096|0.014|0.008|0.037|0.048|0.025|0.095|0.034
202411|11|42110|11140000|2614000000|서울|성남시|인계동|역삼1동|NH1830|힐스테이트|13488|2|6|0.089|0.057|0.122|0.057|0.061|0.044|0.034|0.048|0.118|0.094|0.018|0.191|0.025|0.043|0.001
202411|27|45110|11110000|4113000000|인천|강남구|서초동|서초1동|NH7727|래미안|18879|1|2|0.075|0.173|0.151|0.162|0.126|0.032|0.024|0.036|0.054|0.002|0.057|0.03|0.035|0.008|0.034
202411|45|11200|42110000|1117000000|서울|강남구|서초동|서초1동|NH6859|힐스테이트|7661|2|4|0.033|0.131|0.01|0.085|0.144|0.012|0.026|0.063|0.003|0.002|0.081|0.059|0.054|0.258|0.039
202411|47|28110|41110000|2611000000|서울|강남구|역삼동|역삼1동|NH2000|래미안|3545|2|3|0.005|0.04|0.011|0.088|0.045|0.015|0.177|0.11|0.073|0.268|0.034|0.038|0.042|0.01|0.044
202411|41|26110|11140000|2711000000|경기|수원시|서초동|서초1동|NH5626|래미안|19728|2|5|0.051|0.144|0.039|0.1|0.003|0.042|0.061|0.015|0.056|0.014|0.103|0.009|0.02|0.129|0.216
202411|45|41150|26140000|4413000000|부산|강남구|인계동|역삼1동|NH5166|푸르지오|16256|1|3|0.005|0.042|0.021|0.029|0.015|0.032|0.215|0.047|0.171|0.018|0.018|0.147|0.023|0.096|0.121
202411|11|28110|11200000|2614000000|경기|강남구|서초동|서초1동|NH5216|힐스테이트|2966|2|4|0.017|0.076|0.007|0.024|0.052|0.072|0.011|0.149|0.178|0.042|0.038|0.105|0.115|0.114|0.002
202411|43|11200|27110000|1117000000|인천|수원시|역삼동|역삼1동|NH7806|힐스테이트|15016|1|5|0.067|0.062|0.151|0.071|0.03|0.177|0.046|0.095|0.03|0.019|0.001|0.041|0.099|0.077|0.033
202411|11|41150|41150000|4413000000|인천|서초구|서초동|서초1동|NH7460|자이|19327|1|6|0.156|0.037|0.046|0.073|0.076|0.023|0.004|0.007|0.103|0.011|0.025|0.102|0.198|0.134|0.007
202411|45|41150|45110000|4115000000|서울|강남구|인계동|서초1동|NH2177|푸르지오|16383|1|6|0.059|0.193|0.007|0.073|0.151|0.01|0.023|0.014|0.033|0.177|0.017|0.106|0.031|0.051|0.057
202411|44|11170|41150000|2614000000|경기|수원시|역삼동|역삼1동|NH6279|푸르지오|16567|x|5|0.019|0.031|0.025|0.031|0.025|0.072|0.015|0.036|0.028|0.048|0.062|0.151|0.372|0.035|0.049
202411|46|11140|27110000|4211000000|경기|서초구|역삼동|역삼1동|NH1784|힐스테이트|10493|1|6|0.105|0.052|0.104|0.04|0.039|0.014|0.105|0.076|0.057|0.237|0.116|0.011|0.008|0.008|0.029
202411|44|47110|41130000|1111000000|부산|수원시|서초동|서초1동|NH9628|래미안|3108|1|3|0.01|0.074|0.091|0.15|0.014|0.045|0.035|0.108|0.003|0.011|0.023|0.193|0.036|0.071|0.135
202411|26|26110|28110000|1120000000|인천|서초구|인계동|역삼1동|NH4521|래미안|8571|2|4|0.094|0.045|0.0|0.015|0.042|0.005|0.174|0.126|0.046|0.022|0.087|0.18|0.12|0.011|0.033
202411|11|11170|41150000|4113000000|서울|수원시|인계동|서초1동|NH2154|자이|14030|1|6|0.009|0.24|0.013|0.004|0.005|0.041|0.154|0.047|0.151|0.01|0.007|0.044|0.035|0.094|0.147
202411|43|11170|26110000|4111000000|부산|서초구|인계동|서초1동|NH4292|힐스테이트|4455|1|5|0.151|0.141|0.117|0.102|0.02|0.027|0.046|0.028|0.077|0.002|0.064|0.018|0.12|0.055|0.03
202411|41|41130|11110000|2711000000|경기|서초구|서초동|서초1동|NH7519|힐스테이트|2574|2|4|0.031|0.005|0.033|0.001|0.023|0.081|0.0|0.405|0.014|0.134|0.015|0.117|0.033|0.023|0.083
202411|46|41110|11140000|1114000000|경기|성남시|역삼동|서초1동|NH9248|자이|4908|2|6|0.099|0.208|0.081|0.021|0.021|0.08|0.021|0.033|0.051|0.002|0.148|0.023|0.16|0.012|0.04
202411|46|41150|41150000|4211000000|경기|수원시|인계동|역삼1동|NH8834|힐스테이트|9388|2|5|0.086|0.018|0.016|0.039|0.048|0.067|0.017|0.044|0.03|0.045|0.065|0.043|0.04|0.256|0.186
202411|11|28110|11170000|4211000000|경기|성남시|인계동|서초1동|NH4194|푸르지오|18507|2|3|0.057|0.217|0.128|0.048|0.085|0.035|0.003|0.01|0.105|0.045|0.022|0.135|0.025|0.056|0.028
202411|26|41130|11140000|1114000000|부산|서초구|서초동|역삼1동|NH7601|래미안|2213|2|4|0.01|0.043|0.044|0.134|0.029|0.084|0.003|0.019|0.018|0.146|0.005|0.143|0.254|0.037|0.031
202411|27|42110|44130000|4511000000|경기|성남시|서초동|서초1동|NH6917|자이|12454|1|6|0.048|0.01|0.041|0.001|0.321|0.008|0.052|0.273|0.007|0.019|0.031|0.01|0.066|0.014|0.1
202411|41|41110|45110000|1111000000|경기|서초구|서초동|역삼1동|NH8249|래미안|5517|1|4|0.084|0.058|0.039|0.161|0.045|0.044|0.02|0.042|0.021|0.099|0.041|0.05|0.261|0.026|0.009
202411|47|43110|47110000|2811000000|인천|수원시|인계동|서초1동|NH3797|자이|17680|1|5|0.052|0.004|0.168|0.008|0.176|0.047|0.055|0.006|0.098|0.105|0.062|0.031|0.052|0.012|0.123
202411|41|41130|28110000|4115000000|경기|수원시|서초동|서초1동|NH4392|자이|15796|1|5|0.061|0.001|0.12|0.022|0.045|0.0|0.085|0.118|0.012|0.211|0.087|0.052|0.099|0.081|0.005
202411|45|41150|11170000|4413000000|인천|강남구|서초동|서초1동|NH2728|푸르지오|2169|1|5|0.071|0.16|0.01|0.129|0.082|0.022|0.119|0.135|0.016|0.013|0.057|0.03|0.022|0.002|0.131
202411|45|26140|42110000|4311000000|서울|강남구|역삼동|역삼1동|NH9746|푸르지오|9767|2|3|0.032|0.075|0.143|0.019|0.011|0.135|0.041|0.008|0.224|0.074|0.049|0.069|0.055|0.041|0.024
202411|43|27110|41150000|2614000000|인천|성남시|서초동|역삼1동|NH4494|힐스테이트|5803|1|4|0.02|0.017|0.17|0.137|0.03|0.018|0.023|0.004|0.005|0.075|0.11|0.245|0.041|0.026|0.078
202411|26|47110|43110000|1111000000|인천|서초구|인계동|서초1동|NH7997|힐스테이트|13934|1|4|0.074|0.014|0.071|0.04|0.161|0.006|0.019|0.087|0.127|0.024|0.109|0.022|0.047|0.166|0.034
202411|26|11110|47110000|1111000000|서울|강남구|인계동|서초1동|NH9481|자이|2337|2|3|0.084|0.093|0.016|0.008|0.062|0.047|0.114|0.009|0.004|0.268|0.04|0.028|0.063|0.146|0.019
202411|43|27110|47110000|2811000000|서울|강남구|역삼동|서초1동|NH2765|푸르지오|10445|1|2|0.011|0.002|0.226|0.072|0.143|0.059|0.06|0.1|0.046|0.157|0.002|0.043|0.015|0.043|0.022
202411|46|41130|11200000|4511000000|인천|서초구|역삼동|서초1동|NH5090|푸르지오|3450|1|4|0.093|0.078|0.023|0.044|0.014|0.024|0.061|0.037|0.116|0.125|0.066|0.048|0.003|0.123|0.146
202411|11|41130|11110000|2611000000|부산|성남시|역삼동|서초1동|NH6850|힐스테이트|7831|2|5|0.049|0.231|0.037|0.005|0.007|0.137|0.158|0.019|0.066|0.006|0.08|0.004|0.082|0.059|0.059
202411|44|44130|45110000|4113000000|경기|강남구|서초동|서초1동|NH6411|자이|4407|1|4|0.226|0.252|0.009|0.014|0.035|0.029|0.0|0.049|0.16|0.024|0.054|0.027|0.032|0.047|0.041
202411|46|27110|43110000|4111000000|인천|강남구|인계동|역삼1동|NH5273|래미안|10681|2|2|0.002|0.062|0.015|0.073|0.101|0.042|0.086|0.087|0.198|0.037|0.117|0.092|0.057|0.025|0.006
202411|42|47110|41130000|2711000000|경기|성남시|서초동|역삼1동|NH1824|자이|7830|1|5|0.006|0.105|0.075|0.025|0.147|0.018|0.032|0.061|0.137|0.06|0.009|0.015|0.167|0.105|0.037
202411|43|11140|41150000|4413000000|서울|수원시|인계동|서초1동|NH7334|래미안|14809|2|5|0.148|0.059|0.031|0.036|0.066|0.01|0.084|0.03|0.044|0.016|0.035|0.053|0.107|0.163|0.117
202411|11|41110|27110000|4511000000|인천|수원시|서초동|역삼1동|NH9119|푸르지오|14867|2|6|0.114|0.034|0.142|0.075|0.003|0.052|0.013|0.015|0.024|0.023|0.023|0.059|0.194|0.197|0.03
202411|46|43110|41110000|2711000000|인천|성남시|서초동|서초1동|NH7648|자이|12513|2|3|0.016|0.037|0.017|0.14|0.045|0.065|0.056|0.035|0.011|0.065|0.118|0.208|0.033|0.129|0.024
202411|45|11140|41150000|2811000000|인천|서초구|서초동|서초1동|NH2114|힐스테이트|19657|2|5|0.144|0.033|0.033|0.019|0.049|0.046|0.027|0.097|0.026|0.037|0.087|0.212|0.065|0.0|0.125
202411|41|11140|47110000|1111000000|서울|성남시|서초동|역삼1동|NH2740|힐스테이트|8861|1|3|0.125|0.044|0.114|0.004|0.021|0.144|0.061|0.055|0.043|0.078|0.09|0.001|0.067|0.073|0.082
202411|26|26140|41110000|2711000000|인천|성남시|역삼동|역삼1동|NH7964|푸르지오|8245|1|5|0.071|0.148|0.053|0.242|0.068|0.012|0.044|0.061|0.034|0.006|0.08|0.03|0.029|0.086|0.036
202411|11|11200|43110000|4311000000|인천|서초구|역삼동|서초1동|NH4421|힐스테이트|14627|2|4|0.034|0.057|0.248|0.091|0.095|0.033|0.029|0.091|0.057|0.014|0.103|0.012|0.008|0.057|0.072
202411|45|46110|41130000|1120000000|인천|수원시|인계동|역삼1동|NH6695|자이|2203|1|5|0.183|0.199|0.012|0.014|0.027|0.024|0.016|0.068|0.003|0.083|0.07|0.048|0.11|0.127|0.017
202411|26|41110|41130000|4115000000|인천|수원시|역삼동|서초1동|NH2771|푸르지오|4985|2|2|0.016|0.048|0.03|0.031|0.097|0.005|0.021|0.082|0.054|0.111|0.228|0.123|0.088|0.022|0.046
202411|45|26110|46110000|1117000000|부산|강남구|인계동|역삼1동|NH7770|푸르지오|2501|1|3|0.041|0.048|0.124|0.006|0.016|0.048|0.02|0.207|0.005|0.084|0.045|0.016|0.02|0.139|0.18
202411|42|26140|26140000|4511000000|서울|수원시|인계동|역삼1동|NH2132|푸르지오|9378|1|3|0.052|0.046|0.028|0.088|0.101|0.161|0.062|0.071|0.101|0.119|0.013|0.025|0.06|0.067|0.007
202411|47|26140|41110000|4113000000|부산|강남구|서초동|역삼1동|NH7722|힐스테이트|13727|1|4|0.081|0.038|0.048|0.025|0.038|0.001|0.066|0.006|0.112|0.156|0.05|0.153|0.053|0.095|0.08
202411|46|26140|11140000|1117000000|부산|서초구|인계동|역삼1동|NH1867|힐스테이트|17950|2|4|0.026|0.038|0.027|0.044|0.078|0.152|0.041|0.025|0.136|0.098|0.055|0.027|0.014|0.104|0.135
202411|47|45110|43110000|4311000000|부산|서초구|역삼동|서초1동|NH9033|힐스테이트|11288|x|5|0.007|0.165|0.054|0.023|0.006|0.055|0.041|0.02|0.113|0.032|0.1|0.017|0.257|0.052|0.057
202411|41|42110|44130000|4211000000|서울|수원시|인계동|서초1동|NH3377|푸르지오|17467|2|6|0.092|0.002|0.2|0.03|0.024|0.105|0.015|0.082|0.03|0.014|0.127|0.041|0.069|0.097|0.07
202411|42|11110|42110000|2614000000|인천|서초구|인계동|서초1동|NH3599|힐스테이트|9066|2|4|0.018|0.04|0.071|0.018|0.041|0.072|0.072|0.177|0.24|0.04|0.006|0.004|0.045|0.108|0.049
202411|47|26140|41150000|1114000000|서울|성남시|서초동|서초1동|NH1345|래미안|8710|1|6|0.046|0.06|0.133|0.068|0.035|0.012|0.043|0.093|0.131|0.027|0.017|0.114|0.067|0.004|0.149
202411|46|42110|11170000|4115000000|인천|서초구|서초동|역삼1동|NH7984|래미안|19718|2|4|0.001|0.07|0.001|0.038|0.027|0.001|0.006|0.141|0.028|0.167|0.008|0.221|0.061|0.096|0.135
202411|42|47110|42110000|2811000000|경기|성남시|서초동|서초1동|NH3474|래미안|10654|1|2|0.054|0.038|0.058|0.164|0.018|0.055|0.055|0.16|0.114|0.018|0.185|0.0|0.025|0.014|0.044
202411|44|11200|41150000|2614000000|부산|강남구|서초동|역삼1동|NH2187|자이|4710|1|6|0.035|0.017|0.074|0.142|0.064|0.019|0.015|0.01|0.131|0.057|0.019|0.088|0.081|0.181|0.067
202411|43|43110|43110000|4115000000|인천|강남구|역삼동|서초1동|NH9413|자이|8231|1|4|0.098|0.046|0.115|0.038|0.002|0.12|0.037|0.149|0.025|0.06|0.033|0.095|0.143|0.011|0.027
202411|43|45110|42110000|4511000000|부산|서초구|인계동|역삼1동|NH8133|힐스테이트|3916|2|5|0.017|0.011|0.002|0.173|0.257|0.002|0.019|0.207|0.01|0.073|0.015|0.006|0.047|0.01|0.152
202411|11|43110|42110000|2711000000|경기|수원시|인계동|역삼1동|NH4176|래미안|13319|1|6|0.004|0.072|0.002|0.088|0.016|0.02|0.067|0.034|0.03|0.068|0.107|0.116|0.116|0.182|0.079
202411|27|43110|41150000|1120000000|서울|서초구|인계동|역삼1동|NH1806|래미안|3153|2|6|0.015|0.102|0.155|0.118|0.085|0.032|0.025|0.015|0.004|0.083|0.209|0.113|0.001|0.035|0.008
202411|42|43110|44130000|4711000000|경기|수원시|역삼동|서초1동|NH5950|힐스테이트|2973|1|6|0.028|0.134|0.033|0.116|0.006|0.003|0.144|0.019|0.073|0.024|0.112|0.025|0.032|0.14|0.112
202411|44|41150|11200000|2614000000|인천|성남시|서초동|역삼1동|NH1377|래미안|10840|2|5|0.013|0.001|0.014|0.29|0.036|0.019|0.117|0.108|0.079|0.017|0.134|0.078|0.021|0.026|0.045
202411|47|47110|28110000|1111000000|서울|수원시|인계동|서초1동|NH9670|자이|16132|1|2|0.042|0.046|0.158|0.018|0.013|0.001|0.028|0.028|0.074|0.074|0.043|0.038|0.219|0.093|0.125
202411|45|45110|11140000|4711000000|부산|강남구|인계동|역삼1동|NH2364|자이|3671|1|2|0.021|0.045|0.064|0.023|0.101|0.029|0.039|0.015|0.053|0.062|0.084|0.171|0.107|0.006|0.179
202411|47|28110|41150000|1111000000|부산|성남시|서초동|서초1동|NH4860|자이|19663|1|3|0.015|0.017|0.063|0.353|0.003|0.014|0.071|0.169|0.073|0.145|0.04|0.003|0.007|0.003|0.025
202411|41|11140|45110000|1111000000|부산|성남시|역삼동|역삼1동|NH1492|래미안|5205|1|4|0.167|0.253|0.046|0.003|0.035|0.095|0.086|0.004|0.003|0.021|0.017|0.072|0.091|0.076|0.031
202411|45|46110|27110000|4115000000|부산|수원시|서초동|역삼1동|NH3998|자이|14829|2|6|0.002|0.043|0.066|0.037|0.003|0.086|0.034|0.14|0.022|0.05|0.135|0.051|0.072|0.065|0.193
202411|26|26140|44130000|2811000000|부산|서초구|역삼동|서초1동|NH7402|래미안|4370|1|3|0.085|0.022|0.019|0.069|0.039|0.193|0.096|0.018|0.026|0.136|0.008|0.122|0.093|0.026|0.05
202411|46|46110|41130000|2611000000|부산|서초구|역삼동|서초1동|NH3928|푸르지오|14992|2|4|0.027|0.042|0.012|0.083|0.138|0.005|0.111|0.111|0.003|0.007|0.175|0.056|0.068|0.116|0.045
202411|26|47110|44130000|1120000000|경기|강남구|인계동|역삼1동|NH4233|힐스테이트|8431|1|4|0.025|0.095|0.036|0.035|0.029|0.201|0.042|0.017|0.061|0.174|0.13|0.076|0.039|0.029|0.012
202411|41|26140|41130000|4413000000|경기|수원시|역삼동|서초1동|NH7753|래미안|17711|2|4|0.025|0.176|0.203|0.027|0.001|0.082|0.063|0.127|0.034|0.105|0.019|0.026|0.017|0.058|0.039
202411|41|42110|26110000|4511000000|경기|강남구|서초동|서초1동|NH1737|힐스테이트|7465|1|6|0.012|0.073|0.094|0.052|0.005|0.017|0.022|0.045|0.062|0.011|0.06|0.146|0.257|0.046|0.099
202411|42|45110|26110000|4113000000|경기|서초구|서초동|서초1동|NH5647|자이|5998|2|6|0.024|0.007|0.127|0.122|0.039|0.125|0.005|0.07|0.05|0.095|0.135|0.037|0.013|0.125|0.025
202411|44|45110|47110000|4211000000|부산|강남구|역삼동|역삼1동|NH9004|자이|4333|2|3|0.028|0.021|0.098|0.099|0.092|0.04|0.059|0.171|0.048|0.06|0.008|0.067|0.096|0.101|0.014
202411|45|11170|26140000|2614000000|서울|성남시|인계동|역삼1동|NH9563|푸르지오|8064|x|6|0.015|0.037|0.022|0.099|0.021|0.212|0.183|0.049|0.055|0.035|0.077|0.006|0.035|0.022|0.134
202411|11|43110|44130000|4711000000|부산|성남시|인계동|역삼1동|NH3756|자이|3806|x|6|0.07|0.02|0.012|0.027|0.029|0.081|0.222|0.149|0.065|0.129|0.065|0.025|0.002|0.029|0.075
202411|46|27110|41150000|4511000000|서울|수원시|역삼동|역삼1동|NH7132|자이|3114|1|6|0.13|0.015|0.001|0.278|0.082|0.024|0.058|0.075|0.121|0.088|0.004|0.037|0.004|0.068|0.016
202411|27|26140|28110000|4711000000|부산|성남시|서초동|역삼1동|NH9982|자이|6143|1|2|0.013|0.027|0.289|0.006|0.027|0.073|0.068|0.228|0.011|0.074|0.003|0.094|0.028|0.039|0.02
202411|41|41130|11170000|2614000000|경기|강남구|역삼동|서초1동|NH7623|자이|4326|1|2|0.027|0.189|0.029|0.028|0.049|0.082|0.023|0.053|0.115|0.012|0.008|0.029|0.266|0.01|0.08
202411|26|44130|43110000|4311000000|서울|서초구|역삼동|서초1동|NH7477|푸르지오|19241|1|6|0.131|0.021|0.089|0.04|0.113|0.116|0.009|0.098|0.012|0.081|0.073|0.033|0.05|0.096|0.037
202411|47|27110|11170000|4711000000|경기|서초구|인계동|서초1동|NH8111|푸르지오|7099|2|6|0.087|0.123|0.003|0.069|0.019|0.087|0.072|0.192|0.005|0.135|0.056|0.049|0.023|0.013|0.066
202411|26|28110|41110000|1120000000|부산|수원시|인계동|서초1동|NH6916|자이|2668|2|5|0.081|0.035|0.114|0.078|0.044|0.192|0.026|0.0|0.018|0.033|0.218|0.032|0.024|0.069|0.035
202411|43|11200|47110000|1114000000|부산|수원시|역삼동|서초1동|NH7440|힐스테이트|9897|1|5|0.087|0.014|0.037|0.141|0.28|0.02|0.005|0.04|0.101|0.082|0.038|0.06|0.059|0.024|0.015
202411|26|47110|11110000|4711000000|서울|강남구|서초동|역삼1동|NH6727|래미안|17784|1|3|0.073|0.085|0.045|0.051|0.073|0.005|0.017|0.184|0.088|0.096|0.086|0.015|0.086|0.09|0.003
202411|43|26110|11200000|2611000000|인천|성남시|서초동|역삼1동|NH4852|래미안|14175|1|3|0.003|0.07|0.135|0.048|0.017|0.164|0.032|0.118|0.026|0.199|0.036|0.079|0.003|0.031|0.04
202411|42|41110|11200000|2711000000|경기|수원시|인계동|서초1동|NH3567|자이|10496|1|5|0.003|0.046|0.033|0.052|0.097|0.06|0.032|0.065|0.2|0.121|0.063|0.144|0.006|0.023|0.055
202411|46|44130|45110000|4211000000|경기|강남구|역삼동|서초1동|NH1798|힐스테이트|12410|2|5|0.018|0.034|0.015|0.064|0.091|0.085|0.039|0.003|0.065|0.03|0.293|0.003|0.078|0.157|0.024
202411|45|26110|11110000|4111000000|인천|성남시|역삼동|서초1동|NH8545|래미안|15589|x|4|0.076|0.04|0.088|0.085|0.024|0.003|0.157|0.138|0.025|0.002|0.056|0.068|0.07|0.092|0.075
202411|46|11200|11170000|2811000000|경기|서초구|인계동|서초1동|NH8183|래미안|19484|2|5|0.074|0.015|0.038|0.291|0.125|0.006|0.046|0.022|0.064|0.012|0.015|0.143|0.035|0.088|0.027
202411|27|11110|43110000|2711000000|서울|서초구|인계동|서초1동|NH4245|자이|9349|1|5|0.013|0.114|0.055|0.035|0.073|0.039|0.035|0.038|0.142|0.047|0.136|0.05|0.068|0.024|0.13
202411|46|46110|11170000|2811000000|부산|강남구|인계동|역삼1동|NH4713|래미안|9075|2|6|0.115|0.003|0.013|0.057|0.164|0.003|0.022|0.171|0.093|0.12|0.129|0.061|0.032|0.014|0.004
202411|42|26110|41130000|4311000000|경기|강남구|인계동|역삼1동|NH6173|푸르지오|14782|2|6|0.063|0.056|0.026|0.0|0.111|0.065|0.063|0.057|0.074|0.141|0.008|0.185|0.016|0.099|0.036
202411|44|45110|44130000|4413000000|부산|수원시|역삼동|서초1동|NH2022|힐스테이트|17816|2|4|0.007|0.065|0.082|0.09|0.053|0.006|0.108|0.032|0.042|0.184|0.157|0.048|0.02|0.02|0.086
202411|26|11170|11170000|1111000000|서울|서초구|인계동|서초1동|NH7314|래미안|8365|1|2|0.065|0.016|0.009|0.212|0.084|0.002|0.024|0.018|0.138|0.29|0.027|0.023|0.074|0.013|0.005
202411|41|47110|41130000|2611000000|경기|성남시|역삼동|서초1동|NH8824|래미안|3533|2|4|0.016|0.015|0.008|0.036|0.047|0.01|0.029|0.048|0.23|0.06|0.199|0.043|0.015|0.048|0.196
202411|47|11200|11140000|2614000000|부산|수원시|인계동|서초1동|NH4650|힐스테이트|5675|1|6|0.013|0.07|0.023|0.188|0.001|0.017|0.034|0.057|0.022|0.197|0.011|0.06|0.033|0.233|0.042
202411|26|26110|27110000|4113000000|경기|성남시|역삼동|역삼1동|NH8197|래미안|3951|2|6|0.116|0.176|0.04|0.067|0.004|0.215|0.064|0.061|0.08|0.029|0.004|0.008|0.106|0.03|0.0
202411|45|42110|41130000|4311000000|서울|성남시|인계동|서초1동|NH5594|힐스테이트|15254|1|4|0.059|0.032|0.083|0.004|0.062|0.086|0.001|0.085|0.026|0.086|0.034|0.009|0.002|0.061|0.371
202411|43|42110|11110000|2614000000|인천|성남시|역삼동|역삼1동|NH2023|힐스테이트|6272|1|6|0.03|0.077|0.072|0.064|0.093|0.001|0.03|0.162|0.024|0.005|0.206|0.034|0.017|0.159|0.025
202411|27|27110|26110000|4111000000|인천|강남구|서초동|서초1동|NH8917|자이|10716|1|3|0.119|0.029|0.01|0.215|0.079|0.078|0.167|0.127|0.015|0.039|0.022|0.016|0.001|0.018|0.065
202411|46|46110|47110000|2811000000|서울|강남구|서초동|서초1동|NH4363|힐스테이트|16018|x|6|0.014|0.019|0.209|0.026|0.0|0.115|0.184|0.017|0.091|0.052|0.04|0.044|0.107|0.071|0.011
202411|44|47110|11170000|4311000000|인천|수원시|인계동|서초1동|NH3577|힐스테이트|6995|1|4|0.023|0.004|0.001|0.058|0.05|0.004|0.188|0.088|0.093|0.011|0.059|0.105|0.093|0.082|0.141
202411|42|43110|47110000|1120000000|인천|수원시|역삼동|역삼1동|NH6522|푸르지오|4830|1|4|0.229|0.003|0.022|0.038|0.006|0.028|0.067|0.055|0.011|0.16|0.02|0.022|0.04|0.215|0.085
202411|41|11170|44130000|2811000000|경기|서초구|서초동|서초1동|NH6709|푸르지오|4629|1|6|0.171|0.026|0.076|0.064|0.028|0.038|0.23|0.039|0.01|0.022|0.073|0.005|0.018|0.046|0.153
202411|26|11170|44130000|1117000000|경기|수원시|역삼동|역삼1동|NH8543|자이|2360|1|3|0.036|0.079|0.125|0.001|0.164|0.054|0.005|0.124|0.158|0.018|0.025|0.005|0.012|0.116|0.079
