기준연월|고객행정구역분류시도코드|고객행정구역분류시군구코드|고객행정구역분류코드|고객법정동코드|고객행정구역분류시도명|고객행정구역분류시군구명|고객행정구역분류명|고객법정동명|통합카드아파트단지코드|통합카드아파트단지명|연평균소득금액|통합카드성별코드|통합카드10세단위연령코드|영화관심비율|건강관심비율|게임관심비율|골프관심비율|독서관심비율|레저관심비율|뷰티관심비율|쇼핑관심비율|애완동물관심비율|여행관심비율|예술관심비율|온라인쇼핑관심비율|육아관심비율|식도락관심비율|자동차관심비율
202410|47|41110|41130000|2711000000|서울|서초구|역삼동|서초1동|NH2084|힐스테이트|2334|2|4|0.026|0.054|0.005|0.04|0.063|0.009|0.088|0.066|0.251|0.101|0.023|0.182|0.03|0.02|0.042
202410|45|46110|42110000|4413000000|부산|강남구|인계동|서초1동|NH9146|푸르지오|3760|1|5|0.084|0.002|0.166|0.027|0.175|0.073|0.098|0.034|0.063|0.129|0.029|0.016|0.077|0.004|0.023
202410|41|27110|11110000|2611000000|서울|강남구|인계동|서초1동|NH4426|힐스테이트|18546|1|4|0.038|0.044|0.028|0.021|0.038|0.058|0.124|0.044|0.065|0.088|0.132|0.051|0.199|0.004|0.068
202410|41|11200|11200000|4111000000|서울|성남시|인계동|역삼1동|NH5586|힐스테이트|17991|2|6|0.074|0.081|0.005|0.05|0.002|0.028|0.056|0.023|0.266|0.06|0.047|0.029|0.122|0.043|0.114
202410|46|28110|45110000|1111000000|경기|서초구|서초동|역삼1동|NH4241|힐스테이트|4862|2|6|0.036|0.045|0.047|0.036|0.123|0.142|0.152|0.068|0.058|0.075|0.003|0.012|0.07|0.131|0.002
202410|46|26110|11170000|4711000000|서울|수원시|역삼동|서초1동|NH5689|푸르지오|5079|2|5|0.055|0.109|0.2|0.219|0.013|0.007|0.026|0.002|0.034|0.038|0.093|0.063|0.042|0.058|0.04
202410|45|11110|45110000|1114000000|인천|수원시|인계동|서초1동|NH8572|래미안|3157|2|5|0.001|0.051|0.015|0.019|0.056|0.0|0.192|0.156|0.054|0.156|0.102|0.125|0.055|0.008|0.01
202410|43|44130|46110000|4511000000|부산|성남시|역삼동|역삼1동|NH4985|푸르지오|17558|1|4|0.05|0.016|0.071|0.133|0.007|0.052|0.077|0.16|0.151|0.023|0.051|0.0|0.055|0.102|0.05
202410|43|46110|11140000|4311000000|경기|성남시|역삼동|서초1동|NH7658|래미안|7763|x|5|0.125|0.035|0.13|0.075|0.021|0.07|0.007|0.015|0.141|0.015|0.191|0.081|0.009|0.028|0.057
202410|27|11140|41110000|4511000000|부산|서초구|인계동|서초1동|NH9353|자이|4957|1|4|0.027|0.021|0.034|0.15|0.029|0.087|0.003|0.026|0.108|0.143|0.141|0.044|0.077|0.068|0.041
202410|27|41130|28110000|4311000000|서울|수원시|역삼동|서초1동|NH5779|푸르지오|7685|1|6|0.043|0.074|0.005|0.033|0.04|0.227|0.045|0.131|0.019|0.028|0.137|0.036|0.06|0.021|0.099
202410|43|45110|28110000|4711000000|부산|수원시|역삼동|서초1동|NH1785|푸르지오|16882|1|4|0.069|0.344|0.014|0.057|0.009|0.12|0.023|0.002|0.028|0.025|0.071|0.006|0.08|0.145|0.009
202410|43|11140|11200000|4611000000|경기|수원시|역삼동|역삼1동|NH4182|래미안|16383|1|4|0.048|0.034|0.025|0.037|0.022|0.179|0.081|0.019|0.173|0.005|0.015|0.117|0.013|0.227|0.006
202410|27|11140|28110000|1117000000|인천|수원시|역삼동|서초1동|NH8497|래미안|19504|1|3|0.14|0.21|0.044|0.051|0.044|0.085|0.006|0.025|0.07|0.043|0.069|0.026|0.026|0.053|0.107
202410|41|47110|41130000|2811000000|부산|강남구|서초동|역삼1동|NH2799|자이|12059|1|5|0.053|0.007|0.085|0.021|0.215|0.087|0.026|0.157|0.055|0.03|0.047|0.026|0.055|0.016|0.119
202410|27|28110|44130000|4115000000|부산|수원시|역삼동|서초1동|NH2953|힐스테이트|14906|2|5|0.019|0.038|0.01|0.11|0.001|0.161|0.09|0.273|0.002|0.041|0.073|0.064|0.006|0.005|0.106
202410|27|26140|41150000|4413000000|서울|강남구|서초동|역삼1동|NH6190|힐스테이트|17132|1|3|0.09|0.044|0.053|0.042|0.136|0.025|0.047|0.003|0.191|0.039|0.055|0.002|0.054|0.155|0.065
202410|44|44130|45110000|4115000000|부산|서초구|역삼동|역삼1동|NH1917|래미안|10595|2|6|0.037|0.144|0.092|0.032|0.105|0.111|0.084|0.023|0.123|0.009|0.007|0.143|0.008|0.022|0.062
202410|41|26110|11140000|1117000000|인천|서초구|인계동|서초1동|NH6488|래미안|10527|1|3|0.002|0.035|0.034|0.056|0.004|0.046|0.016|0.072|0.008|0.22|0.058|0.001|0.073|0.028|0.348
202410|26|28110|41110000|1114000000|서울|수원시|서초동|서초1동|NH2973|힐스테이트|11100|1|5|0.081|0.11|0.003|0.216|0.061|0.047|0.032|0.169|0.048|0.014|0.06|0.041|0.007|0.064|0.046
202410|44|11140|43110000|1114000000|부산|성남시|서초동|서초1동|NH1148|힐스테이트|2103|x|6|0.022|0.102|0.098|0.055|0.029|0.072|0.013|0.005|0.018|0.124|0.029|0.076|0.074|0.23|0.054
202410|41|42110|43110000|2614000000|인천|서초구|서초동|역삼1동|NH9717|자이|19444|2|4|0.019|0.033|0.07|0.047|0.105|0.081|0.064|0.023|0.151|0.024|0.057|0.11|0.007|0.183|0.026
202410|47|43110|41110000|1114000000|부산|강남구|역삼동|서초1동|NH8969|힐스테이트|13484|1|5|0.205|0.038|0.048|0.007|0.031|0.115|0.1|0.083|0.129|0.106|0.051|0.068|0.008|0.01|0.001
202410|46|41130|11170000|4511000000|서울|수원시|인계동|역삼1동|NH4082|힐스테이트|6155|2|4|0.068|0.001|0.038|0.089|0.118|0.126|0.028|0.097|0.165|0.014|0.076|0.061|0.001|0.022|0.097
202410|46|44130|43110000|4211000000|서울|서초구|서초동|역삼1동|NH7838|자이|11223|1|6|0.037|0.296|0.074|0.054|0.08|0.07|0.027|0.052|0.027|0.014|0.21|0.005|0.018|0.007|0.029
202410|47|11140|41110000|2811000000|경기|강남구|서초동|서초1동|NH2558|힐스테이트|8718|2|3|0.037|0.179|0.009|0.009|0.158|0.029|0.095|0.092|0.095|0.103|0.007|0.095|0.08|0.005|0.007
202410|44|41150|47110000|2614000000|부산|서초구|역삼동|서초1동|NH4896|래미안|4173|2|5|0.001|0.109|0.054|0.071|0.017|0.111|0.066|0.002|0.067|0.042|0.204|0.114|0.039|0.095|0.007
202410|27|43110|45110000|1117000000|인천|성남시|역삼동|서초1동|NH1316|힐스테이트|2315|1|3|0.013|0.004|0.09|0.061|0.011|0.037|0.057|0.031|0.043|0.08|0.001|0.09|0.067|0.202|0.211
202410|44|42110|26110000|2711000000|서울|성남시|인계동|역삼1동|NH4569|자이|7527|1|3|0.314|0.046|0.006|0.001|0.039|0.0|0.121|0.069|0.016|0.079|0.185|0.003|0.021|0.074|0.025
202410|27|43110|44130000|4511000000|인천|서초구|역삼동|역삼1동|NH2099|자이|11906|1|4|0.023|0.014|0.05|0.078|0.04|0.05|0.122|0.082|0.091|0.057|0.006|0.01|0.289|0.004|0.083
202410|11|42110|28110000|1117000000|서울|성남시|서초동|서초1동|NH9885|자이|9330|2|5|0.041|0.049|0.216|0.205|0.017|0.082|0.002|0.042|0.021|0.019|0.012|0.145|0.018|0.015|0.116
202410|41|27110|41110000|2611000000|인천|수원시|역삼동|서초1동|NH9246|래미안|5295|x|5|0.075|0.04|0.012|0.017|0.114|0.038|0.018|0.075|0.171|0.079|0.05|0.001|0.025|0.109|0.176
202410|44|26140|26140000|4413000000|서울|성남시|역삼동|역삼1동|NH6566|자이|12519|1|4|0.139|0.02|0.082|0.033|0.024|0.122|0.061|0.167|0.001|0.0|0.134|0.111|0.032|0.058|0.015
202410|46|27110|27110000|2811000000|경기|서초구|인계동|역삼1동|NH8346|자이|8166|2|3|0.1|0.044|0.207|0.12|0.044|0.032|0.017|0.056|0.026|0.087|0.009|0.064|0.092|0.08|0.023
202410|27|44130|41110000|2711000000|경기|수원시|서초동|역삼1동|NH9655|래미안|4145|2|5|0.097|0.128|0.0|0.024|0.066|0.024|0.033|0.016|0.025|0.167|0.164|0.037|0.103|0.0|0.115
202410|45|28110|28110000|2614000000|부산|강남구|서초동|서초1동|NH3253|래미안|7807|2|5|0.15|0.005|0.023|0.022|0.15|0.031|0.003|0.172|0.247|0.063|0.005|0.007|0.033|0.037|0.054
202410|47|11170|11110000|4111000000|부산|수원시|인계동|역삼1동|NH5812|힐스테이트|18175|2|5|0.113|0.011|0.014|0.065|0.074|0.052|0.102|0.034|0.072|0.299|0.009|0.013|0.002|0.108|0.031
202410|45|26110|44130000|4115000000|부산|강남구|서초동|역삼1동|NH2584|래미안|15769|2|3|0.082|0.039|0.128|0.001|0.048|0.02|0.021|0.067|0.06|0.047|0.009|0.045|0.059|0.363|0.011
202410|27|26140|11200000|2614000000|경기|수원시|인계동|서초1동|NH7979|푸르지오|6938|1|6|0.085|0.034|0.122|0.004|0.063|0.026|0.161|0.015|0.069|0.066|0.072|0.16|0.002|0.111|0.01
202410|44|41110|11170000|1114000000|부산|서초구|서초동|서초1동|NH4458|푸르지오|9430|1|3|0.087|0.02|0.017|0.008|0.186|0.262|0.032|0.023|0.038|0.025|0.085|0.018|0.01|0.12|0.067
202410|47|41130|43110000|4211000000|서울|서초구|서초동|서초1동|NH3934|힐스테이트|19882|2|3|0.006|0.134|0.007|0.005|0.136|0.028|0.005|0.048|0.02|0.143|0.071|0.13|0.059|0.166|0.041
202410|43|28110|41110000|2614000000|경기|성남시|인계동|역삼1동|NH7962|힐스테이트|4617|x|6|0.075|0.021|0.002|0.021|0.041|0.011|0.11|0.042|0.034|0.211|0.149|0.019|0.106|0.088|0.07
202410|45|41110|11140000|1114000000|부산|강남구|인계동|역삼1동|NH7179|푸르지오|12742|1|3|0.102|0.104|0.008|0.016|0.191|0.034|0.154|0.114|0.051|0.016|0.005|0.068|0.113|0.013|0.013
202410|46|27110|11200000|4115000000|경기|서초구|인계동|역삼1동|NH1248|래미안|7258|2|4|0.023|0.008|0.143|0.066|0.098|0.119|0.063|0.094|0.0|0.0|0.013|0.018|0.202|0.117|0.036
202410|41|27110|11110000|1117000000|인천|강남구|역삼동|역삼1동|NH1510|힐스테이트|13391|1|2|0.107|0.041|0.002|0.163|0.008|0.008|0.236|0.009|0.032|0.149|0.168|0.021|0.01|0.04|0.006
202410|46|11170|11140000|4115000000|서울|서초구|역삼동|역삼1동|NH9541|푸르지오|7017|2|4|0.101|0.057|0.089|0.046|0.036|0.043|0.12|0.026|0.1|0.082|0.07|0.082|0.015|0.043|0.089
202410|41|26110|11170000|2614000000|서울|수원시|서초동|역삼1동|NH3253|푸르지오|19800|1|2|0.029|0.054|0.031|0.047|0.004|0.143|0.101|0.093|0.036|0.145|0.03|0.129|0.008|0.128|0.024
202410|43|11110|45110000|4111000000|경기|서초구|역삼동|역삼1동|NH3832|자이|19928|1|6|0.02|0.012|0.001|0.03|0.061|0.174|0.013|0.09|0.097|0.001|0.22|0.002|0.007|0.2|0.071
202410|45|11170|47110000|1114000000|인천|성남시|역삼동|서초1동|NH1978|래미안|5904|1|4|0.047|0.018|0.065|0.006|0.018|0.022|0.023|0.103|0.055|0.035|0.07|0.044|0.217|0.098|0.18
202410|42|45110|27110000|4413000000|부산|강남구|인계동|서초1동|NH4779|푸르지오|3727|1|5|0.153|0.024|0.008|0.032|0.069|0.119|0.008|0.056|0.043|0.254|0.022|0.086|0.063|0.057|0.008
202410|45|41150|46110000|1117000000|인천|강남구|인계동|역삼1동|NH9494|자이|6716|x|4|0.311|0.023|0.022|0.001|0.069|0.038|0.048|0.151|0.007|0.042|0.013|0.114|0.054|0.02|0.087
202410|11|42110|46110000|2811000000|서울|서초구|역삼동|서초1동|NH3302|힐스테이트|8212|1|4|0.037|0.142|0.042|0.005|0.069|0.027|0.177|0.116|0.017|0.013|0.052|0.077|0.043|0.091|0.091
202410|11|41110|41150000|1120000000|경기|강남구|인계동|서초1동|NH8203|힐스테이트|11522|1|3|0.072|0.034|0.068|0.028|0.169|0.087|0.011|0.221|0.024|0.024|0.013|0.02|0.116|0.106|0.006
202410|44|45110|11140000|2711000000|부산|수원시|서초동|서초1동|NH5429|힐스테이트|4256|x|4|0.029|0.192|0.006|0.146|0.034|0.104|0.075|0.034|0.061|0.02|0.099|0.03|0.094|0.007|0.069
202410|44|42110|43110000|2711000000|부산|강남구|역삼동|역삼1동|NH8671|자이|5406|2|5|0.058|0.186|0.004|0.006|0.04|0.159|0.066|0.038|0.007|0.045|0.128|0.073|0.008|0.129|0.051
202410|27|11170|46110000|4611000000|인천|강남구|인계동|서초1동|NH3579|래미안|2639|2|5|0.004|0.096|0.007|0.019|0.089|0.129|0.191|0.033|0.051|0.041|0.123|0.051|0.078|0.006|0.081
202410|44|41110|11140000|4511000000|부산|성남시|서초동|역삼1동|NH1340|래미안|13591|1|6|0.035|0.06|0.024|0.008|0.126|0.144|0.034|0.061|0.028|0.185|0.031|0.069|0.136|0.044|0.016
202410|45|26140|11110000|4111000000|서울|서초구|인계동|서초1동|NH7099|자이|3462|2|6|0.203|0.059|0.091|0.121|0.018|0.011|0.033|0.234|0.034|0.021|0.049|0.001|0.065|0.034|0.027
202410|41|26140|45110000|4711000000|부산|성남시|인계동|역삼1동|NH2906|힐스테이트|9975|2|3|0.004|0.03|0.046|0.021|0.014|0.124|0.035|0.002|0.118|0.003|0.185|0.038|0.118|0.123|0.138
202410|41|11200|46110000|4611000000|경기|강남구|서초동|역삼1동|NH6369|푸르지오|10627|2|3|0.017|0.063|0.072|0.023|0.029|0.15|0.078|0.06|0.057|0.089|0.003|0.198|0.037|0.015|0.11
202410|11|11110|27110000|4413000000|경기|수원시|인계동|역삼1동|NH9592|자이|3633|1|2|0.039|0.0|0.002|0.055|0.012|0.125|0.002|0.273|0.02|0.012|0.339|0.006|0.046|0.006|0.063
202410|44|43110|46110000|2611000000|서울|서초구|인계동|역삼1동|NH1661|힐스테이트|13905|2|4|0.001|0.103|0.109|0.082|0.06|0.016|0.017|0.036|0.053|0.068|0.005|0.109|0.22|0.08|0.041
202410|45|42110|11200000|1117000000|인천|서초구|인계동|역삼1동|NH5357|자이|17996|1|6|0.0|0.254|0.044|0.05|0.013|0.02|0.192|0.041|0.006|0.095|0.023|0.027|0.185|0.004|0.045
202410|47|27110|27110000|4711000000|서울|성남시|인계동|서초1동|NH1461|래미안|14328|2|2|0.032|0.034|0.145|0.109|0.033|0.002|0.075|0.158|0.005|0.099|0.013|0.06|0.017|0.204|0.013
202410|26|28110|11110000|4111000000|부산|성남시|서초동|역삼1동|NH7661|푸르지오|11218|1|4|0.009|0.065|0.172|0.025|0.089|0.059|0.034|0.03|0.059|0.109|0.08|0.08|0.016|0.063|0.109
202410|47|43110|28110000|2611000000|서울|수원시|역삼동|서초1동|NH1745|푸르지오|4269|1|5|0.065|0.112|0.242|0.101|0.008|0.061|0.066|0.068|0.109|0.002|0.007|0.077|0.02|0.005|0.057
202410|47|45110|44130000|2611000000|인천|서초구|역삼동|역삼1동|NH3556|힐스테이트|10886|1|5|0.148|0.059|0.07|0.112|0.097|0.102|0.096|0.06|0.017|0.009|0.009|0.002|0.005|0.012|0.202
202410|46|11170|44130000|2614000000|경기|성남시|인계동|서초1동|NH4842|푸르지오|10439|2|3|0.268|0.092|0.002|0.016|0.005|0.054|0.047|0.038|0.12|0.016|0.018|0.063|0.076|0.073|0.11
202410|45|26140|26140000|4413000000|서울|강남구|서초동|역삼1동|NH8070|자이|12402|1|3|0.005|0.019|0.025|0.065|0.075|0.035|0.016|0.049|0.052|0.089|0.239|0.016|0.193|0.054|0.066
202410|44|42110|26140000|2611000000|경기|강남구|역삼동|역삼1동|NH9593|자이|15858|2|3|0.027|0.0|0.1|0.242|0.002|0.033|0.052|0.119|0.087|0.063|0.059|0.085|0.059|0.059|0.014
202410|27|41110|46110000|1117000000|인천|강남구|인계동|서초1동|NH9206|자이|19538|2|4|0.056|0.109|0.075|0.012|0.018|0.131|0.062|0.018|0.019|0.052|0.01|0.186|0.01|0.197|0.043
202410|27|11140|27110000|1117000000|부산|서초구|역삼동|서초1동|NH1781|힐스테이트|14417|x|5|0.047|0.12|0.101|0.147|0.115|0.013|0.095|0.023|0.045|0.006|0.004|0.007|0.006|0.016|0.254
202410|45|47110|47110000|1114000000|서울|강남구|역삼동|서초1동|NH6532|힐스테이트|17088|2|5|0.016|0.153|0.038|0.154|0.13|0.016|0.06|0.036|0.049|0.026|0.02|0.067|0.036|0.019|0.179
202410|41|42110|26140000|1117000000|경기|강남구|역삼동|역삼1동|NH6796|래미안|6309|2|4|0.172|0.059|0.079|0.051|0.126|0.019|0.046|0.115|0.063|0.009|0.056|0.045|0.079|0.075|0.006
202410|41|26140|41130000|4511000000|부산|수원시|인계동|서초1동|NH8142|자이|9152|1|3|0.048|0.053|0.017|0.02|0.044|0.25|0.049|0.038|0.006|0.034|0.024|0.085|0.098|0.084|0.15
202410|45|11200|46110000|4413000000|인천|성남시|역삼동|서초1동|NH5465|자이|17807|1|3|0.124|0.036|0.229|0.013|0.027|0.183|0.006|0.018|0.125|0.006|0.07|0.094|0.049|0.019|0.0
202410|42|41110|41150000|1117000000|경기|수원시|역삼동|역삼1동|NH8135|푸르지오|12493|x|5|0.051|0.063|0.054|0.006|0.118|0.009|0.015|0.075|0.051|0.056|0.083|0.015|0.301|0.067|0.036
202410|27|11170|11110000|4311000000|부산|수원시|역삼동|역삼1동|NH4941|힐스테이트|14541|1|4|0.041|0.08|0.12|0.042|0.106|0.214|0.029|0.006|0.0|0.024|0.137|0.125|0.06|0.006|0.009
202410|45|41130|11110000|4511000000|경기|강남구|역삼동|서초1동|NH6849|래미안|18747|2|2|0.018|0.019|0.009|0.089|0.112|0.197|0.034|0.153|0.042|0.073|0.006|0.062|0.089|0.013|0.085
202410|42|26140|43110000|4311000000|부산|수원시|서초동|서초1동|NH7392|자이|8509|2|5|0.046|0.016|0.409|0.002|0.009|0.131|0.034|0.009|0.111|0.012|0.042|0.004|0.045|0.038|0.092
202410|41|43110|26140000|4311000000|서울|성남시|인계동|서초1동|NH5945|힐스테이트|17400|2|3|0.036|0.04|0.05|0.026|0.069|0.017|0.024|0.117|0.313|0.085|0.016|0.025|0.036|0.029|0.118
202410|47|27110|47110000|1117000000|경기|강남구|역삼동|서초1동|NH4449|래미안|13115|1|5|0.005|0.003|0.064|0.076|0.253|0.109|0.028|0.055|0.073|0.002|0.077|0.072|0.044|0.122|0.016
202410|44|11110|26140000|4311000000|경기|강남구|역삼동|역삼1동|NH6489|푸르지오|7870|2|5|0.072|0.001|0.07|0.052|0.001|0.012|0.169|0.04|0.081|0.032|0.051|0.043|0.333|0.034|0.009
202410|27|28110|41150000|2614000000|부산|수원시|인계동|역삼1동|NH4046|힐스테이트|6383|1|2|0.109|0.032|0.081|0.027|0.041|0.097|0.019|0.145|0.087|0.017|0.033|0.088|0.032|0.052|0.141
202410|41|11170|11110000|1120000000|인천|서초구|역삼동|역삼1동|NH1552|래미안|3363|1|3|0.113|0.074|0.005|0.044|0.131|0.09|0.051|0.012|0.092|0.006|0.129|0.025|0.105|0.058|0.064
202410|47|46110|41130000|2811000000|서울|수원시|인계동|서초1동|NH1711|자이|10783|2|6|0.009|0.078|0.018|0.029|0.015|0.216|0.358|0.065|0.028|0.004|0.046|0.008|0.051|0.033|0.041
202410|27|27110|41130000|4113000000|부산|수원시|서초동|역삼1동|NH4585|자이|17323|1|5|0.062|0.0|0.06|0.125|0.061|0.011|0.042|0.112|0.053|0.123|0.108|0.105|0.058|0.036|0.045
202410|27|26140|41110000|4413000000|인천|성남시|역삼동|서초1동|NH9312|래미안|5456|2|3|0.061|0.022|0.012|0.009|0.088|0.015|0.04|0.003|0.024|0.201|0.087|0.015|0.13|0.251|0.042
202410|44|26140|45110000|4113000000|서울|성남시|역삼동|서초1동|NH4220|자이|10320|1|3|0.015|0.003|0.004|0.036|0.074|0.242|0.115|0.053|0.067|0.065|0.222|0.005|0.053|0.02|0.024
202410|41|41150|11110000|2811000000|인천|강남구|역삼동|역삼1동|NH4492|자이|7730|2|4|0.072|0.04|0.01|0.241|0.099|0.031|0.001|0.067|0.013|0.173|0.095|0.004|0.008|0.136|0.012
202410|42|41110|41150000|2614000000|경기|서초구|인계동|역삼1동|NH9360|래미안|7913|1|4|0.076|0.09|0.05|0.192|0.008|0.048|0.028|0.139|0.04|0.128|0.077|0.004|0.078|0.036|0.005
202410|45|47110|11200000|4711000000|인천|강남구|인계동|역삼1동|NH1479|힐스테이트|15522|1|5|0.005|0.043|0.034|0.008|0.036|0.111|0.005|0.009|0.051|0.034|0.262|0.18|0.091|0.117|0.012
202410|44|41110|26140000|1117000000|경기|서초구|서초동|서초1동|NH7058|래미안|19967|x|5|0.124|0.034|0.174|0.023|0.053|0.01|0.063|0.015|0.045|0.047|0.069|0.022|0.241|0.002|0.079
202410|11|47110|27110000|4511000000|부산|수원시|역삼동|서초1동|NH6782|자이|18962|1|4|0.019|0.052|0.303|0.012|0.034|0.001|0.041|0.106|0.035|0.084|0.108|0.12|0.026|0.003|0.058
202410|46|47110|41150000|4611000000|경기|수원시|인계동|서초1동|NH2149|힐스테이트|10672|x|6|0.039|0.102|0.06|0.087|0.024|0.053|0.049|0.06|0.094|0.092|0.106|0.09|0.082|0.062|0.002
202410|26|45110|11200000|4111000000|부산|서초구|인계동|서초1동|NH3497|래미안|4632|1|5|0.085|0.128|0.188|0.052|0.021|0.146|0.095|0.022|0.005|0.104|0.031|0.034|0.022|0.063|0.004
202410|11|11200|41150000|2611000000|경기|수원시|서초동|서초1동|NH4486|푸르지오|15799|2|4|0.08|0.061|0.007|0.179|0.131|0.05|0.042|0.01|0.088|0.003|0.071|0.101|0.075|0.056|0.045
202410|45|42110|11110000|4211000000|인천|강남구|역삼동|역삼1동|NH7861|래미안|15021|2|4|0.074|0.002|0.082|0.017|0.073|0.111|0.197|0.054|0.068|0.028|0.097|0.071|0.047|0.065|0.014
202410|45|43110|11170000|4113000000|인천|성남시|역삼동|서초1동|NH7838|래미안|8642|1|6|0.021|0.119|0.074|0.117|0.007|0.033|0.078|0.0|0.106|0.116|0.073|0.034|0.037|0.169|0.014
202410|47|45110|11140000|4511000000|부산|강남구|인계동|서초1동|NH1366|래미안|16192|2|6|0.212|0.026|0.007|0.017|0.058|0.034|0.14|0.177|0.004|0.073|0.015|0.015|0.174|0.036|0.014
202410|11|26110|27110000|4511000000|부산|수원시|인계동|역삼1동|NH7550|래미안|7177|1|6|0.114|0.084|0.03|0.002|0.094|0.041|0.16|0.074|0.028|0.1|0.105|0.131|0.002|0.031|0.004
202410|44|11170|11110000|2614000000|서울|성남시|서초동|역삼1동|NH2834|푸르지오|2145|x|4|0.027|0.085|0.009|0.301|0.003|0.006|0.048|0.069|0.003|0.062|0.009|0.079|0.132|0.022|0.146
