기준년월|구분명|광역시도코드|시군구코드(개정후)|행정구역분류코드(개정후)|광역시도명|시군구명(개정후)|행정구역분류명(개정후)|법정동코드|법정동명|성별|연령구간대|직업구분|금융기관|분위코드(총대출잔액기준)|총대출_보유계좌수|유효대출계좌_대상자수|대출잔액_보유대상자수|대출잔액_최저금액|대출잔액_최대금액|대출잔액_평균금액|대출잔액_주택담보_평균금액|대출잔액_신용_평균금액|대출잔액_기타_평균금액|대출잔액_중위금액|대출잔액_주택담보_중위금액|대출잔액_신용_중위금액|총대출잔액|총대출잔액_주택담보|총대출잔액_신용|총대출잔액_기타|신규대출_약정금액합(당월)|신규대출_주택담보약정금액합(당월)|신규대출_신용약정금액합(당월)|신규대출_기타약정금액합(당월)|일시불상환_대출보유대상자수|분할상환_대출보유대상자수|한도대출_보유대상자수|기타대출_보유대상자수|대출잔액합_일시불|대출잔액합_분할상환|대출잔액합_한도|대출잔액합_기타|대출평균이자율|월 연체보유자수 합계|월평균연체건수|평균연체일|평균연체금액|중위연체금액|연체금액
202402|CNTY_GU|26|26110|26140000|인천|강남구|역삼동|4711000000|역삼1가|2|55|0|2|6|1412|185|185|713|85606|34660.0|23079.0|6162.0|5419.0|24541|20717|5676|6412100.0|4269615.0|1139970.0|1002515.0|3368528|1144745|655341|218307|30|109|46|18|888155|2248411|330556|637901|6.16|25|3.53|118|378|410|9450.0
202402|CNTY_GU|47|43110|41150000|부산|서초구|서초동|4511000000|역삼1가|1|50|2|2|6|48|447|447|103|70054|43209.0|28316.0|15262.0|0.0|41940|27325|14818|19314423.0|12657252.0|6822114.0|0.0|1889583|1774668|677293|447036|119|264|85|12|678789|17025736|3451102|672421|3.83|40|1.02|123|294|331|11760.0
202402|ADM|43|26140|45110000|대구|강남구|인계동|2614000000|역삼1가|1|55|2|1|7|1068|474|474|630|93869|36992.0|23315.0|13594.0|83.0|35199|16490|12601|17534208.0|11051310.0|6443556.0|39342.0|2338128|1966624|956216|235257|101|205|51|10|9409416|10777857|4719079|1495859|3.25|65|2.98|143|229|320|14885.0
202402|ADM|45|45110|27110000|부산|강남구|서초동|1114000000|인계동|1|55|0|1|7|1812|98|98|430|16608|7836.0|2371.0|2963.0|2502.0|5777|2284|2404|767928.0|232358.0|290374.0|245196.0|2126758|1269364|163557|418921|15|52|19|1|9422147|1553647|3810257|1790555|5.01|13|4.91|10|187|371|2431.0
202402|CNTY_GU|26|43110|26110000|인천|성남시|인계동|4115000000|서초1동|1|25|1|1|9|789|10|10|104|92477|48534.0|20611.0|6951.0|20972.0|44589|19258|6393|485340.0|206110.0|69510.0|209720.0|2914784|2765701|35574|79170|1|4|1|0|5198364|12802321|2485044|661077|2.69|0|1.24|114|0|479|0.0
202402|CNTY_GU|41|27110|26140000|인천|서초구|역삼동|4113000000|인계동|2|70|0|1|3|1394|427|427|389|59974|1770.0|836.0|542.0|392.0|1271|616|431|755790.0|356972.0|231434.0|167384.0|1407805|699104|406694|168941|56|183|126|24|8373465|6343178|3107633|538263|5.39|27|2.47|118|168|333|4536.0
202402|PRVNC|47|43110|44130000|서울|성남시|역삼동|4711000000|인계동|2|70|0|1|8|383|268|268|979|32486|5847.0|2924.0|1290.0|1633.0|5711|2435|1091|1566996.0|783632.0|345720.0|437644.0|1040070|1627281|702828|265061|60|108|71|19|3006851|18405827|4835908|774304|3.47|16|3.35|36|254|429|4064.0
202402|CNTY_GU|43|26110|41130000|부산|서초구|역삼동|4611000000|인계동|1|20|1|1|9|1094|198|198|225|70656|10357.0|3489.0|3320.0|3548.0|7622|2848|2425|2050686.0|690822.0|657360.0|702504.0|1106858|2041682|998069|426534|39|99|52|12|499816|18004178|2707085|1672380|2.9|14|4.75|172|122|472|1708.0
202402|ADM|11|41150|41150000|부산|수원시|역삼동|1111000000|역삼1가|1|25|3|1|9|925|6|6|907|53873|36007.0|22961.0|12505.0|541.0|29081|22024|9824|216042.0|137766.0|75030.0|3246.0|3062422|620225|612769|22922|0|2|0|0|6666351|5632067|681351|635566|4.88|0|1.3|93|0|473|0.0
202402|ADM|43|42110|11200000|서울|강남구|서초동|2611000000|역삼1가|1|60|3|1|5|5|275|275|328|78692|43813.0|32668.0|7815.0|3330.0|41941|29362|6662|12048575.0|8983700.0|2149125.0|915750.0|2714675|1408758|316300|220322|76|161|27|17|2636551|16587207|834915|1073642|5.54|7|4.35|130|299|345|2093.0
202402|CNTY_GU|46|11200|41150000|경기|수원시|서초동|4111000000|역삼1가|1|50|0|1|5|1678|69|69|301|75704|26976.0|21441.0|6746.0|0.0|20557|19757|4870|1861344.0|1479429.0|465474.0|0.0|4848112|313304|228551|207052|14|31|10|6|9061100|7223277|1753118|921811|6.77|7|2.23|76|246|463|1722.0
202402|CNTY_GU|11|26110|26140000|서울|성남시|인계동|4115000000|서초1동|1|70|0|2|8|248|277|277|45|74016|17180.0|12008.0|3404.0|1768.0|16809|11698|3132|4758860.0|3326216.0|942908.0|489736.0|3714601|1467333|679247|389610|81|135|73|8|8504726|4106068|4270560|1084345|3.71|9|2.2|112|498|245|4482.0
202402|ADM|26|11170|46110000|대구|성남시|역삼동|2711000000|서초1동|2|35|0|1|6|123|78|78|66|85710|22966.0|9216.0|5437.0|8313.0|20672|7317|4479|1791348.0|718848.0|424086.0|648414.0|1271093|1963001|699624|202759|12|42|16|3|9910842|16469092|2291505|1000076|5.45|8|2.09|170|411|309|3288.0
202402|CNTY_GU|42|26110|41110000|서울|강남구|인계동|2611000000|인계동|1|60|0|2|1|1379|104|104|962|39648|34198.0|19001.0|6401.0|8796.0|28809|13689|5498|3556592.0|1976104.0|665704.0|914784.0|920848|2902643|6064|161146|14|52|23|9|5716717|9468776|3521791|1965241|5.49|3|4.54|6|393|358|1179.0
202402|PRVNC|42|42110|11170000|인천|성남시|역삼동|2811000000|역삼1가|2|45|0|1|8|1656|65|65|404|30703|10848.0|8221.0|2190.0|437.0|7992|6828|1834|705120.0|534365.0|142350.0|28405.0|987262|89511|912745|86760|17|30|8|1|2231311|12195618|4700245|273227|3.0|5|1.66|126|254|425|1270.0
202402|ADM|26|11200|42110000|경기|성남시|인계동|4413000000|역삼1가|1|50|0|1|8|469|88|88|717|62197|11541.0|3846.0|2096.0|5599.0|10352|3776|1914|1015608.0|338448.0|184448.0|492712.0|1380152|944353|299511|371750|22|46|16|0|3997217|5499395|3335006|934015|2.12|8|1.29|141|330|85|2640.0
202402|ADM|26|46110|11110000|대구|수원시|역삼동|4611000000|서초1동|2|30|3|1|6|1359|351|351|31|30939|14659.0|6071.0|2778.0|5810.0|12850|5480|2474|5145309.0|2130921.0|975078.0|2039310.0|3764347|916729|547758|498825|49|154|67|11|7416550|8912356|525292|1302568|5.64|22|4.18|95|443|184|9746.0
202402|ADM|43|27110|45110000|경기|서초구|역삼동|4311000000|서초1동|2|50|2|2|6|713|356|356|182|82680|24544.0|10612.0|6710.0|7222.0|20290|7544|6116|8737664.0|3777872.0|2388760.0|2571032.0|3323848|2978067|305614|384079|60|177|105|23|8291569|16511267|4677651|608179|5.23|51|4.49|151|289|397|14739.0
202402|ADM|43|26140|27110000|대구|강남구|역삼동|1117000000|서초1동|2|40|3|1|6|1535|230|230|540|92125|36776.0|22241.0|10300.0|4235.0|30195|22134|7927|8458480.0|5115430.0|2369000.0|974050.0|1408613|2600110|318012|356211|37|136|58|1|2144242|14443636|2740395|986430|7.68|24|2.03|74|134|49|3216.0
202402|CNTY_GU|11|28110|45110000|서울|수원시|서초동|4711000000|인계동|2|35|2|1|5|1658|413|413|565|54590|26142.0|20279.0|9835.0|0.0|22919|17480|8736|10796646.0|8375227.0|4061855.0|0.0|3340929|2516024|837965|278117|99|230|52|8|204841|19693063|2241711|1288201|5.59|9|4.89|154|355|212|3195.0
202402|CNTY_GU|45|41150|46110000|서울|강남구|인계동|4113000000|인계동|2|60|2|2|7|1140|480|480|737|81116|4773.0|2583.0|1036.0|1154.0|3929|2115|887|2291040.0|1239840.0|497280.0|553920.0|1044214|2572284|502887|477824|68|224|92|20|404543|598270|664185|1598733|3.2|26|4.73|64|68|243|1768.0
202402|ADM|41|43110|41110000|인천|수원시|서초동|4211000000|역삼1가|2|30|2|1|2|649|71|71|657|47106|12268.0|7139.0|3646.0|1483.0|11102|6056|2633|871028.0|506869.0|258866.0|105293.0|430666|482302|170455|114240|8|41|18|2|4507275|16136924|2309370|1003765|6.46|3|1.49|100|255|202|765.0
202402|CNTY_GU|47|42110|11140000|인천|서초구|역삼동|4211000000|역삼1가|2|35|2|2|3|731|117|117|435|89016|2239.0|1388.0|872.0|0.0|1860|1195|624|261963.0|162396.0|102024.0|0.0|2008936|597587|338162|371245|30|67|30|10|1654690|7726285|1117920|1426049|2.13|5|1.62|28|428|63|2140.0
202402|ADM|47|11140|11140000|부산|강남구|역삼동|4111000000|역삼1가|2|25|0|1|9|1035|376|376|530|18108|19370.0|14058.0|4647.0|665.0|19252|13721|4062|7283120.0|5285808.0|1747272.0|250040.0|387609|1055873|322113|135953|38|170|71|19|9466181|14579019|1954329|949657|6.23|11|2.52|19|425|312|4675.0
202402|CNTY_GU|44|45110|26140000|인천|수원시|역삼동|4111000000|역삼1가|1|55|0|1|9|375|295|295|848|98612|25306.0|11214.0|8445.0|5647.0|21920|9073|7391|7465270.0|3308130.0|2491275.0|1665865.0|4039829|2027100|757345|246958|65|173|78|26|7679111|8298361|3038152|861344|6.88|8|3.69|128|389|103|3112.0
202402|CNTY_GU|11|28110|11200000|인천|서초구|인계동|4113000000|역삼1가|1|35|1|1|1|141|165|165|605|59253|13088.0|8024.0|5116.0|0.0|9714|7209|4767|2159520.0|1323960.0|844140.0|0.0|2486790|943205|163031|62476|26|82|32|6|7497419|3361817|699873|1784951|3.02|21|1.03|62|295|57|6195.0
202402|CNTY_GU|26|45110|43110000|경기|수원시|인계동|1117000000|서초1동|1|70|2|1|2|1352|291|291|891|96227|2227.0|1698.0|750.0|0.0|2205|1246|697|648057.0|494118.0|218250.0|0.0|3106858|2421799|391600|306373|53|170|31|16|1223601|1700396|1401732|753688|3.65|43|3.45|99|180|293|7740.0
202402|ADM|27|42110|11110000|대구|서초구|역삼동|4413000000|역삼1가|2|60|0|2|2|991|298|298|869|73762|5033.0|3872.0|624.0|537.0|5011|3202|522|1499834.0|1153856.0|185952.0|160026.0|4183506|2192609|476420|212917|33|151|78|16|2027613|19879103|2713654|1475068|2.58|7|4.42|62|131|30|917.0
202402|CNTY_GU|42|11140|43110000|인천|서초구|역삼동|2614000000|서초1동|1|65|1|1|10|1014|297|297|972|75625|34509.0|16955.0|5450.0|12104.0|34436|16592|4516|10249173.0|5035635.0|1618650.0|3594888.0|3575354|2118712|106613|83953|39|124|88|4|7289143|19296973|1433364|432221|3.18|35|2.91|18|254|127|8890.0
202402|CNTY_GU|41|41130|11200000|경기|강남구|서초동|4311000000|서초1동|1|30|3|1|9|1433|268|268|890|41860|21582.0|7680.0|4067.0|9835.0|17085|7134|3320|5783976.0|2058240.0|1089956.0|2635780.0|1109735|797493|271966|389768|53|114|41|0|8274439|6539791|2518770|834988|3.51|9|1.32|122|286|429|2574.0
202402|CNTY_GU|45|45110|11170000|서울|강남구|서초동|1111000000|서초1동|1|50|0|1|6|948|18|18|516|69882|48498.0|36964.0|14833.0|0.0|38942|36180|14577|872964.0|665352.0|266994.0|0.0|1923487|1569108|558538|76464|3|8|4|0|9537125|19569311|3349870|338306|3.68|1|1.76|76|166|7|166.0
202402|CNTY_GU|43|44130|11110000|인천|수원시|역삼동|1117000000|인계동|1|65|0|2|7|457|372|372|27|77735|28181.0|21431.0|8494.0|0.0|19778|15829|7702|10483332.0|7972332.0|3159768.0|0.0|4991684|838675|178155|363425|70|150|67|1|4909624|15782293|1370747|363799|4.74|11|3.46|157|130|25|1430.0
202402|PRVNC|27|43110|44130000|인천|성남시|서초동|2611000000|역삼1가|2|70|3|1|7|2|96|96|545|76227|15253.0|5317.0|2152.0|7784.0|14739|4465|1731|1464288.0|510432.0|206592.0|747264.0|2436429|1841527|574747|243170|9|53|17|7|7344341|11972574|4041539|632588|7.67|3|3.47|139|386|146|1158.0
202402|ADM|47|46110|43110000|서울|강남구|서초동|2614000000|역삼1가|1|55|0|1|9|1159|272|272|515|99407|4502.0|1533.0|1057.0|1912.0|4110|1314|962|1224544.0|416976.0|287504.0|520064.0|4995107|2208506|431528|484879|77|125|77|22|1937197|10358285|1447460|145510|2.44|16|1.58|168|272|113|4352.0
202402|ADM|46|41130|46110000|대구|강남구|서초동|1114000000|인계동|1|70|0|1|10|1186|268|268|924|15056|36829.0|14457.0|8343.0|14029.0|28891|10528|7191|9870172.0|3874476.0|2235924.0|3759772.0|2785611|1343529|865220|101528|54|108|78|9|2687954|6682646|170289|1243007|4.05|28|3.5|30|247|279|6916.0
202402|ADM|44|11200|41130000|부산|수원시|인계동|4211000000|서초1동|2|30|2|2|10|1175|49|49|457|28683|17894.0|11155.0|5492.0|1247.0|13527|9551|4793|876806.0|546595.0|269108.0|61103.0|3014988|2326689|472889|267730|9|25|5|0|7255883|16693635|4354773|495773|3.31|3|2.23|72|404|109|1212.0
202402|ADM|27|11110|41150000|경기|수원시|역삼동|1114000000|인계동|2|20|3|2|4|176|146|146|765|48717|29810.0|13453.0|5314.0|11043.0|28825|10949|5178|4352260.0|1964138.0|775844.0|1612278.0|2972355|870048|488901|385009|39|76|35|2|8783598|12991976|1122639|1276866|6.52|17|1.41|141|485|244|8245.0
202402|CNTY_GU|46|46110|11110000|부산|서초구|인계동|1114000000|역삼1가|1|45|0|2|4|1631|141|141|41|65947|23134.0|9718.0|3963.0|9453.0|18656|6828|3495|3261894.0|1370238.0|558783.0|1332873.0|4803000|2204397|309046|211404|15|59|19|7|1142846|18080928|2036342|1952078|7.61|2|3.22|46|366|39|732.0
202402|ADM|45|42110|11110000|서울|성남시|인계동|4115000000|역삼1가|2|35|0|2|2|1802|102|102|191|63034|4086.0|2859.0|1140.0|87.0|3550|2094|1107|416772.0|291618.0|116280.0|8874.0|2978540|622708|58197|148477|19|44|21|4|7964354|18540768|2633858|1854367|4.6|8|3.74|85|392|157|3136.0
202402|ADM|26|46110|41150000|서울|성남시|인계동|4211000000|서초1동|1|70|1|2|9|722|200|200|907|40218|46626.0|19673.0|5821.0|21132.0|34848|16653|5000|9325200.0|3934600.0|1164200.0|4226400.0|1964290|1488285|966844|159611|43|109|52|18|7030641|18307475|3756097|231144|7.4|3|2.05|16|142|134|426.0
202402|CNTY_GU|26|44130|41110000|부산|수원시|인계동|4211000000|서초1동|2|20|1|1|5|66|148|148|95|22112|5936.0|4631.0|1784.0|0.0|4468|3392|1658|878528.0|685388.0|264032.0|0.0|2266927|2616072|276842|43672|23|63|21|13|6034049|17473271|4547151|1230892|7.14|2|4.1|17|431|358|862.0
202402|ADM|27|27110|44130000|서울|성남시|역삼동|4511000000|역삼1가|1|35|2|2|1|1788|287|287|991|31827|30516.0|15844.0|7074.0|7598.0|24910|12988|6072|8758092.0|4547228.0|2030238.0|2180626.0|2508453|2231303|145598|438795|43|115|47|27|7892989|12802141|2052251|1995086|4.14|13|1.26|49|367|74|4771.0
202402|ADM|44|11170|41130000|대구|서초구|인계동|4413000000|서초1동|2|40|3|1|9|1293|33|33|582|80198|7183.0|3672.0|1874.0|1637.0|5568|3658|1629|237039.0|121176.0|61842.0|54021.0|1052159|1447836|87551|292701|4|19|9|2|9724075|6457127|1854570|1395133|2.61|0|2.08|169|0|129|0.0
202402|CNTY_GU|46|44130|11110000|서울|강남구|역삼동|2711000000|역삼1가|1|55|2|2|10|940|87|87|709|60279|47113.0|36362.0|16046.0|0.0|36125|30249|13303|4098831.0|3163494.0|1396002.0|0.0|3516218|1773164|713876|227779|20|39|15|7|2043349|8944384|1015139|1269027|7.82|10|2.78|14|70|379|700.0
202402|CNTY_GU|26|45110|41150000|부산|강남구|서초동|4115000000|서초1동|1|20|0|1|9|366|4|4|855|11236|14178.0|5105.0|2187.0|6886.0|11657|4439|1962|56712.0|20420.0|8748.0|27544.0|1857037|1927101|389180|277724|0|2|0|0|1779706|14231437|1443911|1600729|6.86|0|2.93|37|0|358|0.0
202402|ADM|11|41110|11170000|인천|성남시|인계동|1120000000|인계동|2|65|2|2|7|65|170|170|272|44552|26219.0|9372.0|4273.0|12574.0|19999|7733|3077|4457230.0|1593240.0|726410.0|2137580.0|353373|2572280|527342|12035|30|82|31|5|9047704|10973826|2792338|982542|6.31|16|3.47|82|326|172|5216.0
202402|CNTY_GU|44|26110|46110000|서울|강남구|인계동|4413000000|서초1동|1|70|1|1|9|451|209|209|406|45765|3913.0|2022.0|1449.0|442.0|3847|1480|1311|817817.0|422598.0|302841.0|92378.0|1932298|909083|109239|130576|25|123|39|12|81005|3079337|470369|1407468|4.65|1|2.25|12|107|101|107.0
202402|CNTY_GU|42|44130|41110000|서울|강남구|역삼동|4511000000|인계동|2|45|1|1|10|154|34|34|65|65794|40162.0|23837.0|12943.0|3382.0|35147|22470|11087|1365508.0|810458.0|440062.0|114988.0|3844965|2121565|384701|40578|4|16|8|1|6900325|14907499|4321911|1697075|3.27|1|1.65|28|164|457|164.0
202402|ADM|11|45110|28110000|서울|수원시|인계동|4113000000|서초1동|2|25|1|2|6|334|129|129|590|83137|11223.0|6217.0|2006.0|3000.0|8003|5720|1840|1447767.0|801993.0|258774.0|387000.0|3823306|2814588|319453|64380|23|70|21|7|2619930|13459485|1047769|1172170|4.02|10|4.87|97|393|36|3930.0
202402|CNTY_GU|42|43110|11110000|부산|서초구|서초동|4111000000|서초1동|2|25|1|1|6|1821|163|163|282|69659|4812.0|3741.0|1521.0|0.0|3686|3117|1069|784356.0|609783.0|247923.0|0.0|4683391|1839233|674127|445445|24|96|20|7|4170602|5330517|2956244|604943|4.76|2|1.46|158|312|434|624.0
202402|ADM|11|41110|26140000|대구|강남구|서초동|4115000000|역삼1가|1|35|1|1|4|1366|14|14|671|99200|14151.0|11272.0|3356.0|0.0|11810|8535|2642|198114.0|157808.0|46984.0|0.0|4724463|2146329|710478|314273|3|6|3|0|2918606|4727385|2485419|1532998|5.77|0|1.02|31|0|180|0.0
202402|CNTY_GU|47|47110|11110000|경기|성남시|인계동|4511000000|역삼1가|2|30|2|1|7|155|257|257|606|47118|28220.0|9042.0|8047.0|11131.0|23396|8312|7001|7252540.0|2323794.0|2068079.0|2860667.0|2850968|1856760|153717|20906|29|104|44|20|4368989|14534067|885414|109885|2.68|0|3.17|50|0|147|0.0
202402|CNTY_GU|46|47110|11140000|경기|수원시|인계동|4611000000|서초1동|2|45|0|2|10|1580|28|28|340|83838|16357.0|6260.0|5495.0|4602.0|14822|5000|4611|457996.0|175280.0|153860.0|128856.0|2787092|2799146|863227|370176|4|13|2|0|1716980|16217385|1469400|1350653|6.29|3|1.61|13|423|429|1269.0
202402|ADM|42|11200|41130000|대구|서초구|서초동|1114000000|인계동|1|40|1|1|10|1587|468|468|286|11223|17646.0|10178.0|2001.0|5467.0|16442|8613|1466|8258328.0|4763304.0|936468.0|2558556.0|1095191|878846|930085|343919|129|258|124|12|5049659|19371250|2598286|354139|6.36|30|3.64|31|75|451|2250.0
202402|ADM|46|26140|41110000|인천|강남구|인계동|4115000000|서초1동|1|30|0|2|9|368|22|22|390|37545|3781.0|2930.0|1071.0|0.0|3293|2275|766|83182.0|64460.0|23562.0|0.0|4697997|2818934|87362|94541|3|11|6|1|5505512|13947232|2969261|31558|7.94|0|3.63|122|0|369|0.0
202402|ADM|47|43110|41130000|경기|수원시|서초동|1120000000|인계동|2|60|0|2|4|1972|91|91|743|92138|36421.0|16023.0|7340.0|13058.0|29388|13243|6026|3314311.0|1458093.0|667940.0|1188278.0|651115|1774989|833149|162043|22|51|26|8|2377043|14746913|873255|1600157|6.67|6|3.01|20|351|29|2106.0
202402|PRVNC|11|11170|44130000|인천|강남구|역삼동|1114000000|역삼1가|1|50|1|2|8|252|261|261|6|14965|17158.0|8296.0|4372.0|4490.0|12976|8076|3606|4478238.0|2165256.0|1141092.0|1171890.0|4930770|1835327|801502|372949|41|118|58|24|1066460|224076|1509344|1600791|7.94|34|2.35|23|46|351|1564.0
202402|CNTY_GU|43|11110|44130000|경기|강남구|인계동|1111000000|서초1동|2|50|3|1|4|1673|16|16|981|96571|43879.0|18233.0|9176.0|16470.0|31203|14396|7468|702064.0|291728.0|146816.0|263520.0|1088796|2925282|743974|158947|3|6|2|1|2766405|9927597|2413923|1160620|2.38|0|3.76|29|0|426|0.0
202402|CNTY_GU|27|41110|45110000|경기|성남시|서초동|1114000000|인계동|1|55|0|1|1|617|312|312|450|56377|20072.0|15730.0|7673.0|0.0|14413|12840|7533|6262464.0|4907760.0|2393976.0|0.0|4466622|191378|998111|327768|66|138|85|4|6212267|11231882|1191891|35219|7.57|11|3.37|173|274|38|3014.0
202402|ADM|27|46110|11140000|대구|성남시|인계동|2811000000|인계동|1|65|2|1|9|811|190|190|213|34745|35612.0|13423.0|9940.0|12249.0|29313|11440|7571|6766280.0|2550370.0|1888600.0|2327310.0|1007044|2838858|958275|215360|38|84|25|10|452297|2063786|710700|938126|6.79|27|2.11|173|380|458|10260.0
202402|CNTY_GU|44|45110|11140000|부산|성남시|인계동|4511000000|서초1동|1|55|0|1|4|882|12|12|216|12154|15746.0|9168.0|5573.0|1005.0|11028|7199|5097|188952.0|110016.0|66876.0|12060.0|3659852|2833431|373846|387259|1|5|2|0|1240241|9051751|3221956|891264|5.4|1|1.46|147|25|89|25.0
202402|CNTY_GU|26|11200|46110000|서울|서초구|역삼동|4511000000|서초1동|1|30|0|2|10|465|304|304|993|87505|4414.0|1374.0|781.0|2259.0|3538|1361|589|1341856.0|417696.0|237424.0|686736.0|4300841|362254|940735|261314|33|140|83|14|6114521|1347448|965270|1516376|4.12|25|1.53|32|484|263|12100.0
202402|ADM|47|11200|45110000|인천|수원시|인계동|4413000000|역삼1가|2|40|1|2|6|1696|40|40|561|25621|31981.0|19215.0|6696.0|6070.0|22459|14053|4777|1279240.0|768600.0|267840.0|242800.0|3626031|1908700|168927|31950|5|17|11|2|3952645|18772669|3630093|1724011|2.87|1|3.29|157|55|328|55.0
202402|ADM|42|27110|11110000|대구|강남구|인계동|4115000000|인계동|2|45|0|2|7|321|304|304|499|92127|31052.0|15408.0|10437.0|5207.0|29758|11353|9251|9439808.0|4684032.0|3172848.0|1582928.0|684947|1181296|201939|319601|76|129|65|29|762915|2707947|712303|960728|2.41|10|2.82|154|246|163|2460.0
202402|ADM|46|46110|11110000|인천|성남시|역삼동|4115000000|역삼1가|2|30|2|2|6|1228|333|333|510|99283|48904.0|28502.0|8329.0|12073.0|37330|25325|7937|16285032.0|9491166.0|2773557.0|4020309.0|4745618|661958|735180|483026|99|167|97|32|4643940|10968228|4597792|1392700|4.16|43|3.71|122|408|341|17544.0
202402|ADM|11|45110|26140000|서울|강남구|서초동|1111000000|인계동|2|70|1|2|5|734|174|174|417|29865|37205.0|12654.0|14881.0|9670.0|33450|11169|11890|6473670.0|2201796.0|2589294.0|1682580.0|4850402|681833|886574|392239|26|94|18|10|8418627|14777581|2666382|943824|4.46|17|1.18|126|76|179|1292.0
