기준년월|구분명|광역시도코드|시군구코드(개정후)|행정구역분류코드(개정후)|광역시도명|시군구명(개정후)|행정구역분류명(개정후)|법정동코드|법정동명|성별|연령구간대|직업구분|금융기관|분위코드(총대출잔액기준)|총대출_보유계좌수|유효대출계좌_대상자수|대출잔액_보유대상자수|대출잔액_최저금액|대출잔액_최대금액|대출잔액_평균금액|대출잔액_주택담보_평균금액|대출잔액_신용_평균금액|대출잔액_기타_평균금액|대출잔액_중위금액|대출잔액_주택담보_중위금액|대출잔액_신용_중위금액|총대출잔액|총대출잔액_주택담보|총대출잔액_신용|총대출잔액_기타|신규대출_약정금액합(당월)|신규대출_주택담보약정금액합(당월)|신규대출_신용약정금액합(당월)|신규대출_기타약정금액합(당월)|일시불상환_대출보유대상자수|분할상환_대출보유대상자수|한도대출_보유대상자수|기타대출_보유대상자수|대출잔액합_일시불|대출잔액합_분할상환|대출잔액합_한도|대출잔액합_기타|대출평균이자율|월 연체보유자수 합계|월평균연체건수|평균연체일|평균연체금액|중위연체금액|연체금액
202403|CNTY_GU|43|47110|41150000|인천|강남구|인계동|2711000000|서초1동|1|70|0|2|7|1057|102|102|428|70713|35577.0|20140.0|10179.0|5258.0|27597|20013|8097|3628854.0|2054280.0|1038258.0|536316.0|3959730|661952|367370|479293|12|54|10|0|2393925|9451033|1578707|1724756|2.98|6|4.39|119|422|7|2532.0
202403|CNTY_GU|26|42110|43110000|서울|강남구|인계동|4115000000|인계동|1|70|0|2|10|1322|43|43|440|73999|34792.0|25656.0|5112.0|4024.0|28556|19392|4101|1496056.0|1103208.0|219816.0|173032.0|2471769|1716042|811274|186190|9|21|9|3|4301521|17226341|2582181|1429647|6.19|1|3.75|37|349|257|349.0
202403|CNTY_GU|43|11200|11110000|인천|수원시|인계동|1120000000|서초1동|1|70|0|2|4|1596|172|172|163|34487|12732.0|4539.0|3651.0|4542.0|11817|3598|3533|2189904.0|780708.0|627972.0|781224.0|191380|2292163|31471|50131|29|79|50|15|1877850|2984040|1639222|1301639|6.17|10|4.97|103|54|195|540.0
202403|ADM|43|43110|27110000|경기|강남구|서초동|4111000000|서초1동|2|70|0|1|6|966|388|388|119|71700|3548.0|2836.0|900.0|0.0|2943|2178|763|1376624.0|1100368.0|349200.0|0.0|1145070|836347|80972|259428|97|192|49|10|8411929|1881204|2037073|192962|6.48|52|4.85|144|414|428|21528.0
202403|ADM|45|11140|41150000|대구|강남구|서초동|2711000000|역삼1가|2|55|1|2|6|1198|98|98|802|56033|35581.0|18723.0|6593.0|10265.0|25870|14680|4730|3486938.0|1834854.0|646114.0|1005970.0|4423811|989199|386653|100175|18|50|20|2|3148286|13037774|4334484|1086604|3.3|10|2.35|6|240|135|2400.0
202403|ADM|47|41150|41130000|인천|서초구|역삼동|4711000000|서초1동|1|55|0|2|8|1337|330|330|411|51655|47692.0|33065.0|11411.0|3216.0|35270|27857|10126|15738360.0|10911450.0|3765630.0|1061280.0|1008945|395644|538293|311891|84|186|39|6|2388151|766132|3981501|387441|6.91|24|4.36|74|273|383|6552.0
202403|ADM|27|42110|11140000|경기|성남시|역삼동|2811000000|서초1동|2|65|0|2|8|1819|42|42|431|40104|21582.0|8952.0|5141.0|7489.0|16289|7031|5101|906444.0|375984.0|215922.0|314538.0|4456359|55158|489526|449477|9|19|7|3|135758|13848304|1446794|134784|2.34|4|1.62|35|144|296|576.0
202403|PRVNC|46|26110|41150000|부산|서초구|인계동|4113000000|인계동|1|45|0|2|6|210|47|47|3|31991|37348.0|17154.0|5215.0|14979.0|29856|13122|4015|1755356.0|806238.0|245105.0|704013.0|165155|153052|267326|120025|11|23|11|0|722322|16632908|687656|1504528|4.06|3|2.58|169|100|346|300.0
202403|ADM|45|11140|28110000|대구|수원시|역삼동|4413000000|인계동|1|35|1|1|10|1196|216|216|952|94377|35259.0|12729.0|8426.0|14104.0|26958|12253|7643|7615944.0|2749464.0|1820016.0|3046464.0|2058617|173418|768681|196073|60|95|58|5|2643674|12134965|3788185|1913436|2.15|6|4.01|86|65|5|390.0
202403|ADM|42|26110|47110000|대구|서초구|인계동|4711000000|서초1동|1|65|0|1|1|1719|136|136|23|54350|8837.0|4210.0|2583.0|2044.0|7565|3447|2141|1201832.0|572560.0|351288.0|277984.0|1548774|518355|497278|126366|29|70|37|8|7604908|8821921|1355232|216135|6.3|6|3.44|86|15|122|90.0
202403|CNTY_GU|41|27110|44130000|부산|성남시|인계동|2614000000|인계동|2|25|0|2|2|794|231|231|796|36862|23742.0|11546.0|7316.0|4880.0|18576|9489|5738|5484402.0|2667126.0|1689996.0|1127280.0|2031283|2678559|981081|491404|37|118|59|11|8765142|17301055|2717252|15058|4.43|16|3.04|176|99|67|1584.0
202403|CNTY_GU|45|28110|26140000|인천|성남시|역삼동|1111000000|인계동|2|40|2|2|5|1898|117|117|921|17143|46869.0|21670.0|17238.0|7961.0|38660|17224|16814|5483673.0|2535390.0|2016846.0|931437.0|2691376|1512847|79752|249252|26|60|31|8|9474334|10645673|3761577|339732|3.89|12|1.48|158|123|130|1476.0
202403|ADM|43|26110|45110000|서울|성남시|인계동|1117000000|서초1동|2|65|0|1|10|1506|338|338|100|28005|42626.0|32114.0|13505.0|0.0|36887|22736|9615|14407588.0|10854532.0|4564690.0|0.0|1840710|2596674|706946|21147|53|144|65|2|8998965|9051541|1143181|1003911|3.96|2|2.78|138|408|290|816.0
202403|ADM|42|45110|41150000|경기|서초구|서초동|4211000000|역삼1가|2|60|0|1|10|1907|51|51|845|84890|23150.0|16777.0|6022.0|351.0|22680|13814|5903|1180650.0|855627.0|307122.0|17901.0|453871|245929|427714|431088|9|26|13|1|1088724|13154306|506457|800915|2.61|2|1.11|23|90|44|180.0
202403|CNTY_GU|44|41110|28110000|부산|서초구|서초동|4113000000|인계동|1|40|0|1|5|424|222|222|758|51786|30627.0|10816.0|5811.0|14000.0|26404|9525|4214|6799194.0|2401152.0|1290042.0|3108000.0|2088701|1975709|256941|176419|33|122|57|3|6055110|6610425|1081570|1534983|3.34|4|2.63|64|344|383|1376.0
202403|ADM|42|27110|41130000|경기|강남구|역삼동|4413000000|인계동|2|40|1|1|4|1473|313|313|302|77911|4684.0|2322.0|1124.0|1238.0|4089|1744|1025|1466092.0|726786.0|351812.0|387494.0|3607164|247706|357914|354656|68|138|67|4|156524|3277323|4057187|930354|6.71|30|2.21|105|331|189|9930.0
202403|CNTY_GU|47|11140|41130000|부산|수원시|인계동|2711000000|서초1동|2|40|0|2|3|1095|494|494|84|10085|18948.0|8677.0|7439.0|2832.0|16290|8646|5211|9360312.0|4286438.0|3674866.0|1399008.0|1268145|1827460|679108|348695|83|217|51|37|1733410|7543910|4465421|908053|7.79|16|3.95|132|484|270|7744.0
202403|CNTY_GU|45|41130|26110000|부산|성남시|서초동|4611000000|인계동|2|60|2|1|2|1954|4|4|362|19595|49613.0|37963.0|19024.0|0.0|46139|37756|18336|198452.0|151852.0|76096.0|0.0|4234713|1875960|920727|102464|0|2|0|0|7939684|8659119|4235203|791027|7.48|0|4.6|17|0|336|0.0
202403|CNTY_GU|26|46110|44130000|부산|서초구|인계동|2711000000|인계동|2|35|2|2|7|1647|245|245|324|86640|13367.0|8033.0|4294.0|1040.0|9908|7486|3952|3274915.0|1968085.0|1052030.0|254800.0|3088227|2760172|795271|370939|55|140|48|0|4997939|11697529|1223612|112806|2.88|15|4.77|175|172|296|2580.0
202403|CNTY_GU|45|42110|11200000|경기|강남구|서초동|4115000000|인계동|1|45|0|1|6|1334|382|382|960|74146|24442.0|18210.0|2687.0|3545.0|23828|16178|1914|9336844.0|6956220.0|1026434.0|1354190.0|2502834|559745|89346|20503|109|212|90|12|8822298|2769932|1582924|385618|4.25|24|3.16|52|137|76|3288.0
202403|CNTY_GU|42|11140|26140000|경기|강남구|서초동|2614000000|역삼1가|1|35|0|1|5|1784|226|226|500|68027|36265.0|18383.0|4328.0|13554.0|26489|13818|3941|8195890.0|4154558.0|978128.0|3063204.0|4029727|2015358|411930|96275|26|106|26|19|6259400|1085332|3527986|1506437|2.08|18|3.88|164|457|291|8226.0
202403|ADM|41|11110|41110000|부산|수원시|역삼동|2811000000|역삼1가|1|60|1|1|7|1555|60|60|180|54957|16213.0|9878.0|6363.0|0.0|13549|8484|5766|972780.0|592680.0|381780.0|0.0|4007529|1213872|101038|468171|17|29|10|2|4608223|4957930|4008557|747848|4.03|0|2.28|107|0|231|0.0
202403|CNTY_GU|26|46110|41130000|부산|수원시|역삼동|4111000000|역삼1가|1|70|2|1|10|362|135|135|140|71781|43892.0|16210.0|15059.0|12623.0|39852|13718|12612|5925420.0|2188350.0|2032965.0|1704105.0|1085963|2330554|316688|132307|34|68|22|2|8634968|16607749|54329|1862083|3.71|16|2.91|155|52|181|832.0
202403|CNTY_GU|41|11200|47110000|서울|서초구|인계동|4111000000|역삼1가|2|25|0|1|9|874|55|55|340|85842|358.0|128.0|88.0|142.0|302|97|85|19690.0|7040.0|4840.0|7810.0|4309333|810313|453916|160709|9|26|7|0|5639771|14786022|1036182|1504881|6.02|4|3.58|118|498|0|1992.0
202403|ADM|42|44130|11200000|대구|성남시|역삼동|2811000000|서초1동|2|45|0|1|9|1764|308|308|950|38815|47045.0|28530.0|10354.0|8161.0|33317|26528|10087|14489860.0|8787240.0|3189032.0|2513588.0|2395373|967453|415199|246647|76|124|58|6|6035530|792480|4435273|1819062|6.45|24|1.24|72|437|193|10488.0
202403|ADM|47|11110|45110000|부산|강남구|역삼동|4413000000|역삼1가|2|50|2|2|4|41|66|66|717|44664|8684.0|5053.0|1345.0|2286.0|7485|3877|1139|573144.0|333498.0|88770.0|150876.0|1244832|1359762|951931|254459|19|30|16|2|5008298|11861172|2766099|208687|4.72|2|1.46|62|428|453|856.0
202403|ADM|45|45110|11200000|서울|강남구|역삼동|4611000000|인계동|1|40|2|1|10|1248|406|406|34|57867|45052.0|33641.0|11519.0|0.0|38557|24662|8065|18291112.0|13658246.0|4676714.0|0.0|4127571|2359446|965241|179988|78|227|121|0|4274619|853475|4365489|1445602|4.81|0|2.62|91|0|361|0.0
202403|CNTY_GU|44|11140|47110000|서울|서초구|서초동|1120000000|서초1동|2|35|1|2|4|1011|31|31|547|52927|2310.0|1486.0|681.0|143.0|1964|1439|622|71610.0|46066.0|21111.0|4433.0|2204007|2449538|781703|19593|4|13|8|1|7047394|2817755|787698|612726|5.92|2|3.17|145|125|256|250.0
202403|ADM|41|43110|26110000|경기|성남시|역삼동|2611000000|서초1동|2|25|1|1|3|401|483|483|947|31800|1353.0|549.0|187.0|617.0|976|526|164|653499.0|265167.0|90321.0|298011.0|1931798|699225|28065|143151|59|269|130|42|8148953|18538933|1862854|843645|5.33|34|1.49|143|96|294|3264.0
202403|CNTY_GU|42|45110|45110000|대구|성남시|역삼동|2611000000|서초1동|2|45|2|2|6|732|422|422|678|25920|34697.0|19445.0|8397.0|6855.0|28549|17583|7231|14642134.0|8205790.0|3543534.0|2892810.0|1579408|2492427|321002|199065|118|240|73|4|6854141|9239433|1883678|878882|7.51|25|2.22|166|225|304|5625.0
202403|ADM|44|47110|41110000|인천|서초구|역삼동|2614000000|서초1동|1|40|1|2|1|25|74|74|75|91890|30415.0|9766.0|6289.0|14360.0|21438|7258|5295|2250710.0|722684.0|465386.0|1062640.0|1996955|177742|74960|458278|20|39|19|1|2730811|9090131|2938080|611655|2.02|6|3.41|147|403|180|2418.0
202403|ADM|43|11200|41130000|인천|수원시|인계동|4311000000|역삼1가|1|20|1|1|10|271|200|200|59|23079|33234.0|20854.0|12177.0|203.0|25110|14778|10029|6646800.0|4170800.0|2435400.0|40600.0|2493101|25139|714718|130381|46|102|46|2|578467|2405761|866506|975495|5.71|21|2.6|83|382|410|8022.0
202403|CNTY_GU|45|44130|11140000|대구|강남구|서초동|2614000000|인계동|1|50|3|2|9|736|16|16|404|67590|35917.0|12973.0|11257.0|11687.0|31555|9619|9339|574672.0|207568.0|180112.0|186992.0|3175107|1169230|260571|192580|4|8|2|1|3031300|9359787|3292254|537700|3.46|1|4.95|139|468|175|468.0
202403|PRVNC|44|11170|11110000|서울|서초구|역삼동|4413000000|서초1동|1|55|0|1|3|251|418|418|77|82258|24030.0|12200.0|8913.0|2917.0|18671|11040|6476|10044540.0|5099600.0|3725634.0|1219306.0|4197466|793266|79363|483586|120|197|74|36|4702007|10161937|3700638|337719|5.33|27|1.62|68|258|161|6966.0
202403|ADM|43|28110|43110000|인천|성남시|서초동|4611000000|서초1동|2|70|1|1|9|855|489|489|249|88159|10887.0|3475.0|2255.0|5157.0|7925|2558|1640|5323743.0|1699275.0|1102695.0|2521773.0|1978056|634362|435412|191522|115|247|126|6|9720186|13315258|2274478|1584597|4.19|72|2.55|133|299|143|21528.0
202403|CNTY_GU|41|41110|26140000|서울|서초구|역삼동|1114000000|역삼1가|2|45|2|1|3|1399|268|268|529|28215|33906.0|21474.0|5043.0|7389.0|29020|18053|3644|9086808.0|5755032.0|1351524.0|1980252.0|2733173|1870058|982679|172305|27|122|37|12|2460738|8151477|2769235|1359152|5.68|23|2.4|86|420|129|9660.0
202403|ADM|46|44130|26140000|경기|강남구|역삼동|1111000000|서초1동|1|40|0|2|8|506|210|210|790|11504|15367.0|9866.0|5365.0|136.0|11981|7749|4140|3227070.0|2071860.0|1126650.0|28560.0|3802662|1695626|243901|52796|34|112|51|13|1757424|2026883|449960|11117|5.75|8|2.33|162|431|238|3448.0
202403|ADM|11|11200|28110000|서울|수원시|서초동|2811000000|역삼1가|1|30|3|1|4|662|339|339|570|76649|25228.0|9412.0|5729.0|10087.0|20179|6749|4096|8552292.0|3190668.0|1942131.0|3419493.0|1792657|1481638|180601|84533|47|170|69|33|3290079|1024251|216485|736597|7.07|11|4.33|131|465|21|5115.0
202403|ADM|11|47110|44130000|서울|성남시|서초동|1111000000|역삼1가|2|55|0|1|1|9|337|337|953|51924|36132.0|14008.0|9825.0|12299.0|25970|12889|9810|12176484.0|4720696.0|3311025.0|4144763.0|3997218|2907662|683199|267077|71|181|45|4|8360354|9067993|2782777|1200055|2.92|23|1.65|118|70|285|1610.0
202403|ADM|43|27110|28110000|대구|서초구|역삼동|4611000000|역삼1가|1|20|2|2|5|239|215|215|910|48194|28504.0|13147.0|9020.0|6337.0|24091|12812|8254|6128360.0|2826605.0|1939300.0|1362455.0|1463061|2891861|164860|352870|47|119|39|17|4794822|11461864|4412827|1865303|7.81|4|2.94|103|32|364|128.0
202403|ADM|45|45110|11140000|부산|수원시|인계동|4611000000|인계동|2|70|1|2|4|918|475|475|458|62085|46719.0|37263.0|13388.0|0.0|42137|30083|11396|22191525.0|17699925.0|6359300.0|0.0|1218645|2235543|337651|50683|137|248|107|38|3008653|11850419|824875|167832|6.58|2|2.21|55|433|461|866.0
202403|CNTY_GU|45|45110|47110000|대구|수원시|서초동|4211000000|역삼1가|1|35|1|1|6|1570|481|481|31|98153|32637.0|24260.0|11122.0|0.0|25949|21699|8787|15698397.0|11669060.0|5349682.0|0.0|1455876|1110074|11159|192339|138|207|99|33|3266207|1393945|3455142|1940636|5.67|40|1.85|73|362|211|14480.0
202403|CNTY_GU|46|41150|42110000|대구|성남시|인계동|1120000000|역삼1가|2|30|3|2|1|1859|15|15|558|46355|9804.0|5212.0|1498.0|3094.0|8206|3744|1447|147060.0|78180.0|22470.0|46410.0|3979998|2363923|672681|13686|1|7|1|0|2414948|969909|1806502|1293773|4.41|0|1.44|74|0|474|0.0
202403|ADM|46|28110|27110000|경기|성남시|인계동|2711000000|역삼1가|2|50|1|2|1|972|414|414|246|27901|1252.0|880.0|157.0|215.0|968|661|124|518328.0|364320.0|64998.0|89010.0|1337198|1861585|294001|392218|103|225|109|41|1523476|3181666|81673|876004|5.31|50|2.93|120|452|76|22600.0
202403|ADM|45|46110|46110000|대구|수원시|인계동|4115000000|인계동|1|50|1|1|5|1885|88|88|899|40974|37292.0|11263.0|7502.0|18527.0|32117|7942|7448|3281696.0|991144.0|660176.0|1630376.0|3010310|367358|723136|458863|16|44|21|7|7314760|12557828|2594156|17229|2.28|0|4.02|118|0|95|0.0
202403|ADM|46|47110|42110000|서울|수원시|서초동|4311000000|인계동|2|50|1|1|10|1266|473|473|522|27582|45527.0|16311.0|11748.0|17468.0|35983|15752|10304|21534271.0|7715103.0|5556804.0|8262364.0|2651355|1282236|66030|12858|129|189|75|18|3352917|9761214|4115888|1990021|2.47|50|1.44|136|463|22|23150.0
202403|ADM|42|41130|46110000|부산|강남구|인계동|2711000000|역삼1가|2|35|3|2|2|979|397|397|297|70811|21286.0|14138.0|6952.0|196.0|20108|10307|5500|8450542.0|5612786.0|2759944.0|77812.0|3112189|980512|529942|88198|40|188|86|21|1781958|4512586|1966844|93000|3.83|42|1.24|93|219|187|9198.0
202403|ADM|41|11200|41130000|서울|서초구|역삼동|2614000000|서초1동|1|60|3|2|8|707|210|210|805|40869|35042.0|26203.0|11816.0|0.0|26873|23875|8580|7358820.0|5502630.0|2481360.0|0.0|4059420|1647806|929911|189962|41|114|48|1|7765527|60318|1528470|24886|7.93|26|3.66|29|355|57|9230.0
