기준년월|구분명|광역시도코드|시군구코드(개정후)|행정구역분류코드(개정후)|광역시도명|시군구명(개정후)|행정구역분류명(개정후)|법정동코드|법정동명|성별|연령구간대|직업구분|금융기관|분위코드(총대출잔액기준)|총대출_보유계좌수|유효대출계좌_대상자수|대출잔액_보유대상자수|대출잔액_최저금액|대출잔액_최대금액|대출잔액_평균금액|대출잔액_주택담보_평균금액|대출잔액_신용_평균금액|대출잔액_기타_평균금액|대출잔액_중위금액|대출잔액_주택담보_중위금액|대출잔액_신용_중위금액|총대출잔액|총대출잔액_주택담보|총대출잔액_신용|총대출잔액_기타|신규대출_약정금액합(당월)|신규대출_주택담보약정금액합(당월)|신규대출_신용약정금액합(당월)|신규대출_기타약정금액합(당월)|일시불상환_대출보유대상자수|분할상환_대출보유대상자수|한도대출_보유대상자수|기타대출_보유대상자수|대출잔액합_일시불|대출잔액합_분할상환|대출잔액합_한도|대출잔액합_기타|대출평균이자율|월 연체보유자수 합계|월평균연체건수|평균연체일|평균연체금액|중위연체금액|연체금액
202404|PRVNC|45|26140|11200000|서울|수원시|인계동|2711000000|인계동|2|60|0|1|3|267|322|322|180|36165|1764.0|1035.0|520.0|209.0|1425|873|474|568008.0|333270.0|167440.0|67298.0|2676570|2609533|506869|13390|51|166|62|27|5469137|13938639|278243|1600875|2.67|9|3.34|39|246|451|2214.0
202404|ADM|44|11200|26110000|서울|성남시|서초동|1117000000|서초1동|1|40|0|1|4|663|265|265|471|19095|41333.0|25112.0|16094.0|127.0|39263|20552|13196|10953245.0|6654680.0|4264910.0|33655.0|1786392|1534868|174314|284729|36|111|40|4|3042605|11274088|912315|574553|7.49|31|2.38|112|333|14|10323.0
202404|CNTY_GU|27|42110|28110000|인천|성남시|역삼동|4115000000|서초1동|1|65|0|1|8|301|406|406|8|62598|11974.0|6830.0|1995.0|3149.0|8510|6450|1585|4861444.0|2772980.0|809970.0|1278494.0|1248641|2917949|519612|241491|86|202|54|14|3878792|9764130|1719973|1881451|4.28|17|1.64|148|48|405|816.0
202404|ADM|45|47110|11110000|서울|성남시|인계동|4611000000|역삼1가|1|30|1|1|3|1757|51|51|280|78767|27699.0|15966.0|6748.0|4985.0|21309|11704|5856|1412649.0|814266.0|344148.0|254235.0|4517083|989554|63764|419508|11|29|6|3|3477514|14783781|575009|925778|4.23|6|3.29|145|205|383|1230.0
202404|ADM|46|42110|11140000|부산|강남구|인계동|1120000000|서초1동|1|70|0|2|9|529|152|152|378|17398|48809.0|23724.0|18316.0|6769.0|42852|18199|13340|7418968.0|3606048.0|2784032.0|1028888.0|3867882|404723|570929|237266|34|89|44|4|5534105|3200598|3353158|289604|2.81|9|2.95|104|419|194|3771.0
202404|ADM|41|41150|28110000|인천|서초구|역삼동|2614000000|서초1동|2|30|0|1|10|1057|194|194|432|73220|20333.0|14325.0|5629.0|379.0|15100|14271|4150|3944602.0|2779050.0|1092026.0|73526.0|4041252|2589523|755233|442245|56|113|43|5|2917544|15433470|3656315|605870|4.52|26|2.45|37|26|260|676.0
202404|PRVNC|47|41150|11170000|인천|강남구|인계동|2611000000|서초1동|2|65|3|1|3|1094|346|346|411|86131|45016.0|29311.0|15455.0|250.0|42655|24607|11880|15575536.0|10141606.0|5347430.0|86500.0|3883326|2578201|995093|336293|80|201|73|10|937346|2173312|600844|686334|6.23|26|4.59|77|261|190|6786.0
202404|ADM|44|42110|11110000|서울|성남시|인계동|2611000000|인계동|1|40|0|2|2|1065|151|151|822|68468|9841.0|5135.0|2694.0|2012.0|8982|4503|2511|1485991.0|775385.0|406794.0|303812.0|51125|256659|85248|484570|27|78|16|6|7280371|785501|1085196|240368|7.0|4|4.17|28|270|21|1080.0
202404|ADM|41|41150|43110000|인천|강남구|인계동|4115000000|역삼1가|2|30|1|1|7|1000|14|14|538|11108|48111.0|24844.0|14883.0|8384.0|44822|18379|14464|673554.0|347816.0|208362.0|117376.0|3750269|638341|93097|111369|2|6|2|0|5036188|18103651|277469|1402935|4.97|0|1.4|65|0|376|0.0
202404|ADM|11|45110|42110000|부산|성남시|서초동|4113000000|역삼1가|1|40|0|1|10|187|157|157|233|98738|18677.0|5758.0|2343.0|10576.0|17143|4157|1858|2932289.0|904006.0|367851.0|1660432.0|4422247|611896|365858|135067|16|87|34|9|1894601|10492260|2072641|1509435|2.11|15|4.01|35|262|15|3930.0
202404|ADM|26|43110|41110000|대구|성남시|인계동|1114000000|역삼1가|1|40|1|1|6|1445|112|112|921|84166|10203.0|5075.0|2747.0|2381.0|9542|4583|2240|1142736.0|568400.0|307664.0|266672.0|3894527|1019684|737619|391886|17|46|31|4|4822150|12120229|4567704|179134|5.96|7|3.88|46|191|347|1337.0
202404|CNTY_GU|47|46110|45110000|대구|서초구|서초동|1117000000|역삼1가|1|30|2|1|5|30|385|385|821|57629|18043.0|8065.0|3455.0|6523.0|16406|6357|2592|6946555.0|3105025.0|1330175.0|2511355.0|197484|1199259|306561|364998|81|229|82|23|9377998|17213759|3359476|626855|3.79|39|4.05|30|221|82|8619.0
202404|ADM|26|46110|44130000|대구|서초구|역삼동|1111000000|서초1동|1|55|0|2|3|410|386|386|391|85357|38002.0|21008.0|11053.0|5941.0|30013|17323|7740|14668772.0|8109088.0|4266458.0|2293226.0|3707569|125689|964728|148822|56|213|79|5|4463379|7302759|4320096|1266747|3.56|34|4.26|57|103|272|3502.0
202404|CNTY_GU|27|28110|11140000|서울|서초구|서초동|4711000000|서초1동|1|70|1|1|1|1194|303|303|871|79203|39947.0|23991.0|8717.0|7239.0|39251|18703|7104|12103941.0|7269273.0|2641251.0|2193417.0|445358|2215990|943493|301013|84|152|43|21|8696770|18861055|2499598|967966|3.07|19|1.32|117|330|133|6270.0
202404|CNTY_GU|43|11110|41150000|부산|성남시|역삼동|1114000000|역삼1가|2|20|1|2|3|957|231|231|447|71396|4765.0|2171.0|1398.0|1196.0|3808|1585|1161|1100715.0|501501.0|322938.0|276276.0|795593|2089548|776880|191184|44|137|27|11|5761700|14805034|235079|1923501|2.91|13|4.99|39|302|493|3926.0
202404|CNTY_GU|46|26140|11170000|인천|서초구|인계동|4413000000|서초1동|2|65|1|1|4|439|453|453|272|36560|36795.0|15259.0|5206.0|16330.0|28472|12764|3941|16668135.0|6912327.0|2358318.0|7397490.0|1586082|2244206|534854|100031|115|236|88|4|1316640|4076405|274332|844457|6.09|5|4.63|49|65|50|325.0
202404|ADM|27|28110|47110000|서울|강남구|역삼동|4511000000|역삼1가|1|35|1|1|6|1431|439|439|617|74399|12095.0|7212.0|2748.0|2135.0|9482|6814|2275|5309705.0|3166068.0|1206372.0|937265.0|4642682|267808|120486|134146|107|178|85|29|7518277|3628059|3731013|781348|7.18|4|1.91|136|332|441|1328.0
202404|CNTY_GU|27|11110|41150000|인천|수원시|인계동|2611000000|인계동|1|55|3|1|10|375|151|151|492|21124|6827.0|2477.0|1594.0|2756.0|4906|2416|1278|1030877.0|374027.0|240694.0|416156.0|3067632|626372|829420|148815|32|80|38|9|571223|11405963|744874|9371|6.1|7|2.24|43|357|457|2499.0
202404|ADM|26|11200|46110000|경기|수원시|서초동|1111000000|인계동|1|55|3|1|1|592|148|148|688|32353|43662.0|31285.0|8580.0|3797.0|30766|25943|8018|6461976.0|4630180.0|1269840.0|561956.0|3962138|758167|26695|103142|20|78|16|11|9933581|11190334|1863571|1590112|7.6|21|2.26|133|446|317|9366.0
202404|CNTY_GU|26|11200|41110000|인천|수원시|역삼동|4413000000|서초1동|2|20|1|1|9|1072|47|47|478|17871|43926.0|22037.0|12215.0|9674.0|31336|17067|9800|2064522.0|1035739.0|574105.0|454678.0|1953825|72085|609787|165376|5|19|13|4|8765174|674622|1537295|1282369|7.46|4|3.67|178|148|106|592.0
202404|CNTY_GU|26|41130|41130000|부산|수원시|인계동|4113000000|인계동|1|30|1|1|8|1048|72|72|375|54180|37548.0|19735.0|13976.0|3837.0|30384|19440|13627|2703456.0|1420920.0|1006272.0|276264.0|3834403|1480401|11800|490767|17|35|9|4|3709946|2439039|3838794|294615|2.22|8|3.75|89|52|412|416.0
202404|ADM|26|11110|26140000|대구|성남시|역삼동|4711000000|서초1동|2|25|2|1|2|599|25|25|127|47189|44380.0|25261.0|9766.0|9353.0|38440|21917|9461|1109500.0|631525.0|244150.0|233825.0|174206|935349|739954|108453|3|13|6|1|5200817|10019068|2628135|214355|3.63|2|1.29|150|306|310|612.0
202404|CNTY_GU|44|11110|41130000|인천|수원시|인계동|4111000000|인계동|1|55|3|1|5|395|231|231|596|65405|7827.0|4973.0|2710.0|144.0|6979|4510|2633|1808037.0|1148763.0|626010.0|33264.0|1371667|1694330|44969|400417|42|130|42|17|9511492|8381939|1200561|945015|4.46|9|1.9|60|17|243|153.0
202404|ADM|47|44130|11140000|대구|서초구|역삼동|1111000000|역삼1가|1|50|0|2|9|1035|222|222|917|55164|8677.0|3076.0|2659.0|2942.0|7967|2944|2510|1926294.0|682872.0|590298.0|653124.0|528845|863950|515947|235245|47|95|64|16|3597079|7241935|1479964|399212|5.35|17|3.84|141|413|11|7021.0
202404|ADM|47|27110|11200000|인천|성남시|인계동|4711000000|서초1동|2|45|3|1|1|11|347|347|410|47137|4992.0|2739.0|1618.0|635.0|3739|2407|1224|1732224.0|950433.0|561446.0|220345.0|3665876|1513602|501464|205712|38|143|84|30|9646908|9000283|1509806|1147641|6.63|2|2.48|103|349|325|698.0
202404|CNTY_GU|26|11140|41150000|대구|강남구|인계동|1117000000|역삼1가|1|55|1|1|3|1173|241|241|667|81799|42458.0|20730.0|7874.0|13854.0|33901|20722|7799|10232378.0|4995930.0|1897634.0|3338814.0|2881398|2053818|530287|425724|24|106|43|18|8238742|15089564|2708471|1489132|3.18|1|2.73|152|100|326|100.0
202404|ADM|41|28110|11170000|서울|수원시|역삼동|2811000000|역삼1가|1|55|3|1|2|853|357|357|710|69240|45132.0|30379.0|5901.0|8852.0|31657|22586|4716|16112124.0|10845303.0|2106657.0|3160164.0|2071329|74537|382839|340635|52|174|106|21|262717|11269507|2315325|56228|4.02|32|3.13|173|248|106|7936.0
202404|CNTY_GU|43|46110|11170000|서울|수원시|역삼동|1120000000|역삼1가|1|35|0|1|4|147|441|441|682|41359|17316.0|7179.0|6230.0|3907.0|15229|7088|4450|7636356.0|3165939.0|2747430.0|1722987.0|2509604|874779|166846|286402|119|200|73|25|7853130|6461151|4247488|87928|7.31|17|1.04|155|210|25|3570.0
202404|CNTY_GU|44|45110|42110000|대구|성남시|인계동|2711000000|서초1동|1|40|2|1|7|430|312|312|81|32046|44336.0|13569.0|13060.0|17707.0|40253|9796|9423|13832832.0|4233528.0|4074720.0|5524584.0|3070378|211953|891106|79969|36|169|33|17|8314253|10189245|3492620|1077427|7.2|42|2.72|83|112|255|4704.0
202404|ADM|43|28110|41110000|대구|성남시|인계동|4711000000|인계동|2|60|0|1|7|1987|269|269|754|53461|23687.0|8765.0|8094.0|6828.0|18567|8320|5937|6371803.0|2357785.0|2177286.0|1836732.0|287020|1295340|385889|640|31|142|28|12|6517547|13616746|804580|1540858|7.72|5|4.33|15|323|107|1615.0
202404|CNTY_GU|47|43110|11140000|부산|성남시|역삼동|4113000000|역삼1가|2|50|1|1|9|550|333|333|0|90536|8708.0|3492.0|2136.0|3080.0|8288|2580|1894|2899764.0|1162836.0|711288.0|1025640.0|3519251|1371318|241805|53330|77|166|58|22|3472941|2300943|1530999|1482946|6.32|23|3.73|159|454|189|10442.0
202404|CNTY_GU|43|26140|41130000|부산|서초구|역삼동|2711000000|역삼1가|1|35|0|2|9|43|8|8|160|78771|38519.0|27248.0|10202.0|1069.0|27695|25231|9966|308152.0|217984.0|81616.0|8552.0|220353|2375895|903642|470981|1|4|2|0|7429013|16138030|3622357|40489|7.6|1|3.19|137|323|82|323.0
202404|ADM|11|11110|41110000|인천|강남구|인계동|4611000000|서초1동|1|45|1|1|5|131|249|249|797|74728|48533.0|23619.0|16290.0|8624.0|36185|22991|15149|12084717.0|5881131.0|4056210.0|2147376.0|1709939|2837105|782296|63310|45|146|29|5|4346581|8368902|2499977|1862629|2.13|12|1.88|35|233|257|2796.0
202404|CNTY_GU|43|11200|45110000|부산|강남구|역삼동|4311000000|인계동|1|40|3|2|9|317|316|316|739|14395|43535.0|25600.0|5540.0|12395.0|38722|20221|4426|13757060.0|8089600.0|1750640.0|3916820.0|4797883|1522105|74155|198843|74|151|67|19|6229665|1424258|3557490|424086|2.39|7|4.5|57|422|410|2954.0
