기준년월|구분명|광역시도코드|시군구코드(개정후)|행정구역분류코드(개정후)|광역시도명|시군구명(개정후)|행정구역분류명(개정후)|법정동코드|법정동명|성별|연령구간대|직업구분|금융기관|분위코드(총대출잔액기준)|총대출_보유계좌수|유효대출계좌_대상자수|대출잔액_보유대상자수|대출잔액_최저금액|대출잔액_최대금액|대출잔액_평균금액|대출잔액_주택담보_평균금액|대출잔액_신용_평균금액|대출잔액_기타_평균금액|대출잔액_중위금액|대출잔액_주택담보_중위금액|대출잔액_신용_중위금액|총대출잔액|총대출잔액_주택담보|총대출잔액_신용|총대출잔액_기타|신규대출_약정금액합(당월)|신규대출_주택담보약정금액합(당월)|신규대출_신용약정금액합(당월)|신규대출_기타약정금액합(당월)|일시불상환_대출보유대상자수|분할상환_대출보유대상자수|한도대출_보유대상자수|기타대출_보유대상자수|대출잔액합_일시불|대출잔액합_분할상환|대출잔액합_한도|대출잔액합_기타|대출평균이자율|월 연체보유자수 합계|월평균연체건수|평균연체일|평균연체금액|중위연체금액|연체금액
202406|ADM|46|26110|45110000|부산|수원시|서초동|1111000000|역삼1가|2|40|2|1|6|1041|229|229|750|11392|18796.0|10041.0|4008.0|4747.0|18006|7995|3074|4304284.0|2299389.0|917832.0|1087063.0|721161|569966|603090|421823|53|96|49|1|999766|16494266|4029213|576504|5.03|24|2.86|120|57|398|1368.0
202406|CNTY_GU|41|41150|11200000|경기|강남구|역삼동|4311000000|역삼1가|2|40|0|1|7|1716|84|84|596|53792|4986.0|1961.0|757.0|2268.0|4751|1878|688|418824.0|164724.0|63588.0|190512.0|1588618|534123|776973|114859|20|37|16|5|9477437|8991079|74068|1935803|7.98|2|3.61|114|430|141|860.0
202406|CNTY_GU|45|41110|41150000|서울|강남구|역삼동|1120000000|서초1동|2|55|0|1|5|532|356|356|26|40533|20909.0|12163.0|5055.0|3691.0|17623|11320|4287|7443604.0|4330028.0|1799580.0|1313996.0|1758309|981230|914759|294748|90|212|56|3|4747478|2190311|192539|1502021|7.83|41|4.65|63|39|212|1599.0
202406|ADM|47|26140|11110000|서울|서초구|역삼동|2811000000|인계동|2|30|0|1|9|445|496|496|544|86637|41706.0|30613.0|6979.0|4114.0|33224|29171|5561|20686176.0|15184048.0|3461584.0|2040544.0|2996220|2125146|570334|150425|95|198|98|45|1851896|18101368|1461199|1609843|7.98|22|4.78|127|482|406|10604.0
202406|CNTY_GU|47|41150|28110000|서울|서초구|역삼동|1114000000|인계동|2|40|0|2|4|380|277|277|180|24331|6198.0|3802.0|1347.0|1049.0|4608|3289|1252|1716846.0|1053154.0|373119.0|290573.0|202743|251408|820847|202710|55|139|48|15|9999822|13288297|4764136|120949|2.1|21|2.05|163|462|120|9702.0
202406|ADM|43|26110|41130000|부산|성남시|인계동|2711000000|역삼1가|2|50|0|2|3|1769|103|103|574|67841|33227.0|22957.0|13180.0|0.0|24997|22744|12364|3422381.0|2364571.0|1357540.0|0.0|4016477|1665838|933427|201929|13|59|15|2|1007288|15705607|4468269|180616|4.74|12|1.6|113|102|393|1224.0
202406|CNTY_GU|46|41150|27110000|대구|서초구|역삼동|4711000000|서초1동|1|60|1|2|10|1959|377|377|278|89726|20476.0|9838.0|3402.0|7236.0|15044|8429|2730|7719452.0|3708926.0|1282554.0|2727972.0|1100427|1332310|968818|441594|51|179|91|8|8128716|7221060|73303|1042153|5.82|9|2.68|70|385|449|3465.0
202406|ADM|45|11110|41110000|부산|강남구|서초동|1117000000|서초1동|1|50|3|1|9|1613|412|412|857|27814|7610.0|3660.0|1323.0|2627.0|5589|2891|1303|3135320.0|1507920.0|545076.0|1082324.0|937789|2825319|733938|452222|81|214|47|6|1871329|13127145|1309826|1153941|2.5|34|4.14|145|270|455|9180.0
202406|ADM|46|43110|11140000|부산|성남시|인계동|1111000000|서초1동|2|65|3|2|9|904|455|455|434|57326|41858.0|21657.0|14838.0|5363.0|34029|19303|10935|19045390.0|9853935.0|6751290.0|2440165.0|4486652|2869412|712342|352333|105|228|135|13|5225829|6626459|2282267|1371441|2.16|23|4.19|112|326|382|7498.0
202406|ADM|43|42110|41130000|서울|수원시|인계동|2611000000|역삼1가|1|55|1|1|7|1548|212|212|322|72376|9117.0|3570.0|1954.0|3593.0|7967|2504|1939|1932804.0|756840.0|414248.0|761716.0|2887869|1173035|429858|53946|40|120|59|6|76165|5779569|1888056|480906|5.89|17|3.45|31|278|129|4726.0
202406|ADM|47|11170|27110000|경기|서초구|역삼동|4113000000|역삼1가|2|30|1|1|3|1765|433|433|71|31347|3016.0|1167.0|960.0|889.0|2816|937|825|1305928.0|505311.0|415680.0|384937.0|1394233|742915|747995|30242|74|221|45|31|9773360|18003618|32717|881993|5.74|4|1.43|19|475|185|1900.0
202406|CNTY_GU|44|41130|46110000|대구|수원시|인계동|2811000000|서초1동|2|70|3|2|9|143|331|331|356|77288|48095.0|27361.0|8200.0|12534.0|45893|25380|7865|15919445.0|9056491.0|2714200.0|4148754.0|2639250|2614562|118291|50979|50|147|61|27|7272832|9943350|4767137|1363318|2.49|43|2.26|27|71|71|3053.0
202406|CNTY_GU|27|11110|43110000|경기|서초구|서초동|4413000000|서초1동|2|65|0|2|7|1169|499|499|155|24678|19626.0|12600.0|2403.0|4623.0|15649|9650|2003|9793374.0|6287400.0|1199097.0|2306877.0|1751214|402389|267934|264025|81|278|122|42|3972310|7600001|3072598|1273436|3.48|72|2.82|75|194|125|13968.0
202406|ADM|44|26110|26140000|대구|성남시|서초동|2811000000|인계동|1|50|2|1|6|547|277|277|111|25728|38800.0|19393.0|12467.0|6940.0|35861|16390|10024|10747600.0|5371861.0|3453359.0|1922380.0|2863544|520993|151514|95306|62|130|45|15|8612450|16597790|1319620|1054276|6.25|30|3.79|41|152|37|4560.0
202406|CNTY_GU|43|44130|11140000|경기|수원시|인계동|1111000000|서초1동|1|50|0|1|8|1673|302|302|678|76670|24844.0|15649.0|8579.0|616.0|20184|14383|6802|7502888.0|4725998.0|2590858.0|186032.0|4155278|1826126|591316|371114|72|173|82|2|5382497|12164518|1233558|1720469|5.83|8|4.26|103|36|296|288.0
202406|ADM|44|47110|11200000|경기|수원시|역삼동|2811000000|서초1동|2|70|2|2|10|1095|138|138|605|37747|43144.0|24267.0|6207.0|12670.0|35759|20346|5479|5953872.0|3348846.0|856566.0|1748460.0|4959552|184865|472840|490994|14|64|25|11|6815610|13726420|712126|1124055|4.23|3|4.11|127|15|56|45.0
202406|ADM|46|45110|11200000|대구|수원시|역삼동|4311000000|역삼1가|2|70|0|2|3|337|216|216|238|74035|6348.0|3555.0|1705.0|1088.0|5678|2827|1343|1371168.0|767880.0|368280.0|235008.0|711374|2481684|946754|218884|27|119|35|2|2744107|9114079|603793|1444350|7.18|16|2.94|13|146|436|2336.0
202406|PRVNC|46|42110|11200000|서울|강남구|인계동|4211000000|역삼1가|2|30|0|1|2|334|20|20|472|40443|39894.0|18233.0|7863.0|13798.0|39539|16144|7129|797880.0|364660.0|157260.0|275960.0|4748386|659018|379372|243344|4|8|5|0|730025|358918|3299025|1273922|2.27|2|1.33|46|241|89|482.0
202406|ADM|26|28110|45110000|인천|서초구|인계동|1111000000|역삼1가|1|65|1|1|7|56|462|462|908|10633|40900.0|32114.0|4553.0|4233.0|40397|24101|3746|18895800.0|14836668.0|2103486.0|1955646.0|3056610|1609169|59229|235338|138|255|137|9|5785276|5733490|1879587|617465|4.22|39|1.37|49|44|71|1716.0
202406|ADM|46|11200|41150000|부산|서초구|서초동|4311000000|역삼1가|1|30|1|2|1|39|292|292|418|52315|43723.0|33074.0|14303.0|0.0|42032|26725|10795|12767116.0|9657608.0|4176476.0|0.0|3640504|180420|379758|453909|40|165|65|0|437782|9107128|3805453|99175|3.06|40|4.86|84|417|452|16680.0
202406|PRVNC|42|41130|11200000|서울|강남구|인계동|4711000000|역삼1가|1|40|0|1|7|161|28|28|306|36687|49653.0|21796.0|17351.0|10506.0|46061|20627|15277|1390284.0|610288.0|485828.0|294168.0|2918429|794935|210981|92853|3|16|5|2|8344794|12052662|3606760|1128908|7.56|0|3.35|134|0|449|0.0
202406|CNTY_GU|27|45110|44130000|서울|강남구|인계동|4511000000|서초1동|2|50|1|1|7|773|360|360|487|74790|0.0|0.0|0.0|0.0|0|0|0|0.0|0.0|0.0|0.0|1552810|1844176|739199|29160|61|168|86|12|2347647|9284689|2435647|938597|5.55|10|3.03|158|128|290|1280.0
202406|CNTY_GU|43|45110|45110000|인천|서초구|역삼동|4211000000|인계동|1|40|0|1|5|445|333|333|487|27751|38757.0|18882.0|4991.0|14884.0|29087|14635|4293|12906081.0|6287706.0|1662003.0|4956372.0|4989253|1146225|314763|83931|96|189|61|24|2821699|9580045|3578558|551550|3.76|31|2.62|40|478|411|14818.0
202406|ADM|42|41150|45110000|인천|서초구|역삼동|1120000000|인계동|2|45|0|2|6|878|287|287|997|86801|16018.0|8365.0|6287.0|1366.0|14206|6360|4698|4597166.0|2400755.0|1804369.0|392042.0|3210622|1950008|725472|285619|40|172|46|25|781921|12330929|3707862|976698|7.53|17|2.48|101|91|355|1547.0
202406|PRVNC|47|11110|26140000|부산|성남시|인계동|2711000000|인계동|1|70|2|1|5|63|184|184|477|74765|37909.0|29153.0|10529.0|0.0|27986|21076|7779|6975256.0|5364152.0|1937336.0|0.0|595488|2342094|456362|389389|45|79|53|17|9694531|2055602|2127138|563316|6.04|21|3.93|31|303|231|6363.0
202406|ADM|27|11200|46110000|인천|성남시|서초동|1120000000|서초1동|1|40|3|2|5|1406|131|131|352|63274|35371.0|23448.0|13386.0|0.0|25147|19343|13105|4633601.0|3071688.0|1753566.0|0.0|3979060|2476499|207353|122190|20|72|27|9|2414482|4948080|1758682|204675|7.7|6|1.96|90|215|474|1290.0
202406|ADM|26|28110|11140000|대구|성남시|서초동|1114000000|역삼1가|2|30|0|1|7|599|82|82|418|92140|49153.0|37992.0|19611.0|0.0|44485|33268|19160|4030546.0|3115344.0|1608102.0|0.0|1656765|2358880|968079|84974|14|35|22|4|6505669|11418758|4531852|1672101|4.04|9|2.54|77|68|326|612.0
202406|ADM|42|26140|11170000|인천|서초구|서초동|4611000000|서초1동|2|30|2|1|4|481|459|459|835|70736|48241.0|37632.0|18755.0|0.0|35465|26898|16454|22142619.0|17273088.0|8608545.0|0.0|3311774|2566875|398696|128267|81|250|57|33|3823023|19209461|3457604|698560|7.13|12|3.76|110|338|454|4056.0
202406|PRVNC|44|11110|11200000|경기|강남구|역삼동|4311000000|역삼1가|1|60|1|2|8|1282|171|171|762|89184|31960.0|10126.0|9003.0|12831.0|26935|7865|7339|5465160.0|1731546.0|1539513.0|2194101.0|515453|189446|782854|38490|31|79|18|11|3760010|17034650|2319402|1591237|5.83|22|3.74|22|203|43|4466.0
202406|CNTY_GU|44|28110|41110000|서울|성남시|인계동|4611000000|서초1동|1|30|2|2|6|330|420|420|386|93962|1951.0|939.0|325.0|687.0|1437|883|311|819420.0|394380.0|136500.0|288540.0|4767710|1676167|933408|115838|77|194|72|2|7575210|12197167|2774780|1370965|2.64|0|4.94|78|0|416|0.0
202406|CNTY_GU|42|44130|26140000|경기|성남시|역삼동|2711000000|서초1동|2|40|0|2|8|1029|164|164|439|55402|24247.0|17983.0|5726.0|538.0|19117|15178|4059|3976508.0|2949212.0|939064.0|88232.0|33570|2189249|867679|429336|27|90|35|10|9324541|17839129|131966|162213|3.66|3|4.96|170|144|207|432.0
202406|ADM|26|43110|46110000|대구|서초구|인계동|4211000000|서초1동|1|35|0|2|1|1832|99|99|561|66189|35623.0|19641.0|9510.0|6472.0|30620|18551|7926|3526677.0|1944459.0|941490.0|640728.0|3253344|31496|976163|443431|11|59|23|8|5474911|9580821|3134863|734339|7.54|7|1.82|10|224|366|1568.0
202406|CNTY_GU|27|46110|11140000|서울|성남시|인계동|1114000000|서초1동|1|35|0|2|4|1378|435|435|186|85112|12187.0|5392.0|3414.0|3381.0|11134|4777|3007|5301345.0|2345520.0|1485090.0|1470735.0|3333577|716220|802085|295014|119|233|72|3|8238804|6529215|4767087|910509|4.87|56|4.58|163|25|455|1400.0
202406|CNTY_GU|46|43110|46110000|경기|수원시|역삼동|4611000000|역삼1가|2|65|0|1|8|505|466|466|731|26380|33710.0|15643.0|11558.0|6509.0|28831|15155|8898|15708860.0|7289638.0|5386028.0|3033194.0|1732054|562848|4150|448169|95|192|138|38|4269084|3350387|2190132|1858633|7.15|9|4.59|83|73|443|657.0
202406|CNTY_GU|26|43110|44130000|서울|성남시|인계동|4611000000|역삼1가|2|35|0|2|6|1831|175|175|575|99951|38218.0|14751.0|12502.0|10965.0|33745|13489|12147|6688150.0|2581425.0|2187850.0|1918875.0|824937|2927543|249719|45069|52|77|26|13|3773532|4529192|2698526|1752968|6.9|1|2.72|64|368|366|368.0
202406|CNTY_GU|26|11200|11200000|서울|강남구|역삼동|4113000000|역삼1가|1|65|0|1|1|702|129|129|69|59502|22920.0|10486.0|2465.0|9969.0|19706|9064|2449|2956680.0|1352694.0|317985.0|1286001.0|2189635|853901|284892|165060|17|59|25|3|8029373|5009972|617051|1724830|5.46|13|1.27|33|132|195|1716.0
202406|CNTY_GU|44|11110|46110000|인천|성남시|역삼동|1120000000|역삼1가|1|65|0|1|5|20|211|211|411|83605|20177.0|11470.0|2678.0|6029.0|15032|11249|2546|4257347.0|2420170.0|565058.0|1272119.0|2086115|1322058|839225|218513|60|87|47|19|3862748|5426121|2103383|392152|7.78|17|2.12|47|296|307|5032.0
202406|ADM|45|11170|11170000|서울|수원시|서초동|4115000000|역삼1가|1|30|0|2|3|1736|371|371|392|80483|15616.0|9335.0|6067.0|214.0|14313|6948|5924|5793536.0|3463285.0|2250857.0|79394.0|1364993|2705332|160274|495189|51|149|90|33|9983414|11948417|2011698|1184909|2.54|45|2.42|48|438|235|19710.0
202406|ADM|45|43110|11110000|부산|수원시|역삼동|2711000000|역삼1가|2|65|0|1|7|1894|341|341|215|63370|41902.0|24619.0|5883.0|11400.0|30306|19533|5749|14288582.0|8395079.0|2006103.0|3887400.0|4570459|2950397|966031|3340|66|200|55|16|1000107|864580|3509721|1133008|2.85|50|1.93|15|167|20|8350.0
202406|ADM|45|45110|28110000|경기|성남시|인계동|4211000000|인계동|2|70|2|1|8|223|450|450|12|14822|24941.0|9497.0|7684.0|7760.0|17993|9082|5639|11223450.0|4273650.0|3457800.0|3492000.0|1145709|1924930|886014|134577|54|183|98|16|6181382|18310981|958176|1366338|8.0|16|4.55|126|268|493|4288.0
202406|CNTY_GU|45|26140|43110000|인천|서초구|역삼동|4611000000|서초1동|1|30|1|1|3|1284|84|84|938|73423|45760.0|23886.0|16779.0|5095.0|43767|23065|14079|3843840.0|2006424.0|1409436.0|427980.0|1844886|1375336|952778|194972|24|42|12|3|1140958|15247760|119936|1461825|7.91|5|3.44|30|400|323|2000.0
202406|ADM|44|11110|11170000|부산|수원시|인계동|2611000000|서초1동|1|35|1|2|9|1522|206|206|759|30139|12715.0|5663.0|4598.0|2454.0|9017|4855|4353|2619290.0|1166578.0|947188.0|505524.0|1665638|824166|618341|58313|23|119|23|4|1819408|17888132|3704535|1274541|4.24|6|4.67|56|94|346|564.0
202406|ADM|42|45110|28110000|부산|강남구|인계동|2811000000|역삼1가|2|20|0|1|5|1926|426|426|517|18603|46260.0|23249.0|15671.0|7340.0|34849|18995|14560|19706760.0|9904074.0|6675846.0|3126840.0|3940158|1345160|523017|32778|77|206|109|11|3572099|13008191|865799|807348|4.62|11|3.96|28|281|270|3091.0
202406|ADM|27|44130|26110000|대구|수원시|역삼동|1111000000|역삼1가|2|35|2|1|8|1789|258|258|342|85959|1112.0|406.0|131.0|575.0|1074|389|107|286896.0|104748.0|33798.0|148350.0|3555748|537491|806994|318516|35|126|67|15|7854588|17344026|3028948|1761498|7.06|12|4.41|75|430|82|5160.0
202406|CNTY_GU|11|41110|44130000|부산|성남시|서초동|4611000000|역삼1가|1|30|0|2|5|371|475|475|618|34277|39982.0|25651.0|7677.0|6654.0|33280|19660|7497|18991450.0|12184225.0|3646575.0|3160650.0|2686664|1206136|741700|454507|48|213|110|6|8076998|3933916|3357578|1853569|3.72|2|1.62|55|110|285|220.0
202406|ADM|42|28110|41130000|경기|수원시|인계동|4711000000|역삼1가|1|35|2|1|2|1222|488|488|347|95514|10514.0|7184.0|3472.0|0.0|10464|5152|2568|5130832.0|3505792.0|1694336.0|0.0|221644|2403720|12017|31493|144|275|117|32|6755358|8517310|4147985|1856046|2.51|17|4.86|63|47|198|799.0
202406|ADM|42|11170|41130000|대구|성남시|역삼동|4711000000|인계동|2|45|0|1|3|935|158|158|249|44626|37659.0|15763.0|14314.0|7582.0|28841|12230|11422|5950122.0|2490554.0|2261612.0|1197956.0|3173044|831562|977112|186824|31|80|38|3|441422|14674438|2233596|1738506|5.6|17|1.23|26|431|483|7327.0
202406|ADM|26|26140|43110000|부산|강남구|인계동|4511000000|역삼1가|2|55|0|1|5|1355|327|327|898|29556|33721.0|15604.0|12624.0|5493.0|25158|15382|9792|11026767.0|5102508.0|4128048.0|1796211.0|4148286|79708|271528|61948|39|134|47|18|5231510|4029834|3256332|159572|5.4|24|2.32|134|226|191|5424.0
202406|ADM|42|45110|42110000|인천|서초구|인계동|4211000000|역삼1가|2|30|2|1|5|281|441|441|699|91307|35934.0|15244.0|11814.0|8876.0|31831|13608|11021|15846894.0|6722604.0|5209974.0|3914316.0|3897059|2364296|672805|433081|76|194|83|43|2917925|17292186|4261441|1996031|6.41|43|1.02|15|135|8|5805.0
