기준년월|구분명|광역시도코드|시군구코드(개정후)|행정구역분류코드(개정후)|광역시도명|시군구명(개정후)|행정구역분류명(개정후)|법정동코드|법정동명|성별|연령구간대|직업구분|금융기관|분위코드(총대출잔액기준)|총대출_보유계좌수|유효대출계좌_대상자수|대출잔액_보유대상자수|대출잔액_최저금액|대출잔액_최대금액|대출잔액_평균금액|대출잔액_주택담보_평균금액|대출잔액_신용_평균금액|대출잔액_기타_평균금액|대출잔액_중위금액|대출잔액_주택담보_중위금액|대출잔액_신용_중위금액|총대출잔액|총대출잔액_주택담보|총대출잔액_신용|총대출잔액_기타|신규대출_약정금액합(당월)|신규대출_주택담보약정금액합(당월)|신규대출_신용약정금액합(당월)|신규대출_기타약정금액합(당월)|일시불상환_대출보유대상자수|분할상환_대출보유대상자수|한도대출_보유대상자수|기타대출_보유대상자수|대출잔액합_일시불|대출잔액합_분할상환|대출잔액합_한도|대출잔액합_기타|대출평균이자율|월 연체보유자수 합계|월평균연체건수|평균연체일|평균연체금액|중위연체금액|연체금액
202405|ADM|42|45110|26140000|경기|수원시|서초동|4413000000|인계동|1|40|1|1|6|1851|185|185|668|62866|2260.0|1021.0|807.0|432.0|1948|958|752|418100.0|188885.0|149295.0|79920.0|4694108|343205|673365|216827|45|82|33|12|6248973|3968103|3063138|200931|3.03|5|1.11|120|253|357|1265.0
202405|ADM|11|26140|11140000|서울|강남구|서초동|4711000000|역삼1가|1|40|0|1|10|1029|374|374|869|19504|30728.0|16667.0|3179.0|10882.0|30155|16571|2434|11492272.0|6233458.0|1188946.0|4069868.0|2849800|5017|236773|322623|105|170|97|23|3892476|17170445|4951438|678746|7.45|24|3.61|69|231|315|5544.0
202405|ADM|46|47110|41130000|인천|강남구|인계동|2614000000|역삼1가|2|40|2|1|4|129|141|141|110|91259|0.0|0.0|0.0|0.0|0|0|0|0.0|0.0|0.0|0.0|2721534|1570472|307707|117605|35|71|14|8|9902136|9477300|4169038|1020700|3.13|4|4.37|81|46|344|184.0
202405|CNTY_GU|45|43110|11200000|경기|강남구|역삼동|4111000000|역삼1가|2|45|3|2|8|1961|122|122|813|85749|1156.0|786.0|177.0|193.0|1029|573|144|141032.0|95892.0|21594.0|23546.0|3017814|2648731|1300|47522|36|51|26|3|834584|4933518|4454091|149818|7.45|5|2.3|45|257|405|1285.0
202405|ADM|45|41110|41150000|인천|강남구|역삼동|1111000000|서초1동|1|20|0|1|3|1109|74|74|360|97836|24671.0|19447.0|7242.0|0.0|19782|17356|5448|1825654.0|1439078.0|535908.0|0.0|4205176|2493677|901712|344203|13|34|21|0|9675716|15250803|80444|1565108|2.6|6|4.23|36|319|273|1914.0
202405|CNTY_GU|44|11200|41150000|대구|서초구|역삼동|4413000000|역삼1가|2|70|2|2|3|1347|443|443|552|12419|39569.0|23739.0|4651.0|11179.0|33837|17781|4087|17529067.0|10516377.0|2060393.0|4952297.0|2793080|158525|764101|50904|63|246|119|43|2469525|12199754|3831175|470368|5.98|58|3.68|151|85|135|4930.0
202405|ADM|42|41130|41130000|서울|성남시|역삼동|2811000000|서초1동|1|30|0|2|9|632|161|161|757|62893|5576.0|1887.0|2201.0|1488.0|4911|1518|1904|897736.0|303807.0|354361.0|239568.0|3394965|1368276|512692|343304|29|85|29|8|3495887|15400661|3889537|348845|4.0|10|1.83|159|356|475|3560.0
202405|ADM|27|28110|11140000|부산|수원시|인계동|1120000000|인계동|2|25|1|1|10|70|272|272|293|26650|24987.0|16124.0|3371.0|5492.0|23424|12804|2494|6796464.0|4385728.0|916912.0|1493824.0|862473|1834632|330093|438323|79|155|33|22|8128771|9062866|4294575|1806477|5.03|37|2.54|30|497|156|18389.0
202405|PRVNC|27|11170|27110000|인천|서초구|서초동|1111000000|역삼1가|2|65|1|2|4|132|93|93|52|85684|29288.0|11207.0|10848.0|7233.0|25576|11202|9670|2723784.0|1042251.0|1008864.0|672669.0|3662251|1942219|395248|4879|10|50|21|3|2565265|7542887|3380864|587839|6.37|13|4.08|125|29|157|377.0
202405|CNTY_GU|11|43110|26140000|부산|강남구|인계동|1120000000|서초1동|2|40|0|2|3|1512|308|308|72|14633|14097.0|10982.0|1924.0|1191.0|13824|10652|1816|4341876.0|3382456.0|592592.0|366828.0|2840107|688594|217945|318437|60|124|85|5|4432325|3469034|4132438|1993992|7.72|12|4.3|7|284|315|3408.0
202405|ADM|43|11170|26110000|경기|서초구|인계동|4413000000|인계동|2|70|1|2|2|14|145|145|472|30528|44229.0|34598.0|15961.0|0.0|36028|27849|12987|6413205.0|5016710.0|2314345.0|0.0|757992|236448|773094|354696|37|60|17|6|940207|14985362|1136324|969048|3.04|12|1.48|12|434|395|5208.0
202405|ADM|44|46110|27110000|인천|강남구|서초동|2614000000|서초1동|1|35|1|1|8|650|177|177|385|19776|35419.0|25788.0|13002.0|0.0|30391|22002|12073|6269163.0|4564476.0|2301354.0|0.0|3211871|524213|678438|203231|45|86|23|2|9855865|15632612|527662|801484|6.55|18|3.52|92|185|222|3330.0
202405|CNTY_GU|43|47110|28110000|경기|성남시|역삼동|2614000000|역삼1가|2|50|1|1|3|1808|263|263|652|67801|28119.0|9543.0|8233.0|10343.0|19788|7351|7259|7395297.0|2509809.0|2165279.0|2720209.0|1549280|709727|522368|435722|36|126|50|7|6009445|14156197|2224282|980940|3.75|36|2.69|177|203|437|7308.0
202405|CNTY_GU|44|47110|27110000|서울|서초구|인계동|4113000000|인계동|1|35|1|1|5|1257|336|336|75|59736|21718.0|17240.0|3538.0|940.0|16652|14525|3495|7297248.0|5792640.0|1188768.0|315840.0|4489215|2450365|724601|190650|66|135|89|27|9316360|6871410|1759154|186708|5.36|23|3.63|125|484|4|11132.0
202405|ADM|26|11140|26140000|인천|강남구|서초동|4111000000|서초1동|1|60|0|1|3|1116|497|497|823|33236|7459.0|3609.0|2352.0|1498.0|6236|2558|2106|3707123.0|1793673.0|1168944.0|744506.0|2558004|582130|740337|341149|133|295|83|25|9181166|19992372|3320914|1824406|6.61|23|1.09|46|209|60|4807.0
202405|ADM|44|41130|28110000|경기|성남시|서초동|1111000000|인계동|1|65|1|2|4|597|4|4|607|21611|20403.0|13555.0|6267.0|581.0|18483|9867|4552|81612.0|54220.0|25068.0|2324.0|4806796|1937011|534652|181524|1|1|0|0|9757913|11074340|3878823|637214|7.13|0|1.5|176|0|360|0.0
202405|CNTY_GU|44|26110|41110000|서울|성남시|인계동|4111000000|인계동|1|65|0|1|5|796|252|252|181|11755|11896.0|6068.0|1461.0|4367.0|8934|4791|1450|2997792.0|1529136.0|368172.0|1100484.0|4477590|2010326|893062|279684|42|145|52|3|8879697|15513204|1275695|476116|2.2|14|3.49|28|246|192|3444.0
202405|CNTY_GU|45|44130|46110000|서울|강남구|인계동|1111000000|인계동|2|30|1|2|2|154|215|215|840|79335|31038.0|17262.0|11587.0|2189.0|22676|17074|10225|6673170.0|3711330.0|2491205.0|470635.0|2694309|2643109|906076|104594|31|115|35|7|4318035|10082608|1936192|1220385|5.82|14|2.34|33|495|378|6930.0
202405|CNTY_GU|26|28110|26110000|경기|강남구|서초동|1120000000|역삼1가|2|45|3|2|9|735|385|385|332|67666|23618.0|9456.0|4389.0|9773.0|19044|6834|3232|9092930.0|3640560.0|1689765.0|3762605.0|4167954|2342107|335017|218674|77|157|42|25|1829025|19352065|4689630|1106969|3.78|32|4.02|167|378|42|12096.0
202405|PRVNC|46|11200|42110000|인천|수원시|인계동|4711000000|서초1동|1|40|1|1|10|1287|416|416|997|92024|14069.0|10552.0|4973.0|0.0|12799|9439|4197|5852704.0|4389632.0|2068768.0|0.0|4612183|332131|991388|492804|104|185|48|35|8436031|16104368|2838682|324526|4.02|11|3.88|11|482|195|5302.0
202405|CNTY_GU|47|41110|26140000|부산|서초구|역삼동|4711000000|서초1동|1|65|3|2|10|46|211|211|799|18184|4464.0|2884.0|1436.0|144.0|4017|2147|1188|941904.0|608524.0|302996.0|30384.0|759925|1763860|23022|6400|44|91|34|14|4198653|12494256|6144|798671|6.7|14|3.48|112|474|199|6636.0
202405|CNTY_GU|26|26110|11110000|인천|서초구|인계동|4211000000|역삼1가|1|65|0|1|8|1055|324|324|632|11203|0.0|0.0|0.0|0.0|0|0|0|0.0|0.0|0.0|0.0|4253212|1138243|459277|192666|40|179|49|18|7824044|8599667|4970516|1532933|4.66|41|2.12|100|106|240|4346.0
202405|PRVNC|45|11170|47110000|경기|성남시|인계동|4413000000|역삼1가|1|65|1|1|9|502|430|430|91|29147|99.0|39.0|30.0|30.0|85|27|21|42570.0|16770.0|12900.0|12900.0|1426576|796835|941476|477723|71|207|67|1|250621|19677780|868493|1464890|3.43|64|4.95|100|497|208|31808.0
202405|CNTY_GU|11|47110|46110000|경기|강남구|역삼동|1114000000|서초1동|2|30|0|1|6|186|487|487|231|63092|17552.0|8865.0|2074.0|6613.0|15481|7660|1996|8547824.0|4317255.0|1010038.0|3220531.0|4678617|2249512|825476|317746|132|254|109|39|7123641|8354308|2251426|932396|3.56|66|3.81|170|291|343|19206.0
202405|ADM|44|47110|27110000|대구|수원시|인계동|4413000000|인계동|1|50|0|1|9|678|471|471|491|74520|34906.0|17403.0|7991.0|9512.0|33183|14772|6369|16440726.0|8196813.0|3763761.0|4480152.0|563549|1703288|730249|293568|110|229|108|31|2066727|3185152|1675298|1263693|4.72|16|2.75|49|229|200|3664.0
202405|ADM|27|47110|27110000|부산|강남구|역삼동|4115000000|인계동|1|35|3|1|2|431|234|234|48|80081|47645.0|16249.0|10360.0|21036.0|41145|15908|7501|11148930.0|3802266.0|2424240.0|4922424.0|32079|2553235|861302|73763|42|109|58|17|6510561|18405050|3723920|388528|6.11|21|2.06|121|311|50|6531.0
202405|PRVNC|47|11140|46110000|경기|수원시|서초동|1114000000|인계동|1|35|1|1|2|1277|201|201|337|95870|4238.0|2556.0|1169.0|513.0|3375|2032|849|851838.0|513756.0|234969.0|103113.0|532098|2522532|849812|281991|59|97|60|10|5461173|18645672|4334024|730253|4.79|3|2.55|82|190|415|570.0
202405|PRVNC|47|26110|11110000|경기|서초구|서초동|1120000000|역삼1가|2|40|1|2|6|1732|194|194|629|15945|45039.0|26530.0|15515.0|2994.0|36014|25248|12086|8737566.0|5146820.0|3009910.0|580836.0|522300|1420602|47161|128185|34|116|26|6|7818321|9941546|1055606|1273165|7.82|7|3.1|142|370|146|2590.0
202405|ADM|45|11110|28110000|경기|성남시|역삼동|1114000000|역삼1가|2|45|0|1|2|172|255|255|419|24491|34324.0|20058.0|12687.0|1579.0|28175|18855|9550|8752620.0|5114790.0|3235185.0|402645.0|4823291|1748189|818430|281436|75|144|31|13|1782575|8917866|332660|1864132|5.26|18|1.97|18|445|97|8010.0
202405|ADM|47|46110|26110000|대구|수원시|서초동|1117000000|역삼1가|2|25|1|2|2|594|426|426|181|57296|26613.0|13992.0|7524.0|5097.0|25669|10913|6593|11337138.0|5960592.0|3205224.0|2171322.0|1611849|2393772|944933|426281|115|250|70|37|4785233|9002007|215259|332626|6.95|28|1.14|161|230|72|6440.0
202405|CNTY_GU|42|41110|42110000|서울|수원시|서초동|1117000000|역삼1가|2|30|3|1|4|1322|460|460|509|33575|38790.0|15728.0|13266.0|9796.0|34029|13150|9845|17843400.0|7234880.0|6102360.0|4506160.0|601375|1250561|46735|90818|82|219|82|22|7763704|19878496|725032|1177942|3.49|65|1.34|125|160|116|10400.0
202405|CNTY_GU|46|42110|11110000|서울|강남구|인계동|1114000000|역삼1가|1|60|0|2|4|1089|17|17|335|94628|26801.0|16170.0|6580.0|4051.0|21117|14748|4783|455617.0|274890.0|111860.0|68867.0|3751475|2368262|541215|41637|2|9|4|1|1295793|12818486|2188731|1388507|2.61|2|2.21|94|90|274|180.0
202405|CNTY_GU|43|11110|26140000|부산|수원시|역삼동|4311000000|서초1동|1|35|1|1|6|1830|136|136|401|25526|3119.0|1710.0|358.0|1051.0|3030|1445|330|424184.0|232560.0|48688.0|142936.0|275606|309699|88696|464961|15|65|22|11|1801729|14387901|2058084|744338|5.98|17|2.01|133|236|478|4012.0
202405|CNTY_GU|46|43110|27110000|대구|성남시|서초동|4113000000|역삼1가|2|60|3|1|1|708|407|407|31|23033|31124.0|18862.0|7706.0|4556.0|26507|15792|7058|12667468.0|7676834.0|3136342.0|1854292.0|2269806|2604077|340030|354879|116|173|118|19|7110484|16229889|2434551|1460111|4.39|48|3.22|36|286|335|13728.0
202405|ADM|27|11200|11200000|인천|성남시|인계동|4115000000|서초1동|2|30|2|1|1|1280|140|140|384|75191|4224.0|1779.0|1229.0|1216.0|3478|1683|1153|591360.0|249060.0|172060.0|170240.0|1982411|2066537|28327|79692|25|64|18|2|7479938|10665538|2919293|185453|6.84|16|4.84|89|365|407|5840.0
202405|ADM|42|41110|42110000|인천|성남시|서초동|4311000000|서초1동|2|55|1|1|2|1803|38|38|580|90685|11937.0|6168.0|4189.0|1580.0|10535|5822|3879|453606.0|234384.0|159182.0|60040.0|1300147|2618174|615341|296926|8|17|10|1|7607116|8537176|2905059|1515785|2.07|3|1.17|47|140|83|420.0
202405|ADM|41|11170|41110000|대구|수원시|역삼동|4111000000|인계동|1|40|1|2|8|134|441|441|158|29571|0.0|0.0|0.0|0.0|0|0|0|0.0|0.0|0.0|0.0|806481|1531149|596444|42029|50|247|109|37|6855554|12323800|3329153|1336679|7.99|25|2.19|160|321|78|8025.0
202405|PRVNC|26|26140|11170000|서울|성남시|역삼동|4311000000|역삼1가|2|40|1|2|8|509|429|429|0|71248|18525.0|11325.0|3744.0|3456.0|15281|10782|2640|7947225.0|4858425.0|1606176.0|1482624.0|1321797|553377|502915|222374|120|211|85|12|6979201|14667071|1080060|1257980|6.93|0|4.57|146|0|13|0.0
202405|ADM|41|11110|41110000|경기|수원시|인계동|4413000000|역삼1가|1|70|1|1|1|1040|366|366|813|80217|27768.0|8692.0|8013.0|11063.0|27351|7237|6138|10163088.0|3181272.0|2932758.0|4049058.0|3427850|1315572|194362|478091|44|177|84|33|3351674|1642035|3550597|1256198|4.54|6|3.65|159|214|25|1284.0
202405|ADM|11|41110|11200000|인천|성남시|역삼동|1111000000|인계동|1|40|0|1|5|36|25|25|409|83234|49116.0|31785.0|11453.0|5878.0|48310|24047|9827|1227900.0|794625.0|286325.0|146950.0|3696495|860160|949823|208553|4|13|4|0|4322835|2916720|2021701|557301|2.91|0|1.22|55|0|258|0.0
202405|CNTY_GU|46|46110|41110000|서울|서초구|역삼동|4211000000|서초1동|2|40|1|2|7|352|120|120|300|75417|16357.0|11310.0|4328.0|719.0|13069|9706|4060|1962840.0|1357200.0|519360.0|86280.0|2890631|238151|355555|409569|14|65|32|6|9649620|12435269|2507061|874034|2.67|14|3.67|108|204|227|2856.0
202405|ADM|27|45110|41130000|경기|강남구|인계동|4511000000|서초1동|2|70|3|1|3|6|173|173|991|14125|27379.0|11256.0|10932.0|5191.0|21555|9823|8765|4736567.0|1947288.0|1891236.0|898043.0|4225803|846222|239871|371781|37|70|22|13|2993075|10129744|4990489|881158|2.57|12|3.72|173|298|432|3576.0
202405|CNTY_GU|27|41150|41130000|경기|수원시|서초동|4113000000|서초1동|2|35|0|2|9|203|222|222|325|34667|26918.0|15535.0|4832.0|6551.0|20919|11434|4146|5975796.0|3448770.0|1072704.0|1454322.0|2813391|2453659|985654|201769|27|101|50|18|530895|4850160|25113|1301883|6.05|23|4.58|98|60|454|1380.0
202405|ADM|44|11140|41130000|인천|수원시|인계동|4113000000|서초1동|2|70|1|2|1|1169|117|117|550|56919|9497.0|7167.0|3503.0|0.0|7318|6370|2587|1111149.0|838539.0|409851.0|0.0|1897480|1572874|601776|297507|26|69|19|2|2522874|18854415|4983526|1424978|2.53|3|2.52|179|484|65|1452.0
202405|ADM|26|41110|44130000|대구|서초구|서초동|4413000000|서초1동|1|40|1|2|9|899|61|61|349|20482|46390.0|14746.0|13661.0|17983.0|43707|11258|10733|2829790.0|899506.0|833321.0|1096963.0|2767056|1564893|776326|28710|8|33|8|4|7817195|13758450|3294696|71758|2.97|0|4.35|60|0|428|0.0
202405|ADM|44|11200|11110000|경기|성남시|인계동|2811000000|서초1동|1|35|1|2|4|513|464|464|417|11693|33450.0|23200.0|6658.0|3592.0|28358|18227|4915|15520800.0|10764800.0|3089312.0|1666688.0|1274933|1077046|122198|323148|53|234|73|16|1083203|10033817|3998780|1281252|4.94|32|1.81|110|299|377|9568.0
202405|ADM|44|47110|11110000|인천|수원시|서초동|4611000000|역삼1가|2|30|1|2|8|1920|55|55|233|74379|27552.0|19287.0|5867.0|2398.0|19909|15015|5372|1515360.0|1060785.0|322685.0|131890.0|574598|771717|688256|249437|7|22|16|0|6073310|3768958|4227539|890431|2.67|0|1.43|12|0|260|0.0
202405|ADM|45|41110|11110000|경기|서초구|역삼동|4311000000|인계동|2|45|1|2|8|1581|315|315|99|70705|39285.0|29227.0|4972.0|5086.0|29214|28002|4592|12374775.0|9206505.0|1566180.0|1602090.0|1245656|2518786|156729|394264|91|163|91|16|7015306|12705605|3669548|1287133|2.98|19|4.69|52|222|426|4218.0
202405|ADM|41|26140|47110000|인천|성남시|역삼동|2611000000|역삼1가|2|40|3|1|2|1165|2|2|941|38505|17856.0|13850.0|2765.0|1241.0|14370|13467|2024|35712.0|27700.0|5530.0|2482.0|3359418|934971|693322|376877|0|1|0|0|6322109|4861612|2836309|1101190|5.73|0|4.48|158|0|446|0.0
202405|CNTY_GU|26|11110|11170000|대구|성남시|역삼동|4111000000|역삼1가|2|45|0|2|10|309|266|266|301|53330|29744.0|12855.0|11349.0|5540.0|23628|10736|9289|7911904.0|3419430.0|3018834.0|1473640.0|4054125|669693|77772|107739|73|137|56|21|7578740|3075113|4227989|185298|5.51|9|4.85|56|117|372|1053.0
202405|ADM|26|28110|45110000|서울|서초구|인계동|4211000000|서초1동|2|65|3|2|5|1753|230|230|4|10921|47140.0|20478.0|16936.0|9726.0|35728|16416|15947|10842200.0|4709940.0|3895280.0|2236980.0|102608|2887419|725423|407498|60|136|35|10|5485249|6116052|4565055|441207|3.47|12|2.2|94|328|238|3936.0
202405|PRVNC|44|41110|11200000|경기|수원시|인계동|4711000000|역삼1가|2|70|3|1|8|1362|160|160|3|31350|42869.0|29284.0|16526.0|0.0|38795|21015|14317|6859040.0|4685440.0|2644160.0|0.0|4383173|2962964|489287|73543|28|68|30|10|4971220|10998911|1447843|226211|2.03|13|3.46|171|33|236|429.0
202405|PRVNC|46|11110|46110000|서울|강남구|역삼동|4111000000|인계동|1|40|0|2|4|926|253|253|113|83850|7064.0|4315.0|2134.0|615.0|6816|4234|1622|1787192.0|1091695.0|539902.0|155595.0|2463234|2206363|432880|291782|41|104|29|18|9999166|18144802|2807684|1228930|6.23|9|1.63|55|240|492|2160.0
202405|ADM|43|11200|26110000|부산|수원시|역삼동|4113000000|역삼1가|2|40|2|2|10|1730|253|253|376|55213|32362.0|12945.0|4675.0|14742.0|29121|10079|3613|8187586.0|3275085.0|1182775.0|3729726.0|4662390|1989594|738042|405910|31|146|54|24|1479545|5959174|3774429|1649646|3.6|29|1.38|82|193|52|5597.0
202405|ADM|27|43110|11170000|인천|서초구|인계동|1117000000|역삼1가|2|70|1|1|1|292|252|252|535|71585|47020.0|21257.0|9559.0|16204.0|42957|17184|7091|11849040.0|5356764.0|2408868.0|4083408.0|2200141|1401875|938533|290956|69|101|68|22|682861|14256352|375198|262540|3.0|11|4.64|12|254|317|2794.0
202405|ADM|46|11110|44130000|부산|강남구|인계동|2611000000|역삼1가|2|20|0|2|10|1956|403|403|218|40824|41347.0|25991.0|12269.0|3087.0|36150|21906|11564|16662841.0|10474373.0|4944407.0|1244061.0|2903833|2006993|682686|258451|92|228|118|33|8914300|10270211|4171844|709200|7.13|43|4.65|174|140|361|6020.0
202405|ADM|43|42110|41130000|서울|수원시|서초동|4211000000|역삼1가|1|40|3|1|4|1184|458|458|652|86573|27952.0|17018.0|9417.0|1517.0|25839|13598|8034|12802016.0|7794244.0|4312986.0|694786.0|288845|1532238|770955|212145|102|257|93|18|6749491|5938159|1706802|1689961|6.66|59|2.5|146|159|250|9381.0
202405|ADM|45|41150|26110000|경기|수원시|역삼동|4115000000|서초1동|2|40|0|1|8|1028|161|161|388|72813|4853.0|3474.0|1749.0|0.0|4539|3126|1291|781333.0|559314.0|281589.0|0.0|3834841|109489|88936|266480|46|67|24|6|1444090|4697973|1041521|320680|4.68|5|1.19|85|459|60|2295.0
202405|ADM|47|47110|47110000|서울|성남시|역삼동|4111000000|역삼1가|2|50|1|2|1|1072|71|71|317|18596|4575.0|2287.0|706.0|1582.0|4324|2197|658|324825.0|162377.0|50126.0|112322.0|510131|484301|365707|202477|10|40|17|4|3384057|8168916|2912663|243314|2.62|6|1.18|116|225|191|1350.0
202405|ADM|47|42110|45110000|서울|강남구|인계동|1114000000|인계동|2|65|0|2|4|1982|353|353|70|28994|44430.0|27427.0|16149.0|854.0|31383|23333|11384|15683790.0|9681731.0|5700597.0|301462.0|1943846|1552809|720159|83498|65|202|44|6|7535245|19785236|4859805|1641833|5.24|22|3.95|60|339|40|7458.0
202405|CNTY_GU|41|41130|28110000|경기|서초구|인계동|1120000000|역삼1가|2|50|1|1|5|1922|96|96|406|39815|14687.0|10766.0|5297.0|0.0|10410|9960|4150|1409952.0|1033536.0|508512.0|0.0|3255188|751322|43801|76599|11|42|24|1|5194660|4529328|3520295|1964628|6.72|6|1.12|134|431|48|2586.0
202405|CNTY_GU|44|47110|11110000|경기|강남구|역삼동|2614000000|역삼1가|2|55|1|1|7|431|153|153|545|44289|46095.0|30748.0|15884.0|0.0|40996|25731|12071|7052535.0|4704444.0|2430252.0|0.0|736704|2144794|318203|12360|39|69|32|3|5160214|16668020|3177023|320909|6.29|20|3.89|13|22|155|440.0
