기준연월|고객행정구역분류시도코드|고객행정구역분류시군구코드|고객행정구역분류코드|고객법정동코드|고객행정구역분류시도명|고객행정구역분류시군구명|고객행정구역분류명|고객법정동명|통합카드아파트단지코드|통합카드아파트단지명|연평균소득금액|통합카드성별코드|통합카드10세단위연령코드|영화관심비율|건강관심비율|게임관심비율|골프관심비율|독서관심비율|레저관심비율|뷰티관심비율|쇼핑관심비율|애완동물관심비율|여행관심비율|예술관심비율|온라인쇼핑관심비율|육아관심비율|식도락관심비율|자동차관심비율
202403|27|28110|11140000|4211000000|경기|성남시|서초동|역삼1동|APT5872|래미안|15823|1|4|0.164|0.076|0.015|0.052|0.055|0.037|0.026|0.035|0.026|0.247|0.102|0.007|0.013|0.004|0.14
202403|27|41130|26140000|4111000000|서울|수원시|역삼동|서초1동|APT5175|자이|11369|2|5|0.057|0.016|0.062|0.063|0.002|0.032|0.017|0.108|0.079|0.018|0.015|0.065|0.355|0.026|0.084
202403|45|26140|28110000|4211000000|경기|강남구|역삼동|서초1동|APT5001|푸르지오|8232|2|6|0.007|0.34|0.132|0.072|0.019|0.087|0.055|0.038|0.072|0.058|0.014|0.056|0.007|0.014|0.028
202403|42|26140|41130000|4115000000|경기|강남구|인계동|역삼1동|APT2310|자이|3837|2|3|0.03|0.174|0.032|0.004|0.052|0.015|0.131|0.173|0.003|0.06|0.075|0.023|0.022|0.083|0.122
202403|46|46110|28110000|1117000000|인천|수원시|역삼동|서초1동|APT3238|래미안|14575|2|5|0.028|0.004|0.228|0.023|0.008|0.17|0.068|0.028|0.006|0.034|0.093|0.159|0.121|0.022|0.007
202403|11|41130|26110000|4611000000|부산|수원시|역삼동|역삼1동|APT1016|자이|18302|1|4|0.196|0.083|0.028|0.095|0.055|0.051|0.006|0.09|0.151|0.056|0.051|0.028|0.046|0.018|0.046
202403|26|41150|41150000|4211000000|부산|수원시|인계동|역삼1동|APT4716|래미안|3688|x|5|0.043|0.054|0.089|0.093|0.004|0.008|0.117|0.062|0.052|0.193|0.078|0.01|0.111|0.021|0.064
202403|42|28110|46110000|4113000000|경기|서초구|역삼동|서초1동|APT7923|래미안|11518|x|3|0.057|0.037|0.023|0.052|0.02|0.003|0.033|0.124|0.136|0.038|0.075|0.066|0.14|0.094|0.102
202403|26|28110|47110000|1117000000|인천|강남구|인계동|역삼1동|APT5797|자이|7129|2|4|0.09|0.011|0.14|0.037|0.018|0.014|0.096|0.006|0.101|0.064|0.152|0.135|0.033|0.08|0.022
202403|45|41130|46110000|4115000000|경기|강남구|서초동|역삼1동|APT7688|자이|4802|x|2|0.028|0.098|0.017|0.114|0.018|0.143|0.01|0.229|0.009|0.14|0.032|0.029|0.061|0.054|0.02
202403|46|26140|11200000|4311000000|경기|강남구|역삼동|서초1동|APT6934|푸르지오|13517|1|5|0.19|0.028|0.077|0.042|0.074|0.026|0.067|0.044|0.1|0.023|0.086|0.177|0.011|0.018|0.037
202403|45|28110|46110000|4311000000|경기|수원시|서초동|역삼1동|APT9943|힐스테이트|2154|1|6|0.05|0.028|0.002|0.251|0.133|0.156|0.129|0.032|0.011|0.063|0.02|0.02|0.002|0.028|0.077
202403|46|41110|41150000|2614000000|서울|서초구|인계동|역삼1동|APT3666|힐스테이트|19492|2|3|0.125|0.076|0.062|0.006|0.179|0.009|0.031|0.184|0.019|0.037|0.022|0.044|0.113|0.02|0.072
202403|27|45110|44130000|2614000000|경기|강남구|인계동|서초1동|APT4628|힐스테이트|5235|1|6|0.026|0.011|0.143|0.108|0.06|0.07|0.078|0.122|0.019|0.046|0.012|0.026|0.14|0.036|0.102
202403|11|41150|43110000|4113000000|경기|수원시|역삼동|서초1동|APT8714|힐스테이트|16623|x|3|0.036|0.025|0.051|0.126|0.02|0.043|0.007|0.104|0.067|0.125|0.055|0.05|0.043|0.192|0.056
202403|41|41130|11110000|4511000000|인천|서초구|인계동|역삼1동|APT8794|래미안|2462|1|5|0.055|0.148|0.142|0.184|0.007|0.031|0.015|0.028|0.068|0.017|0.04|0.18|0.032|0.029|0.023
202403|42|46110|26110000|1117000000|인천|수원시|서초동|역삼1동|APT9735|래미안|9869|2|3|0.063|0.028|0.085|0.149|0.011|0.061|0.008|0.034|0.034|0.124|0.033|0.018|0.196|0.145|0.009
202403|43|28110|44130000|4711000000|부산|수원시|서초동|역삼1동|APT6898|힐스테이트|6481|2|6|0.037|0.084|0.007|0.052|0.058|0.111|0.199|0.07|0.014|0.055|0.167|0.06|0.035|0.028|0.023
202403|26|47110|28110000|4115000000|부산|강남구|서초동|역삼1동|APT1057|래미안|10526|1|3|0.176|0.003|0.012|0.029|0.097|0.076|0.023|0.055|0.114|0.05|0.003|0.08|0.141|0.076|0.064
202403|26|41110|45110000|4711000000|경기|수원시|역삼동|역삼1동|APT9202|래미안|8975|x|6|0.14|0.067|0.034|0.029|0.031|0.01|0.242|0.045|0.102|0.124|0.077|0.006|0.062|0.011|0.021
202403|42|43110|41130000|1114000000|경기|강남구|인계동|역삼1동|APT1576|래미안|12416|1|5|0.068|0.106|0.323|0.001|0.068|0.121|0.008|0.028|0.05|0.011|0.008|0.103|0.031|0.057|0.016
202403|42|44130|41110000|4511000000|부산|수원시|서초동|서초1동|APT8546|힐스테이트|7602|x|3|0.014|0.089|0.047|0.133|0.039|0.053|0.187|0.008|0.165|0.033|0.154|0.031|0.025|0.005|0.017
202403|45|43110|47110000|4711000000|서울|강남구|역삼동|역삼1동|APT9959|래미안|7583|2|6|0.063|0.174|0.111|0.033|0.025|0.109|0.022|0.039|0.032|0.15|0.097|0.05|0.04|0.023|0.033
202403|41|41130|11200000|4211000000|서울|수원시|역삼동|서초1동|APT2609|힐스테이트|6472|1|5|0.046|0.017|0.003|0.001|0.005|0.052|0.152|0.115|0.151|0.093|0.043|0.045|0.01|0.185|0.083
202403|27|28110|41150000|4111000000|인천|서초구|역삼동|서초1동|APT9971|푸르지오|18350|2|3|0.017|0.091|0.025|0.151|0.101|0.104|0.009|0.01|0.014|0.03|0.25|0.115|0.005|0.054|0.024
202403|41|11110|46110000|4211000000|인천|수원시|역삼동|서초1동|APT4507|힐스테이트|11078|1|5|0.045|0.067|0.106|0.003|0.048|0.033|0.001|0.025|0.209|0.021|0.014|0.059|0.076|0.229|0.064
202403|41|46110|11110000|4211000000|부산|서초구|인계동|서초1동|APT4887|자이|17632|2|4|0.056|0.179|0.016|0.02|0.043|0.016|0.057|0.027|0.029|0.37|0.003|0.004|0.01|0.056|0.113
202403|26|11200|44130000|1117000000|서울|서초구|서초동|서초1동|APT2845|래미안|17161|1|4|0.033|0.065|0.044|0.124|0.058|0.019|0.011|0.059|0.12|0.006|0.246|0.09|0.01|0.02|0.094
202403|44|43110|45110000|2611000000|인천|강남구|역삼동|서초1동|APT5116|자이|2963|x|4|0.161|0.075|0.003|0.027|0.027|0.02|0.022|0.043|0.168|0.102|0.061|0.229|0.0|0.007|0.056
202403|43|44130|46110000|4413000000|부산|서초구|서초동|역삼1동|APT1817|푸르지오|7513|1|5|0.015|0.007|0.123|0.004|0.276|0.01|0.066|0.023|0.032|0.01|0.062|0.053|0.042|0.037|0.24
202403|26|44130|28110000|1114000000|인천|강남구|역삼동|역삼1동|APT1052|래미안|9978|x|5|0.055|0.014|0.036|0.058|0.006|0.037|0.013|0.02|0.008|0.095|0.036|0.194|0.132|0.06|0.237
202403|44|45110|26140000|2611000000|경기|수원시|역삼동|서초1동|APT3749|힐스테이트|7244|2|6|0.051|0.046|0.207|0.105|0.022|0.042|0.001|0.041|0.052|0.16|0.031|0.062|0.033|0.076|0.071
202403|42|46110|43110000|4311000000|인천|성남시|인계동|역삼1동|APT3562|래미안|7001|1|4|0.069|0.024|0.028|0.27|0.003|0.08|0.158|0.02|0.078|0.06|0.013|0.021|0.081|0.059|0.037
202403|41|43110|26140000|2611000000|경기|수원시|인계동|서초1동|APT3280|자이|3025|1|2|0.15|0.028|0.001|0.058|0.029|0.047|0.174|0.011|0.102|0.007|0.002|0.052|0.119|0.11|0.111
202403|27|26110|41150000|4111000000|서울|서초구|인계동|역삼1동|APT5161|푸르지오|17564|2|5|0.114|0.031|0.083|0.079|0.063|0.046|0.01|0.007|0.19|0.002|0.035|0.239|0.036|0.029|0.036
202403|27|45110|11200000|4413000000|인천|성남시|인계동|서초1동|APT2132|푸르지오|15910|2|4|0.147|0.065|0.031|0.039|0.032|0.252|0.014|0.022|0.008|0.076|0.051|0.094|0.1|0.04|0.029
202403|42|11140|45110000|4211000000|서울|수원시|역삼동|서초1동|APT5703|래미안|6307|2|4|0.154|0.157|0.112|0.006|0.195|0.007|0.077|0.062|0.003|0.066|0.06|0.056|0.022|0.002|0.022
202403|27|11140|41130000|4211000000|경기|서초구|서초동|역삼1동|APT3768|힐스테이트|17102|2|5|0.015|0.109|0.076|0.017|0.011|0.24|0.124|0.039|0.015|0.058|0.002|0.034|0.038|0.096|0.126
202403|46|41150|41130000|4611000000|서울|강남구|서초동|역삼1동|APT6372|래미안|15170|2|5|0.031|0.061|0.026|0.036|0.102|0.006|0.006|0.208|0.099|0.097|0.157|0.127|0.018|0.003|0.023
202403|27|26110|27110000|2811000000|경기|서초구|역삼동|역삼1동|APT4364|자이|13841|1|3|0.036|0.051|0.005|0.159|0.068|0.042|0.043|0.067|0.222|0.043|0.213|0.006|0.041|0.002|0.002
202403|44|26140|11170000|4511000000|경기|강남구|서초동|역삼1동|APT9388|힐스테이트|15436|1|6|0.034|0.106|0.06|0.164|0.061|0.04|0.126|0.039|0.142|0.023|0.12|0.011|0.015|0.028|0.032
202403|27|11110|11170000|4115000000|경기|강남구|인계동|역삼1동|APT1269|자이|13332|1|5|0.152|0.139|0.037|0.062|0.097|0.026|0.102|0.006|0.018|0.031|0.043|0.001|0.076|0.025|0.186
202403|41|41150|28110000|4413000000|부산|성남시|인계동|역삼1동|APT5706|자이|18209|1|2|0.044|0.019|0.038|0.095|0.056|0.122|0.025|0.273|0.027|0.001|0.048|0.074|0.086|0.012|0.08
202403|41|11110|28110000|4413000000|부산|성남시|서초동|서초1동|APT4537|힐스테이트|15374|1|4|0.101|0.095|0.262|0.001|0.123|0.101|0.046|0.02|0.005|0.006|0.077|0.005|0.036|0.066|0.057
202403|46|47110|11170000|1117000000|부산|강남구|서초동|서초1동|APT8849|푸르지오|12131|2|6|0.014|0.012|0.086|0.024|0.051|0.123|0.004|0.156|0.1|0.064|0.042|0.045|0.009|0.252|0.018
