기준연월|고객행정구역분류시도코드|고객행정구역분류시군구코드|고객행정구역분류코드|고객법정동코드|고객행정구역분류시도명|고객행정구역분류시군구명|고객행정구역분류명|고객법정동명|통합카드아파트단지코드|통합카드아파트단지명|연평균소득금액|통합카드성별코드|통합카드10세단위연령코드|영화관심비율|건강관심비율|게임관심비율|골프관심비율|독서관심비율|레저관심비율|뷰티관심비율|쇼핑관심비율|애완동물관심비율|여행관심비율|예술관심비율|온라인쇼핑관심비율|육아관심비율|식도락관심비율|자동차관심비율
202401|46|43110|43110000|4611000000|부산|강남구|서초동|서초1동|APT4500|푸르지오|3438|2|2|0.041|0.088|0.004|0.048|0.009|0.051|0.084|0.025|0.124|0.031|0.155|0.055|0.216|0.045|0.026
202401|45|11200|27110000|4413000000|부산|성남시|인계동|서초1동|APT6433|래미안|11799|1|4|0.012|0.143|0.02|0.044|0.046|0.046|0.028|0.04|0.079|0.183|0.118|0.057|0.124|0.029|0.03
202401|45|26140|41130000|4413000000|인천|수원시|인계동|역삼1동|APT9698|푸르지오|8220|1|4|0.069|0.001|0.094|0.051|0.048|0.129|0.034|0.011|0.031|0.04|0.313|0.121|0.025|0.008|0.026
202401|45|43110|28110000|1117000000|인천|수원시|인계동|서초1동|APT6787|자이|18673|1|5|0.114|0.008|0.142|0.047|0.061|0.004|0.037|0.07|0.345|0.024|0.031|0.036|0.019|0.03|0.031
202401|27|45110|41130000|2611000000|부산|강남구|역삼동|역삼1동|APT2931|힐스테이트|8057|1|6|0.126|0.023|0.053|0.326|0.002|0.05|0.006|0.142|0.025|0.026|0.05|0.012|0.056|0.019|0.083
202401|11|43110|26110000|4211000000|경기|성남시|서초동|역삼1동|APT5047|자이|6820|1|4|0.041|0.097|0.155|0.142|0.05|0.088|0.027|0.016|0.068|0.002|0.075|0.13|0.071|0.002|0.037
202401|44|47110|11200000|1111000000|부산|강남구|서초동|서초1동|APT7608|힐스테이트|4254|2|6|0.008|0.129|0.04|0.01|0.153|0.005|0.101|0.075|0.022|0.09|0.03|0.145|0.018|0.118|0.056
202401|44|45110|46110000|1111000000|경기|강남구|서초동|역삼1동|APT9201|래미안|12899|2|5|0.103|0.205|0.009|0.038|0.017|0.066|0.018|0.022|0.012|0.149|0.056|0.057|0.153|0.059|0.035
202401|42|42110|43110000|4711000000|서울|수원시|인계동|역삼1동|APT7205|자이|4370|2|4|0.019|0.048|0.196|0.084|0.042|0.057|0.03|0.008|0.239|0.112|0.086|0.017|0.043|0.002|0.016
202401|27|46110|47110000|2614000000|인천|서초구|역삼동|서초1동|APT4467|래미안|15591|1|5|0.011|0.14|0.048|0.04|0.004|0.053|0.229|0.038|0.103|0.013|0.041|0.0|0.085|0.134|0.063
202401|27|28110|42110000|2811000000|경기|서초구|서초동|역삼1동|APT3147|자이|12321|1|4|0.022|0.006|0.039|0.051|0.24|0.033|0.035|0.007|0.119|0.156|0.099|0.003|0.052|0.136|0.003
202401|41|11170|44130000|4211000000|인천|수원시|역삼동|역삼1동|APT5330|푸르지오|9146|2|6|0.067|0.242|0.047|0.015|0.028|0.113|0.099|0.057|0.034|0.028|0.051|0.088|0.032|0.041|0.059
202401|26|11170|45110000|1120000000|서울|수원시|역삼동|서초1동|APT9604|자이|12989|1|6|0.03|0.043|0.06|0.061|0.114|0.0|0.108|0.023|0.016|0.144|0.044|0.025|0.034|0.285|0.012
202401|41|41130|11200000|1114000000|인천|강남구|서초동|서초1동|APT2726|힐스테이트|19645|1|3|0.3|0.047|0.029|0.032|0.003|0.002|0.023|0.002|0.021|0.053|0.081|0.125|0.044|0.107|0.13
202401|11|46110|11140000|4611000000|경기|성남시|서초동|서초1동|APT1734|푸르지오|8648|1|4|0.057|0.033|0.055|0.053|0.001|0.059|0.155|0.01|0.38|0.025|0.045|0.053|0.025|0.041|0.009
202401|41|11170|26140000|4111000000|인천|수원시|서초동|역삼1동|APT9269|힐스테이트|8178|x|3|0.116|0.125|0.024|0.012|0.086|0.111|0.192|0.057|0.052|0.01|0.006|0.191|0.008|0.01|0.001
202401|26|41130|26110000|2614000000|경기|서초구|인계동|서초1동|APT5617|힐스테이트|8796|1|5|0.153|0.016|0.032|0.02|0.105|0.156|0.078|0.055|0.011|0.001|0.071|0.155|0.064|0.001|0.082
202401|47|11140|41130000|2711000000|서울|서초구|역삼동|서초1동|APT3429|푸르지오|9973|1|4|0.053|0.126|0.026|0.0|0.068|0.062|0.121|0.003|0.027|0.047|0.016|0.021|0.038|0.29|0.102
202401|42|43110|11110000|2711000000|경기|서초구|역삼동|서초1동|APT3246|자이|3605|1|4|0.044|0.172|0.08|0.001|0.005|0.017|0.18|0.094|0.14|0.164|0.005|0.009|0.018|0.054|0.016
202401|47|45110|45110000|4711000000|경기|성남시|역삼동|서초1동|APT7965|자이|17762|1|4|0.019|0.044|0.19|0.067|0.152|0.074|0.04|0.01|0.122|0.14|0.009|0.01|0.06|0.058|0.004
202401|27|11170|27110000|4311000000|서울|수원시|역삼동|서초1동|APT5058|힐스테이트|5415|1|5|0.011|0.023|0.101|0.143|0.142|0.024|0.051|0.0|0.137|0.026|0.033|0.001|0.129|0.004|0.174
202401|41|43110|27110000|4115000000|부산|성남시|서초동|역삼1동|APT3434|자이|3347|1|3|0.037|0.088|0.082|0.034|0.116|0.091|0.136|0.024|0.003|0.218|0.026|0.078|0.043|0.023|0.001
202401|43|47110|42110000|4111000000|부산|성남시|역삼동|역삼1동|APT2843|래미안|9019|2|4|0.033|0.072|0.134|0.04|0.024|0.053|0.007|0.07|0.032|0.136|0.026|0.001|0.156|0.202|0.015
202401|41|41150|11170000|4711000000|인천|서초구|서초동|서초1동|APT2877|푸르지오|5798|1|3|0.083|0.054|0.073|0.037|0.057|0.179|0.003|0.05|0.065|0.023|0.135|0.09|0.065|0.073|0.013
202401|42|41130|43110000|4413000000|부산|강남구|인계동|역삼1동|APT1590|래미안|18898|2|3|0.012|0.031|0.053|0.068|0.083|0.071|0.043|0.041|0.059|0.011|0.051|0.042|0.167|0.002|0.266
202401|44|43110|27110000|4211000000|서울|서초구|역삼동|역삼1동|APT3453|푸르지오|4474|2|4|0.059|0.106|0.046|0.043|0.069|0.039|0.01|0.029|0.066|0.013|0.031|0.098|0.065|0.123|0.204
202401|43|47110|26110000|4113000000|경기|수원시|서초동|서초1동|APT6584|자이|3131|2|6|0.059|0.112|0.014|0.023|0.17|0.118|0.024|0.085|0.021|0.019|0.035|0.187|0.021|0.077|0.036
202401|11|11110|11200000|2811000000|경기|강남구|역삼동|서초1동|APT8785|힐스테이트|19547|1|6|0.077|0.046|0.077|0.06|0.003|0.036|0.052|0.061|0.009|0.213|0.26|0.068|0.015|0.009|0.014
202401|41|41150|43110000|4111000000|경기|성남시|인계동|서초1동|APT9103|힐스테이트|19218|2|5|0.026|0.055|0.027|0.02|0.017|0.005|0.05|0.103|0.08|0.027|0.109|0.08|0.342|0.055|0.004
202401|46|26110|11140000|4413000000|경기|성남시|서초동|역삼1동|APT5193|힐스테이트|13872|1|6|0.023|0.178|0.01|0.061|0.105|0.051|0.062|0.084|0.051|0.006|0.131|0.034|0.035|0.157|0.015
202401|45|44130|42110000|1111000000|부산|강남구|인계동|역삼1동|APT4237|푸르지오|9848|x|6|0.048|0.018|0.064|0.016|0.115|0.042|0.035|0.057|0.132|0.021|0.029|0.14|0.09|0.021|0.172
202401|47|42110|11140000|4211000000|경기|서초구|역삼동|역삼1동|APT9575|래미안|9182|1|5|0.125|0.04|0.096|0.134|0.038|0.154|0.099|0.08|0.105|0.016|0.012|0.03|0.021|0.029|0.021
202401|43|26140|41130000|1120000000|서울|강남구|인계동|서초1동|APT3102|힐스테이트|7864|2|6|0.158|0.121|0.035|0.012|0.09|0.0|0.034|0.001|0.034|0.139|0.042|0.244|0.036|0.01|0.044
202401|26|47110|43110000|4113000000|서울|수원시|역삼동|역삼1동|APT1397|자이|12907|1|6|0.147|0.076|0.026|0.029|0.086|0.02|0.038|0.135|0.034|0.116|0.006|0.001|0.018|0.231|0.036
202401|44|44130|47110000|2614000000|부산|서초구|역삼동|서초1동|APT9652|래미안|18787|2|6|0.098|0.01|0.017|0.12|0.105|0.001|0.093|0.044|0.097|0.123|0.103|0.025|0.119|0.01|0.035
202401|45|11200|28110000|1117000000|경기|강남구|서초동|서초1동|APT5389|푸르지오|15102|1|3|0.163|0.046|0.096|0.007|0.088|0.009|0.024|0.116|0.015|0.006|0.058|0.113|0.082|0.157|0.018
202401|26|28110|45110000|2711000000|경기|수원시|인계동|역삼1동|APT4418|자이|10930|2|5|0.038|0.035|0.279|0.191|0.011|0.015|0.005|0.024|0.038|0.018|0.028|0.002|0.154|0.017|0.147
202401|41|11170|28110000|2614000000|경기|수원시|인계동|서초1동|APT1181|푸르지오|15695|1|5|0.035|0.017|0.005|0.062|0.033|0.096|0.021|0.169|0.039|0.022|0.124|0.067|0.206|0.062|0.041
202401|47|11170|28110000|4311000000|경기|강남구|인계동|역삼1동|APT6619|힐스테이트|10838|1|2|0.145|0.11|0.006|0.041|0.025|0.129|0.002|0.24|0.024|0.003|0.101|0.004|0.071|0.051|0.049
202401|41|11110|46110000|2614000000|경기|강남구|인계동|서초1동|APT1262|래미안|7132|1|4|0.004|0.002|0.217|0.104|0.027|0.032|0.06|0.018|0.158|0.011|0.054|0.013|0.079|0.029|0.191
202401|42|41110|11170000|4115000000|부산|수원시|역삼동|역삼1동|APT2204|자이|9744|1|6|0.034|0.087|0.026|0.034|0.011|0.013|0.108|0.054|0.016|0.061|0.005|0.144|0.168|0.133|0.107
202401|26|42110|26140000|4211000000|인천|성남시|서초동|서초1동|APT6127|자이|19979|2|3|0.036|0.056|0.084|0.013|0.089|0.078|0.091|0.218|0.022|0.127|0.017|0.015|0.021|0.02|0.114
202401|46|42110|11200000|1117000000|인천|수원시|인계동|서초1동|APT1545|힐스테이트|16027|1|5|0.015|0.011|0.021|0.019|0.081|0.076|0.025|0.048|0.027|0.204|0.08|0.097|0.075|0.093|0.126
202401|27|27110|43110000|1120000000|인천|성남시|서초동|역삼1동|APT8241|푸르지오|2127|2|3|0.047|0.005|0.034|0.189|0.008|0.035|0.136|0.183|0.081|0.006|0.012|0.085|0.109|0.032|0.039
202401|26|11170|45110000|2611000000|부산|서초구|인계동|서초1동|APT8536|힐스테이트|7458|2|6|0.048|0.039|0.011|0.067|0.011|0.206|0.039|0.075|0.061|0.19|0.179|0.003|0.002|0.027|0.04
202401|46|46110|28110000|1120000000|인천|강남구|서초동|서초1동|APT9833|힐스테이트|9673|1|4|0.018|0.009|0.066|0.049|0.014|0.082|0.067|0.014|0.036|0.005|0.113|0.114|0.011|0.05|0.352
202401|11|27110|41130000|2811000000|인천|성남시|역삼동|서초1동|APT7472|자이|2299|1|6|0.013|0.074|0.098|0.011|0.014|0.108|0.325|0.106|0.111|0.032|0.004|0.062|0.009|0.028|0.006
202401|43|28110|43110000|2611000000|서울|성남시|역삼동|역삼1동|APT3069|푸르지오|16027|2|3|0.017|0.057|0.103|0.063|0.075|0.194|0.05|0.085|0.146|0.014|0.073|0.015|0.009|0.048|0.052
202401|47|46110|47110000|1114000000|부산|서초구|인계동|서초1동|APT3076|자이|12399|x|3|0.027|0.058|0.001|0.057|0.046|0.005|0.121|0.137|0.004|0.256|0.006|0.065|0.016|0.097|0.104
202401|11|28110|28110000|4311000000|인천|수원시|인계동|서초1동|APT2338|자이|5789|2|4|0.116|0.09|0.078|0.001|0.056|0.033|0.158|0.049|0.247|0.036|0.009|0.042|0.07|0.002|0.013
202401|27|42110|45110000|4711000000|서울|서초구|인계동|서초1동|APT2206|푸르지오|5714|2|2|0.079|0.06|0.113|0.071|0.169|0.075|0.113|0.018|0.014|0.03|0.012|0.012|0.03|0.001|0.203
202401|46|11200|27110000|4311000000|경기|강남구|서초동|서초1동|APT1471|자이|4958|2|3|0.009|0.009|0.095|0.114|0.066|0.043|0.043|0.037|0.14|0.065|0.093|0.02|0.03|0.221|0.016
202401|11|43110|27110000|2614000000|인천|수원시|인계동|서초1동|APT2345|자이|8703|2|3|0.052|0.067|0.113|0.039|0.003|0.001|0.039|0.003|0.086|0.067|0.141|0.163|0.142|0.01|0.074
202401|26|11170|28110000|4711000000|서울|성남시|서초동|서초1동|APT8545|힐스테이트|18435|2|6|0.061|0.054|0.029|0.036|0.038|0.026|0.029|0.146|0.193|0.128|0.022|0.082|0.03|0.045|0.08
202401|43|11140|45110000|4211000000|경기|성남시|인계동|서초1동|APT1917|자이|8106|1|5|0.01|0.004|0.044|0.042|0.172|0.02|0.06|0.034|0.014|0.08|0.173|0.035|0.008|0.104|0.2
202401|47|41150|11200000|1111000000|경기|강남구|인계동|역삼1동|APT6104|자이|10282|2|4|0.01|0.125|0.031|0.004|0.016|0.033|0.109|0.167|0.004|0.011|0.002|0.12|0.243|0.102|0.024
202401|44|28110|28110000|1117000000|경기|성남시|서초동|역삼1동|APT9943|자이|10940|2|3|0.036|0.318|0.007|0.003|0.014|0.008|0.178|0.136|0.019|0.019|0.026|0.024|0.037|0.007|0.168
202401|44|26140|41150000|2811000000|경기|수원시|인계동|역삼1동|APT6192|자이|17755|2|4|0.068|0.194|0.042|0.005|0.009|0.124|0.095|0.006|0.041|0.0|0.084|0.085|0.067|0.153|0.027
202401|41|41110|44130000|4211000000|서울|서초구|인계동|서초1동|APT3098|힐스테이트|18259|1|4|0.074|0.025|0.002|0.121|0.14|0.035|0.107|0.066|0.097|0.035|0.054|0.01|0.08|0.001|0.151
202401|11|41110|46110000|4611000000|인천|서초구|인계동|서초1동|APT1054|힐스테이트|16878|x|4|0.108|0.056|0.021|0.049|0.13|0.096|0.044|0.007|0.117|0.025|0.125|0.08|0.008|0.012|0.123
202401|47|43110|47110000|2711000000|서울|성남시|인계동|서초1동|APT9890|자이|15279|2|6|0.053|0.138|0.059|0.016|0.024|0.042|0.002|0.155|0.019|0.126|0.042|0.16|0.134|0.019|0.011
202401|42|41110|45110000|1120000000|서울|수원시|서초동|역삼1동|APT9107|푸르지오|7827|2|3|0.053|0.017|0.003|0.038|0.058|0.073|0.095|0.023|0.062|0.044|0.103|0.058|0.084|0.106|0.183
202401|44|46110|41150000|1111000000|서울|강남구|인계동|서초1동|APT9402|래미안|9196|2|3|0.012|0.037|0.047|0.121|0.054|0.004|0.002|0.015|0.184|0.1|0.071|0.078|0.005|0.241|0.029
202401|41|26110|11110000|4211000000|인천|강남구|서초동|역삼1동|APT9406|자이|10555|2|6|0.003|0.019|0.071|0.023|0.24|0.052|0.282|0.041|0.021|0.072|0.007|0.059|0.029|0.065|0.016
202401|47|41150|45110000|4211000000|경기|성남시|역삼동|역삼1동|APT1721|래미안|10770|x|4|0.008|0.102|0.021|0.113|0.064|0.15|0.064|0.054|0.021|0.088|0.028|0.021|0.08|0.133|0.053
202401|46|28110|42110000|2811000000|부산|서초구|인계동|서초1동|APT6081|힐스테이트|14596|1|4|0.013|0.019|0.117|0.035|0.035|0.189|0.008|0.052|0.057|0.032|0.019|0.066|0.089|0.227|0.04
202401|42|11140|46110000|2614000000|서울|성남시|인계동|역삼1동|APT2001|래미안|17038|1|6|0.065|0.009|0.02|0.009|0.002|0.39|0.14|0.007|0.001|0.015|0.119|0.11|0.086|0.013|0.013
202401|46|11200|11110000|4711000000|인천|강남구|인계동|역삼1동|APT4290|푸르지오|14817|1|4|0.074|0.055|0.011|0.048|0.019|0.066|0.112|0.13|0.101|0.127|0.011|0.166|0.013|0.032|0.034
202401|27|11110|28110000|4113000000|부산|성남시|역삼동|서초1동|APT4385|래미안|10861|1|3|0.016|0.151|0.029|0.07|0.098|0.049|0.12|0.06|0.06|0.043|0.199|0.008|0.0|0.051|0.047
202401|41|42110|41130000|4311000000|서울|강남구|인계동|역삼1동|APT1560|자이|3266|1|5|0.024|0.078|0.005|0.018|0.295|0.094|0.117|0.08|0.047|0.043|0.107|0.022|0.001|0.028|0.041
202401|26|42110|41150000|4111000000|부산|수원시|서초동|서초1동|APT7815|푸르지오|18065|1|5|0.071|0.102|0.105|0.047|0.048|0.031|0.037|0.033|0.045|0.024|0.112|0.068|0.11|0.002|0.165
202401|27|26140|28110000|4113000000|인천|성남시|서초동|서초1동|APT8066|래미안|19489|2|6|0.029|0.011|0.083|0.142|0.054|0.007|0.027|0.07|0.014|0.018|0.112|0.023|0.188|0.003|0.219
202401|27|27110|44130000|1114000000|서울|서초구|서초동|서초1동|APT5812|푸르지오|16003|1|3|0.016|0.038|0.139|0.158|0.148|0.036|0.12|0.031|0.126|0.006|0.049|0.074|0.044|0.007|0.007
202401|42|11170|43110000|2611000000|경기|수원시|역삼동|역삼1동|APT4884|자이|11184|1|5|0.024|0.058|0.011|0.319|0.02|0.083|0.027|0.009|0.066|0.161|0.04|0.008|0.053|0.039|0.082
202401|46|28110|44130000|4511000000|서울|서초구|서초동|역삼1동|APT9917|래미안|8588|1|5|0.009|0.09|0.041|0.211|0.001|0.098|0.162|0.036|0.036|0.02|0.052|0.062|0.077|0.031|0.074
202401|41|11110|11110000|2614000000|경기|수원시|서초동|역삼1동|APT7980|푸르지오|14233|x|6|0.003|0.021|0.149|0.166|0.099|0.04|0.001|0.041|0.06|0.004|0.105|0.052|0.101|0.012|0.146
202401|45|41110|11140000|1111000000|서울|성남시|서초동|역삼1동|APT4938|자이|10864|2|5|0.118|0.022|0.163|0.067|0.032|0.099|0.122|0.059|0.128|0.004|0.051|0.084|0.009|0.033|0.009
