기준년월|구분명|광역시도코드|시군구코드(개정후)|행정구역분류코드(개정후)|광역시도명|시군구명(개정후)|행정구역분류명(개정후)|법정동코드|법정동명|성별|연령구간대|직업 구분|분위코드(연소득기준)|최저 연소득 금액|최대 연소득 금액|거주자수|평균 연소득 금액|중위 연소득 금액|총연소득합계
202411|ADM|27|11110|11200000|서울|수원시|인계동|2614000000|인계동|2|25|2|8|549|36159|618|2416.0|2131|1493088
202411|CNTY_GU|41|41130|45110000|대구|강남구|인계동|2611000000|역삼1가|1|55|0|9|627|13083|677|3804.0|3282|2575308
202411|ADM|46|47110|11140000|대구|성남시|서초동|4311000000|인계동|1|30|1|5|708|13785|660|1510.0|1170|996600
202411|CNTY_GU|47|28110|11110000|서울|수원시|인계동|4611000000|서초1동|1|30|2|9|99|41447|360|7718.0|7187|2778480
202411|ADM|42|11200|41150000|인천|서초구|서초동|4113000000|서초1동|2|40|0|1|444|29208|781|1771.0|1541|1383151
202411|CNTY_GU|27|41110|11140000|부산|수원시|인계동|2611000000|서초1동|1|35|3|3|724|14036|620|3898.0|2824|2416760
202411|ADM|27|11140|43110000|부산|성남시|인계동|4211000000|역삼1가|2|20|1|1|933|9716|223|2279.0|1990|508217
202411|CNTY_GU|42|47110|11170000|부산|수원시|인계동|2811000000|역삼1가|1|60|2|10|489|38884|557|3739.0|3502|2082623
202411|ADM|27|27110|43110000|부산|수원시|인계동|4711000000|인계동|1|30|1|2|709|7122|325|5752.0|4724|1869400
202411|ADM|46|46110|11140000|경기|수원시|역삼동|4711000000|서초1동|2|60|1|10|22|14203|500|1820.0|1596|910000
202411|CNTY_GU|11|47110|45110000|인천|성남시|인계동|4111000000|역삼1가|1|60|2|6|41|16016|608|2661.0|2337|1617888
202411|ADM|47|43110|45110000|경기|수원시|서초동|4413000000|인계동|1|55|2|5|916|41670|59|6209.0|4379|366331
202411|CNTY_GU|41|41110|41110000|서울|성남시|서초동|1114000000|서초1동|1|70|0|2|330|49070|625|1358.0|1026|848750
202411|ADM|42|44130|26140000|대구|강남구|인계동|1117000000|역삼1가|2|30|2|4|99|44074|333|1329.0|974|442557
202411|CNTY_GU|42|11140|46110000|인천|성남시|역삼동|4511000000|역삼1가|1|50|0|8|410|12296|627|1670.0|1262|1047090
202411|CNTY_GU|42|43110|11200000|인천|성남시|서초동|1117000000|인계동|2|25|2|10|813|48111|649|1978.0|1479|1283722
202411|ADM|46|42110|41150000|서울|성남시|서초동|4611000000|서초1동|2|20|0|10|776|14101|431|5198.0|4341|2240338
202411|ADM|44|45110|41110000|대구|강남구|역삼동|2614000000|서초1동|2|65|0|10|681|43033|151|7819.0|6986|1180669
202411|ADM|11|42110|46110000|인천|서초구|인계동|4211000000|서초1동|1|60|0|2|412|11943|730|4876.0|3457|3559480
202411|PRVNC|47|43110|45110000|경기|성남시|역삼동|1120000000|서초1동|2|55|1|2|493|23460|591|1344.0|1279|794304
202411|ADM|42|11110|43110000|인천|강남구|인계동|1111000000|역삼1가|1|40|3|1|230|27876|419|3406.0|2561|1427114
202411|CNTY_GU|45|47110|11200000|부산|서초구|서초동|2614000000|역삼1가|1|40|2|7|644|10106|377|5568.0|4549|2099136
202411|CNTY_GU|42|11110|44130000|인천|강남구|인계동|4111000000|역삼1가|1|70|0|8|669|15686|247|7184.0|6670|1774448
202411|PRVNC|11|11200|11200000|부산|성남시|서초동|2614000000|인계동|2|30|0|2|997|10717|481|3745.0|3551|1801345
202411|CNTY_GU|11|26110|27110000|경기|서초구|인계동|4511000000|역삼1가|1|35|2|2|886|46901|80|3714.0|2884|297120
202411|ADM|43|27110|27110000|인천|서초구|인계동|1111000000|인계동|2|25|2|4|418|48664|479|5285.0|4228|2531515
202411|ADM|26|41110|43110000|경기|성남시|인계동|4115000000|서초1동|1|20|0|4|641|17124|757|6906.0|6614|5227842
202411|CNTY_GU|26|27110|42110000|대구|강남구|역삼동|2611000000|역삼1가|2|60|0|6|982|48672|139|5294.0|5253|735866
202411|ADM|11|46110|41110000|부산|서초구|역삼동|1117000000|역삼1가|2|60|1|4|441|47657|266|7748.0|5775|2060968
202411|CNTY_GU|42|44130|43110000|서울|서초구|서초동|1114000000|서초1동|1|20|2|7|105|23089|185|7190.0|6365|1330150
202411|ADM|47|41150|11170000|부산|강남구|역삼동|4511000000|역삼1가|2|40|3|5|591|43609|710|6529.0|4692|4635590
202411|ADM|11|28110|26140000|부산|서초구|인계동|2611000000|인계동|2|30|0|9|228|37917|764|4740.0|3649|3621360
202411|ADM|43|44130|41150000|대구|강남구|서초동|4115000000|역삼1가|2|35|0|7|1|8459|505|7764.0|6478|3920820
202411|CNTY_GU|46|11170|43110000|서울|서초구|서초동|2711000000|인계동|2|30|0|3|273|44436|21|1781.0|1673|37401
202411|ADM|46|42110|46110000|대구|성남시|역삼동|1114000000|역삼1가|1|65|2|2|736|18277|211|4991.0|3747|1053101
202411|ADM|11|11200|46110000|서울|수원시|역삼동|1117000000|서초1동|2|20|2|5|948|31990|376|6999.0|6102|2631624
202411|ADM|43|46110|41110000|부산|서초구|서초동|2711000000|서초1동|1|40|2|10|575|23067|609|7312.0|5870|4453008
202411|PRVNC|27|41130|41150000|대구|성남시|서초동|2811000000|역삼1가|1|30|1|1|511|15897|399|2256.0|2133|900144
202411|CNTY_GU|42|45110|44130000|대구|강남구|인계동|1120000000|인계동|2|40|1|4|452|41917|548|1769.0|1378|969412
202411|ADM|11|28110|11170000|서울|성남시|역삼동|2611000000|역삼1가|1|55|0|8|192|14036|555|6571.0|5514|3646905
202411|ADM|41|11110|11200000|부산|수원시|인계동|2711000000|서초1동|2|35|0|6|246|7737|740|3844.0|3321|2844560
202411|ADM|47|26140|47110000|경기|서초구|서초동|2711000000|인계동|1|60|2|4|223|24069|665|2896.0|2489|1925840
202411|ADM|43|26140|46110000|대구|서초구|역삼동|4711000000|인계동|1|50|1|4|658|37610|159|6105.0|4593|970695
202411|PRVNC|46|45110|26140000|부산|수원시|서초동|4711000000|역삼1가|1|50|0|4|342|23001|514|3734.0|3127|1919276
202411|ADM|45|26110|41110000|대구|성남시|서초동|2711000000|서초1동|1|60|0|10|323|11076|340|5828.0|5162|1981520
202411|CNTY_GU|47|45110|28110000|부산|서초구|인계동|2614000000|서초1동|1|40|1|9|568|23760|609|4199.0|3450|2557191
202411|ADM|27|11110|42110000|서울|수원시|인계동|2711000000|인계동|2|25|0|4|554|6856|146|2603.0|1924|380038
202411|ADM|42|26110|26110000|부산|서초구|역삼동|4711000000|인계동|1|45|0|8|531|32309|755|6371.0|6137|4810105
202411|PRVNC|47|11170|27110000|서울|강남구|서초동|4711000000|인계동|2|25|0|9|254|39772|3|7344.0|5828|22032
202411|ADM|27|11140|27110000|대구|강남구|서초동|2611000000|인계동|2|35|2|10|568|13257|56|3076.0|2425|172256
202411|CNTY_GU|26|11200|43110000|서울|서초구|서초동|4611000000|역삼1가|2|40|2|6|1|12515|647|3156.0|2365|2041932
202411|ADM|27|26110|43110000|대구|수원시|인계동|4115000000|인계동|1|55|0|7|43|27482|133|6573.0|4983|874209
202411|ADM|47|47110|41130000|서울|수원시|역삼동|4311000000|인계동|2|30|1|9|235|29167|2|2715.0|2013|5430
202411|CNTY_GU|43|27110|42110000|서울|성남시|서초동|2611000000|서초1동|1|25|1|10|508|37689|667|7223.0|6048|4817741
202411|CNTY_GU|47|43110|28110000|부산|서초구|서초동|4413000000|서초1동|1|45|0|1|768|28696|461|7260.0|5710|3346860
202411|CNTY_GU|11|45110|46110000|대구|강남구|인계동|1117000000|서초1동|1|65|3|2|522|49979|487|7560.0|5417|3681720
202411|CNTY_GU|47|11200|11140000|부산|강남구|인계동|4311000000|역삼1가|1|55|3|8|369|6904|232|7539.0|6216|1749048
202411|ADM|46|42110|26140000|대구|서초구|인계동|2611000000|역삼1가|2|25|3|7|12|23737|503|6865.0|5943|3453095
202411|ADM|46|26110|44130000|경기|강남구|역삼동|2611000000|역삼1가|1|45|1|5|469|43995|429|2774.0|2469|1190046
202411|CNTY_GU|43|47110|42110000|서울|강남구|서초동|4413000000|인계동|2|25|2|1|448|48640|590|1330.0|1262|784700
202411|CNTY_GU|45|26140|11110000|대구|성남시|서초동|4413000000|역삼1가|2|25|1|9|342|21922|749|5825.0|4438|4362925
202411|ADM|44|41130|46110000|서울|성남시|서초동|4511000000|역삼1가|2|40|0|7|281|33531|560|4297.0|3677|2406320
202411|CNTY_GU|45|42110|41150000|서울|서초구|인계동|2811000000|서초1동|1|50|1|2|542|20187|615|5917.0|5124|3638955
202411|CNTY_GU|45|47110|46110000|부산|수원시|역삼동|4311000000|인계동|1|65|1|9|104|39735|325|2058.0|1536|668850
202411|CNTY_GU|46|42110|47110000|경기|강남구|인계동|4111000000|역삼1가|1|70|0|7|428|32011|436|2552.0|2465|1112672
202411|CNTY_GU|42|11110|26140000|대구|서초구|서초동|2611000000|역삼1가|2|50|0|9|218|44094|553|4044.0|2983|2236332
202411|CNTY_GU|46|11170|41110000|서울|성남시|서초동|4211000000|서초1동|1|60|0|10|12|43642|422|4567.0|4103|1927274
202411|ADM|45|45110|41150000|대구|수원시|서초동|4211000000|서초1동|1|40|0|3|608|10301|20|7206.0|6302|144120
202411|ADM|26|28110|11170000|대구|서초구|인계동|4311000000|인계동|2|45|1|10|600|23553|23|7725.0|6402|177675
202411|ADM|43|11140|11170000|서울|서초구|서초동|4413000000|인계동|1|65|3|9|74|49289|587|7545.0|7058|4428915
202411|CNTY_GU|44|11170|11170000|인천|성남시|인계동|4611000000|서초1동|2|50|3|4|454|19181|713|2811.0|2629|2004243
202411|PRVNC|27|42110|41110000|인천|성남시|역삼동|4611000000|인계동|2|70|0|9|903|18779|567|2350.0|2133|1332450
202411|ADM|26|27110|41130000|부산|강남구|서초동|4211000000|역삼1가|2|45|2|2|362|17066|728|6578.0|6447|4788784
202411|PRVNC|45|41130|41110000|서울|서초구|인계동|4711000000|역삼1가|1|40|0|2|250|37259|532|2181.0|2112|1160292
202411|ADM|41|42110|26110000|부산|수원시|서초동|4115000000|인계동|1|30|2|9|213|40576|307|7999.0|6570|2455693
202411|ADM|43|47110|43110000|인천|강남구|역삼동|2614000000|서초1동|2|20|1|6|464|39877|82|6679.0|4740|547678
202411|ADM|43|43110|11200000|서울|성남시|역삼동|4311000000|서초1동|2|30|1|3|758|20519|626|6571.0|4636|4113446
202411|CNTY_GU|44|41150|41150000|부산|강남구|인계동|4611000000|인계동|2|25|0|3|238|16612|563|5775.0|4999|3251325
202411|ADM|46|11140|47110000|부산|서초구|인계동|4413000000|서초1동|1|25|2|6|744|45655|745|0.0|0|0
202411|ADM|46|46110|46110000|인천|성남시|인계동|4113000000|인계동|1|40|0|5|507|36427|254|6341.0|6324|1610614
202411|CNTY_GU|47|43110|41130000|대구|수원시|인계동|2811000000|역삼1가|2|60|1|3|489|17869|785|2388.0|2003|1874580
202411|ADM|11|11170|46110000|서울|강남구|역삼동|4311000000|역삼1가|1|45|1|5|134|9039|785|6735.0|5363|5286975
202411|CNTY_GU|43|41110|44130000|부산|성남시|역삼동|4111000000|서초1동|2|40|0|9|607|39784|565|2324.0|2136|1313060
202411|PRVNC|46|26140|43110000|경기|서초구|역삼동|1120000000|서초1동|2|30|0|6|487|35263|335|1647.0|1394|551745
202411|ADM|11|41110|41130000|서울|성남시|역삼동|4113000000|역삼1가|2|45|3|6|546|31950|268|7748.0|6651|2076464
202411|ADM|47|44130|41130000|대구|강남구|서초동|2711000000|인계동|1|50|0|1|244|37535|728|6582.0|5057|4791696
202411|CNTY_GU|47|43110|42110000|대구|강남구|역삼동|4413000000|서초1동|2|20|1|5|276|29785|39|7097.0|6111|276783
202411|PRVNC|11|47110|11170000|경기|서초구|역삼동|2614000000|인계동|2|45|3|8|257|30950|284|1222.0|914|347048
202411|CNTY_GU|27|41150|11140000|경기|수원시|역삼동|4311000000|역삼1가|2|50|1|1|752|17494|84|2735.0|2098|229740
202411|ADM|41|41130|41130000|인천|서초구|인계동|4111000000|역삼1가|2|55|0|10|368|44351|118|5406.0|3993|637908
202411|ADM|11|11140|46110000|경기|성남시|인계동|4111000000|서초1동|2|70|2|8|197|14346|480|4239.0|2974|2034720
202411|ADM|46|47110|26140000|인천|서초구|서초동|4111000000|서초1동|1|30|0|9|296|28518|502|2209.0|1727|1108918
202411|PRVNC|47|26110|47110000|부산|성남시|역삼동|4413000000|서초1동|1|40|0|2|947|22336|33|6111.0|5222|201663
202411|PRVNC|45|27110|41110000|대구|수원시|서초동|1120000000|인계동|2|30|0|7|870|40424|549|4012.0|3636|2202588
202411|PRVNC|11|41130|45110000|대구|수원시|역삼동|4413000000|서초1동|2|20|0|10|978|27533|692|6920.0|6448|4788640
202411|CNTY_GU|45|47110|26140000|경기|강남구|인계동|2811000000|서초1동|2|40|2|9|840|40013|606|4624.0|3246|2802144
202411|CNTY_GU|11|46110|28110000|경기|서초구|인계동|4211000000|서초1동|2|50|3|8|435|5224|216|7388.0|7260|1595808
202411|ADM|27|27110|26110000|서울|수원시|서초동|4113000000|인계동|1|30|0|10|566|26992|742|5564.0|4642|4128488
202411|CNTY_GU|42|28110|27110000|경기|강남구|인계동|1120000000|인계동|1|45|2|2|355|14975|583|7085.0|6354|4130555
202411|ADM|45|11200|44130000|부산|강남구|인계동|1120000000|역삼1가|1|40|1|6|770|5824|333|7122.0|6975|2371626
202411|ADM|43|41130|26110000|부산|서초구|역삼동|2614000000|역삼1가|1|50|3|5|364|43280|659|6954.0|5681|4582686
202411|CNTY_GU|46|41110|42110000|서울|수원시|인계동|4611000000|역삼1가|1|70|0|1|698|16676|8|5425.0|4772|43400
202411|CNTY_GU|27|44130|28110000|서울|성남시|역삼동|4211000000|서초1동|1|60|2|3|599|7574|513|3192.0|2706|1637496
202411|ADM|26|45110|11110000|부산|서초구|역삼동|4413000000|역삼1가|2|30|0|10|517|48462|328|5903.0|5575|1936184
202411|CNTY_GU|41|44130|26140000|대구|서초구|역삼동|2614000000|역삼1가|2|30|3|6|333|29456|195|7874.0|6338|1535430
202411|CNTY_GU|47|27110|41150000|대구|강남구|서초동|1111000000|서초1동|1|25|1|2|862|7250|367|6002.0|5552|2202734
202411|PRVNC|47|11200|42110000|인천|수원시|역삼동|4115000000|인계동|2|60|3|6|162|11973|461|4002.0|2825|1844922
202411|PRVNC|47|28110|41130000|부산|수원시|인계동|4115000000|서초1동|2|65|1|6|170|6035|266|2181.0|1908|580146
202411|CNTY_GU|27|41110|47110000|서울|서초구|서초동|4311000000|서초1동|1|30|3|3|278|14131|163|6028.0|5083|982564
202411|CNTY_GU|47|41150|43110000|인천|수원시|역삼동|2811000000|역삼1가|1|50|2|5|40|45929|51|3234.0|3049|164934
202411|CNTY_GU|44|42110|11200000|대구|강남구|역삼동|4511000000|역삼1가|2|30|2|9|51|22999|502|1882.0|1755|944764
202411|ADM|41|11170|43110000|대구|성남시|역삼동|4111000000|인계동|2|65|1|5|484|7128|541|3521.0|3065|1904861
202411|CNTY_GU|44|45110|41110000|경기|강남구|역삼동|4111000000|서초1동|1|45|0|3|285|13279|61|1132.0|889|69052
202411|CNTY_GU|27|45110|11140000|부산|수원시|역삼동|2811000000|서초1동|1|60|1|4|77|25447|656|2173.0|1578|1425488
202411|PRVNC|26|42110|44130000|부산|수원시|서초동|4111000000|역삼1가|1|70|3|9|275|14076|177|2086.0|2044|369222
202411|PRVNC|41|41130|11140000|서울|성남시|역삼동|2811000000|역삼1가|1|40|0|8|891|10732|498|3930.0|3289|1957140
202411|CNTY_GU|41|41150|41110000|인천|수원시|인계동|2711000000|인계동|2|50|0|2|719|46326|747|0.0|0|0
202411|ADM|45|11110|41110000|경기|성남시|인계동|4111000000|역삼1가|1|70|1|4|416|47721|485|5433.0|4473|2635005
202411|CNTY_GU|42|26140|41130000|서울|성남시|서초동|4311000000|서초1동|2|65|1|2|523|31611|180|1393.0|1211|250740
202411|ADM|27|28110|11200000|경기|성남시|서초동|2611000000|서초1동|2|70|0|1|48|37308|95|1692.0|1242|160740
202411|ADM|44|41110|46110000|부산|성남시|서초동|4311000000|인계동|2|45|0|6|599|21501|679|5826.0|4191|3955854
202411|CNTY_GU|44|44130|42110000|서울|수원시|역삼동|4211000000|서초1동|2|50|2|6|950|43434|411|6196.0|5125|2546556
202411|ADM|46|46110|43110000|인천|서초구|역삼동|1117000000|서초1동|1|40|0|7|941|18939|645|5296.0|3877|3415920
202411|ADM|47|26140|11110000|대구|성남시|서초동|4311000000|인계동|1|30|0|6|161|39441|114|1525.0|1445|173850
202411|CNTY_GU|44|44130|11140000|경기|서초구|인계동|4711000000|인계동|1|30|0|2|228|5613|95|4132.0|3196|392540
202411|CNTY_GU|43|45110|41130000|경기|성남시|역삼동|4111000000|인계동|1|70|1|3|999|5119|5|2352.0|2033|11760
202411|CNTY_GU|42|28110|11110000|경기|서초구|역삼동|4111000000|역삼1가|2|40|0|2|269|5428|716|3780.0|3340|2706480
202411|CNTY_GU|11|26110|42110000|부산|강남구|인계동|4211000000|서초1동|1|65|0|8|6|11099|491|6095.0|5969|2992645
202411|CNTY_GU|46|46110|11200000|경기|성남시|서초동|4413000000|인계동|2|55|1|2|679|16082|348|5500.0|4647|1914000
202411|CNTY_GU|27|46110|41150000|인천|강남구|인계동|4113000000|인계동|1|45|0|7|632|42557|635|3350.0|3274|2127250
202411|CNTY_GU|11|46110|28110000|경기|수원시|서초동|1120000000|서초1동|2|55|0|10|417|8528|605|1219.0|1034|737495
202411|ADM|47|45110|45110000|대구|강남구|역삼동|4711000000|인계동|1|40|3|1|948|19653|159|7092.0|5895|1127628
202411|ADM|45|27110|26110000|인천|서초구|역삼동|4115000000|역삼1가|2|45|0|4|813|5196|370|1699.0|1688|628630
202411|PRVNC|45|27110|41130000|부산|서초구|인계동|4113000000|서초1동|1|55|0|3|515|11342|474|7030.0|5438|3332220
202411|ADM|43|41130|11200000|경기|성남시|서초동|2611000000|역삼1가|1|35|0|3|926|37780|23|1301.0|1096|29923
202411|ADM|11|45110|27110000|부산|강남구|서초동|4413000000|역삼1가|2|35|0|6|514|25230|73|4731.0|4469|345363
202411|ADM|46|28110|44130000|서울|서초구|인계동|4711000000|역삼1가|2|50|1|4|768|26042|790|7845.0|6183|6197550
202411|ADM|44|26110|11200000|대구|서초구|역삼동|4511000000|인계동|1|45|3|8|898|32913|223|2825.0|2388|629975
202411|CNTY_GU|46|41150|41130000|부산|수원시|서초동|4611000000|역삼1가|1|70|0|3|366|35931|125|7834.0|7586|979250
202411|ADM|43|41130|27110000|부산|수원시|인계동|4115000000|역삼1가|1|40|2|10|636|20176|432|5376.0|3850|2322432
202411|ADM|11|27110|47110000|부산|서초구|서초동|4111000000|인계동|2|20|3|2|342|21089|84|3249.0|2803|272916
202411|ADM|41|11200|41130000|서울|강남구|서초동|4115000000|인계동|1|50|3|9|806|48949|410|7306.0|5407|2995460
202411|CNTY_GU|46|45110|44130000|부산|강남구|인계동|1111000000|역삼1가|1|65|1|3|466|12490|63|2011.0|1792|126693
202411|CNTY_GU|44|46110|42110000|부산|강남구|서초동|2614000000|역삼1가|2|40|1|3|747|35248|323|7674.0|6390|2478702
202411|PRVNC|46|43110|47110000|대구|수원시|인계동|4211000000|역삼1가|1|40|2|5|564|7637|616|5169.0|4993|3184104
202411|ADM|47|42110|42110000|서울|수원시|서초동|2811000000|역삼1가|1|40|0|6|8|12935|9|4388.0|4194|39492
202411|ADM|45|28110|27110000|서울|수원시|인계동|4511000000|인계동|1|40|3|10|520|29055|169|5308.0|4604|897052
202411|ADM|42|41150|47110000|대구|강남구|인계동|4115000000|인계동|2|35|0|1|8|9521|510|2819.0|2577|1437690
202411|ADM|41|26140|11140000|인천|성남시|역삼동|2611000000|역삼1가|1|70|1|3|504|45444|77|6088.0|5019|468776
202411|CNTY_GU|45|42110|11170000|부산|강남구|인계동|2611000000|서초1동|2|45|1|7|664|43435|122|6714.0|5091|819108
202411|ADM|11|41110|44130000|대구|수원시|서초동|2811000000|서초1동|1|40|1|4|974|39134|238|3866.0|3833|920108
202411|ADM|11|41130|46110000|서울|성남시|역삼동|2811000000|인계동|1|60|1|8|694|22706|149|2252.0|1778|335548
202411|CNTY_GU|41|42110|28110000|부산|강남구|역삼동|2614000000|역삼1가|2|50|1|5|256|48091|761|5105.0|3605|3884905
202411|ADM|43|41130|27110000|인천|성남시|역삼동|4111000000|서초1동|1|30|2|2|946|20808|495|4193.0|3580|2075535
202411|CNTY_GU|27|28110|11200000|부산|수원시|인계동|4111000000|서초1동|1|35|3|6|516|13669|322|3303.0|3176|1063566
202411|CNTY_GU|45|11110|41110000|부산|강남구|역삼동|4311000000|인계동|2|40|3|10|718|19197|740|5775.0|4563|4273500
202411|ADM|43|27110|41110000|부산|성남시|서초동|1111000000|서초1동|2|45|0|4|246|7304|518|1251.0|903|648018
202411|ADM|42|27110|27110000|대구|강남구|인계동|4113000000|인계동|1|45|0|5|212|48154|547|1762.0|1383|963814
202411|ADM|42|44130|46110000|대구|강남구|서초동|4711000000|역삼1가|2|60|0|10|546|47689|323|2213.0|1880|714799
