기준년월|구분명|광역시도코드|시군구코드(개정후)|행정구역분류코드(개정후)|광역시도명|시군구명(개정후)|행정구역분류명(개정후)|법정동코드|법정동명|성별|연령구간대|직업 구분|분위코드(연소득기준)|최저 연소득 금액|최대 연소득 금액|거주자수|평균 연소득 금액|중위 연소득 금액|총연소득합계
202401|CNTY_GU|11|41130|28110000|경기|강남구|인계동|1111000000|서초1동|1|40|1|6|392|48646|543|3717.0|3526|2018331
202401|ADM|46|43110|45110000|서울|성남시|서초동|1111000000|인계동|2|20|3|7|540|25684|623|1888.0|1446|1176224
202401|PRVNC|11|27110|45110000|인천|강남구|서초동|4611000000|인계동|2|35|0|10|869|38013|608|5008.0|4456|3044864
202401|ADM|47|41130|11200000|서울|수원시|서초동|4711000000|역삼1가|1|55|1|9|829|33615|158|7281.0|5949|1150398
202401|CNTY_GU|44|26110|26140000|대구|수원시|인계동|4113000000|인계동|1|40|0|5|828|10561|293|1637.0|1511|479641
202401|CNTY_GU|41|26110|44130000|부산|수원시|역삼동|4611000000|인계동|2|30|0|9|411|19139|374|7162.0|5065|2678588
202401|ADM|11|11170|46110000|경기|수원시|서초동|4211000000|역삼1가|1|25|1|10|48|19679|399|3905.0|3234|1558095
202401|ADM|44|26140|11140000|대구|서초구|인계동|1111000000|서초1동|2|25|0|2|985|13045|37|4753.0|4256|175861
202401|PRVNC|11|44130|45110000|부산|성남시|인계동|4311000000|서초1동|2|55|1|4|993|40057|438|2157.0|1807|944766
202401|ADM|44|46110|41110000|인천|강남구|서초동|1111000000|인계동|1|50|3|8|857|48477|125|5352.0|4128|669000
202401|ADM|45|41150|41150000|서울|강남구|역삼동|4413000000|인계동|2|45|0|6|477|48481|595|2276.0|1910|1354220
202401|ADM|27|41150|11140000|경기|성남시|인계동|2711000000|서초1동|1|45|0|2|280|13762|547|2912.0|2780|1592864
202401|ADM|27|41150|42110000|인천|강남구|인계동|1117000000|역삼1가|2|30|2|5|174|25228|738|6051.0|4611|4465638
202401|CNTY_GU|27|41110|42110000|부산|강남구|서초동|2611000000|역삼1가|1|45|1|4|371|15472|596|1353.0|1096|806388
202401|CNTY_GU|27|28110|42110000|경기|강남구|서초동|4211000000|역삼1가|2|25|3|8|334|7812|295|4130.0|4118|1218350
202401|ADM|26|41150|44130000|부산|강남구|서초동|4511000000|서초1동|1|70|0|6|275|32840|774|5161.0|5026|3994614
202401|CNTY_GU|27|44130|47110000|경기|강남구|역삼동|4113000000|인계동|2|25|1|2|950|43684|330|1924.0|1366|634920
202401|ADM|44|28110|45110000|경기|수원시|역삼동|1117000000|역삼1가|1|40|3|1|659|8481|262|3063.0|2631|802506
202401|ADM|41|41130|43110000|인천|수원시|인계동|4611000000|인계동|2|20|0|3|223|33882|724|3404.0|2449|2464496
202401|CNTY_GU|45|28110|47110000|서울|강남구|인계동|4413000000|서초1동|1|60|2|2|639|6532|298|5645.0|5516|1682210
202401|PRVNC|46|26110|42110000|인천|성남시|역삼동|2711000000|역삼1가|2|30|1|9|705|42938|63|7836.0|6523|493668
202401|ADM|45|26110|42110000|경기|강남구|서초동|4113000000|역삼1가|1|70|2|3|522|7880|377|6853.0|5657|2583581
202401|ADM|43|11140|41130000|경기|수원시|인계동|4711000000|역삼1가|1|20|0|7|946|24602|637|2328.0|1820|1482936
202401|CNTY_GU|41|28110|44130000|부산|성남시|역삼동|2711000000|인계동|1|60|1|2|965|10546|154|1127.0|981|173558
202401|CNTY_GU|47|43110|11140000|경기|수원시|역삼동|1111000000|역삼1가|2|55|0|5|432|23546|371|1363.0|1013|505673
202401|ADM|27|42110|41110000|부산|서초구|역삼동|1117000000|인계동|1|35|3|10|472|24313|106|5169.0|4857|547914
202401|ADM|42|47110|28110000|부산|강남구|역삼동|4115000000|서초1동|2|30|0|7|217|29295|550|2093.0|1773|1151150
202401|CNTY_GU|42|11110|46110000|부산|강남구|서초동|4711000000|역삼1가|2|40|0|3|783|42316|382|2618.0|2277|1000076
202401|ADM|45|43110|11140000|경기|성남시|서초동|4311000000|역삼1가|1|60|3|8|931|49842|266|6931.0|6599|1843646
202401|ADM|43|44130|41150000|대구|서초구|인계동|4115000000|서초1동|2|65|0|6|658|20388|183|7117.0|5377|1302411
202401|ADM|45|28110|11200000|경기|강남구|인계동|2614000000|서초1동|2|30|1|3|201|46547|452|6873.0|5172|3106596
202401|ADM|47|26110|46110000|경기|수원시|인계동|2811000000|인계동|1|40|0|10|518|24238|536|2775.0|2292|1487400
202401|ADM|41|27110|45110000|대구|수원시|인계동|1111000000|서초1동|2|35|1|10|794|10323|752|5337.0|4994|4013424
202401|CNTY_GU|46|42110|26110000|경기|강남구|인계동|2711000000|역삼1가|2|30|0|6|42|32011|351|5275.0|3785|1851525
202401|CNTY_GU|26|45110|45110000|부산|강남구|서초동|4115000000|역삼1가|1|55|1|1|590|37524|131|2296.0|2154|300776
202401|CNTY_GU|47|41150|41110000|서울|강남구|인계동|4611000000|서초1동|2|40|1|5|657|18596|666|4874.0|4144|3246084
202401|PRVNC|26|41110|47110000|부산|강남구|역삼동|4611000000|서초1동|1|35|0|6|536|31535|504|4676.0|4061|2356704
202401|ADM|46|42110|43110000|대구|수원시|인계동|4413000000|인계동|1|65|0|10|642|24464|561|3773.0|3279|2116653
202401|ADM|41|11140|11110000|부산|강남구|역삼동|1111000000|인계동|2|60|0|8|895|11526|80|6261.0|4488|500880
202401|PRVNC|47|41150|11200000|인천|수원시|서초동|4413000000|서초1동|1|60|2|3|124|22384|251|5743.0|4450|1441493
202401|ADM|26|11110|27110000|대구|강남구|역삼동|1120000000|서초1동|1|20|0|6|570|24237|614|4728.0|4380|2902992
202401|CNTY_GU|42|47110|11200000|경기|성남시|서초동|4115000000|인계동|1|65|0|2|795|20384|666|6080.0|5007|4049280
202401|CNTY_GU|47|46110|11170000|경기|수원시|인계동|4711000000|역삼1가|2|50|0|5|821|46181|349|6341.0|5504|2213009
202401|ADM|11|41110|47110000|서울|서초구|역삼동|4611000000|서초1동|2|45|1|6|466|22477|644|4968.0|4885|3199392
202401|ADM|27|27110|45110000|부산|서초구|서초동|4211000000|역삼1가|2|20|2|6|997|33179|673|2873.0|2050|1933529
202401|ADM|11|43110|28110000|부산|강남구|역삼동|2614000000|서초1동|1|65|1|5|324|5500|311|6308.0|5266|1961788
202401|ADM|41|41150|11200000|부산|강남구|역삼동|4111000000|인계동|1|50|3|5|440|19099|718|6023.0|4868|4324514
202401|ADM|41|42110|11200000|부산|수원시|서초동|4211000000|역삼1가|1|60|2|8|823|44881|232|7883.0|5769|1828856
202401|ADM|44|41110|46110000|서울|강남구|서초동|4111000000|역삼1가|1|55|2|6|439|45160|193|2048.0|2017|395264
202401|CNTY_GU|27|26110|26140000|부산|수원시|역삼동|2711000000|역삼1가|2|60|2|1|343|48980|546|3934.0|3888|2147964
202401|PRVNC|26|11140|11110000|부산|서초구|서초동|2711000000|역삼1가|1|55|0|8|555|7559|510|7469.0|5926|3809190
202401|CNTY_GU|26|26110|27110000|경기|강남구|인계동|4115000000|역삼1가|2|70|3|7|621|43812|114|4602.0|4528|524628
202401|ADM|47|41110|28110000|인천|수원시|서초동|1111000000|인계동|1|35|2|7|969|17043|666|7598.0|5398|5060268
202401|ADM|47|28110|41150000|대구|수원시|인계동|4711000000|인계동|1|30|1|8|617|5258|162|1087.0|1080|176094
202401|ADM|27|41110|26140000|인천|수원시|인계동|1114000000|서초1동|2|55|0|2|185|9161|644|1246.0|1184|802424
202401|ADM|26|26110|46110000|부산|강남구|서초동|4711000000|인계동|2|45|0|10|52|38789|8|6572.0|5022|52576
202401|PRVNC|11|46110|41150000|인천|수원시|서초동|1111000000|인계동|1|50|1|10|967|31635|638|3509.0|3087|2238742
202401|ADM|47|27110|47110000|부산|성남시|인계동|4111000000|인계동|1|55|1|2|422|30789|630|4641.0|4360|2923830
202401|ADM|45|45110|27110000|부산|서초구|서초동|2811000000|인계동|1|50|2|3|201|44689|624|3996.0|3179|2493504
202401|CNTY_GU|45|27110|42110000|부산|성남시|서초동|4113000000|역삼1가|2|60|0|3|222|9237|532|3855.0|3107|2050860
202401|ADM|27|28110|27110000|부산|수원시|역삼동|2811000000|서초1동|2|35|1|10|106|8722|378|7576.0|6732|2863728
202401|ADM|44|41150|42110000|대구|서초구|역삼동|4611000000|서초1동|2|65|0|10|199|46978|565|1658.0|1233|936770
202401|ADM|11|26110|43110000|경기|성남시|역삼동|1111000000|서초1동|2|25|0|3|780|32280|223|6405.0|4710|1428315
202401|CNTY_GU|44|11200|26140000|대구|성남시|서초동|4711000000|인계동|2|50|0|7|654|39929|625|7227.0|5600|4516875
202401|CNTY_GU|43|27110|46110000|부산|강남구|인계동|4211000000|역삼1가|1|65|2|3|599|28616|445|5601.0|5166|2492445
202401|ADM|41|44130|45110000|인천|성남시|역삼동|4413000000|인계동|1|35|1|1|11|11538|368|3765.0|3049|1385520
202401|PRVNC|45|11170|46110000|경기|강남구|역삼동|1117000000|인계동|2|40|3|3|672|28519|405|2120.0|1806|858600
202401|CNTY_GU|44|28110|11200000|인천|강남구|역삼동|1114000000|역삼1가|1|35|2|1|969|48381|456|5778.0|4383|2634768
202401|CNTY_GU|42|42110|43110000|부산|강남구|서초동|2711000000|서초1동|1|50|2|9|923|10295|32|4281.0|3245|136992
202401|ADM|26|43110|11140000|경기|서초구|역삼동|2614000000|인계동|2|40|1|8|395|10678|114|2045.0|1830|233130
202401|ADM|11|28110|11140000|경기|성남시|역삼동|4413000000|역삼1가|2|25|2|2|600|20598|198|3517.0|2576|696366
202401|CNTY_GU|47|11140|47110000|대구|수원시|역삼동|4611000000|역삼1가|1|65|3|6|298|25460|1|7730.0|6959|7730
202401|ADM|27|11110|11170000|인천|수원시|역삼동|2811000000|인계동|2|30|2|3|888|33295|353|2857.0|2343|1008521
202401|CNTY_GU|41|28110|45110000|부산|강남구|역삼동|4413000000|역삼1가|2|45|0|6|919|12153|535|2249.0|2027|1203215
202401|CNTY_GU|44|44130|28110000|서울|수원시|인계동|1114000000|인계동|1|50|2|9|223|47027|524|5773.0|4702|3025052
202401|ADM|27|11110|26140000|서울|서초구|인계동|4311000000|인계동|1|20|0|9|486|11758|378|2396.0|2285|905688
202401|CNTY_GU|41|46110|11140000|대구|서초구|서초동|1114000000|서초1동|2|25|0|9|236|14003|684|7439.0|5331|5088276
202401|PRVNC|45|42110|42110000|서울|서초구|역삼동|4211000000|서초1동|1|70|2|3|614|48551|453|7012.0|6787|3176436
202401|CNTY_GU|43|11110|43110000|부산|강남구|역삼동|2711000000|서초1동|2|55|2|2|292|21949|66|7884.0|6154|520344
202401|ADM|44|26140|28110000|대구|성남시|역삼동|2811000000|서초1동|1|20|0|2|695|30745|612|7388.0|5265|4521456
202401|CNTY_GU|11|11200|44130000|인천|수원시|서초동|2611000000|서초1동|1|60|0|2|981|24572|460|2706.0|2350|1244760
202401|CNTY_GU|42|47110|26140000|대구|서초구|서초동|2711000000|서초1동|1|45|3|7|871|16662|508|2485.0|1906|1262380
202401|CNTY_GU|42|41130|41130000|인천|강남구|역삼동|4511000000|인계동|1|25|0|7|182|27803|453|3398.0|2846|1539294
202401|CNTY_GU|44|26140|26110000|대구|성남시|서초동|4413000000|인계동|2|55|0|9|129|39937|444|4288.0|4033|1903872
202401|CNTY_GU|26|26110|41130000|경기|서초구|역삼동|2614000000|인계동|1|45|2|1|814|5514|75|7159.0|6711|536925
202401|ADM|26|41130|11170000|인천|서초구|서초동|2611000000|역삼1가|1|30|2|3|81|44385|1|6134.0|5398|6134
202401|ADM|45|11110|41110000|경기|수원시|인계동|4111000000|역삼1가|1|65|1|8|400|13296|636|5511.0|5474|3504996
202401|ADM|44|26110|41130000|부산|강남구|역삼동|4211000000|인계동|2|35|1|7|993|46292|245|7148.0|5998|1751260
202401|CNTY_GU|46|11170|41130000|서울|수원시|서초동|1120000000|서초1동|2|35|0|5|448|48300|483|5521.0|3929|2666643
202401|CNTY_GU|27|41150|28110000|대구|성남시|서초동|4311000000|서초1동|2|35|0|2|8|46984|27|3653.0|3455|98631
202401|CNTY_GU|47|42110|41150000|서울|서초구|인계동|4711000000|역삼1가|2|60|2|5|975|34287|279|3891.0|2982|1085589
202401|ADM|27|28110|41110000|경기|강남구|서초동|4511000000|역삼1가|2|55|2|2|708|45751|351|4619.0|3477|1621269
202401|CNTY_GU|44|11170|26110000|인천|강남구|서초동|4113000000|역삼1가|2|65|0|6|330|43679|786|1621.0|1168|1274106
202401|PRVNC|26|27110|11200000|서울|강남구|인계동|2614000000|서초1동|2|35|0|10|611|33751|174|6192.0|4943|1077408
202401|ADM|47|45110|42110000|인천|수원시|서초동|2614000000|서초1동|1|60|0|2|612|45139|223|5569.0|4443|1241887
202401|CNTY_GU|41|11200|46110000|대구|서초구|서초동|4311000000|서초1동|2|50|0|2|552|20410|328|6117.0|4837|2006376
202401|CNTY_GU|46|11170|43110000|대구|강남구|역삼동|2811000000|역삼1가|2|35|0|8|960|42560|794|4737.0|4158|3761178
202401|CNTY_GU|41|11140|41150000|서울|수원시|서초동|1114000000|역삼1가|2|20|0|1|785|46650|683|6480.0|5996|4425840
202401|ADM|45|44130|46110000|인천|강남구|역삼동|4211000000|인계동|2|60|2|10|259|33584|30|7648.0|7505|229440
202401|CNTY_GU|42|11170|46110000|인천|서초구|서초동|1117000000|서초1동|1|35|0|8|992|10512|189|4989.0|3633|942921
202401|PRVNC|11|41130|41110000|서울|성남시|역삼동|4711000000|역삼1가|1|50|2|5|962|14634|657|4110.0|3062|2700270
202401|CNTY_GU|26|47110|11140000|부산|강남구|역삼동|2811000000|서초1동|2|50|1|4|46|12595|49|1732.0|1518|84868
202401|PRVNC|44|41150|41150000|인천|강남구|서초동|2614000000|서초1동|1|20|2|4|297|28990|684|6450.0|4704|4411800
202401|PRVNC|26|28110|41150000|부산|서초구|서초동|1111000000|서초1동|2|70|3|4|614|24522|227|7327.0|5943|1663229
202401|ADM|27|11200|26110000|경기|수원시|인계동|1117000000|역삼1가|2|60|0|9|878|42230|734|5896.0|5231|4327664
202401|CNTY_GU|43|11110|45110000|경기|강남구|역삼동|4711000000|인계동|1|45|0|8|716|17764|236|7059.0|6594|1665924
202401|ADM|27|11170|45110000|부산|성남시|인계동|4113000000|역삼1가|1|55|2|3|574|12450|349|7028.0|5378|2452772
202401|PRVNC|26|47110|26140000|부산|강남구|역삼동|4611000000|인계동|2|45|0|2|305|32707|530|6586.0|5930|3490580
202401|ADM|44|11170|41110000|서울|성남시|인계동|4711000000|서초1동|1|60|0|6|96|11253|103|4520.0|4039|465560
202401|ADM|44|11110|11200000|경기|수원시|인계동|1111000000|서초1동|1|30|0|7|892|45738|446|1699.0|1627|757754
202401|CNTY_GU|45|44130|11200000|인천|강남구|인계동|2711000000|서초1동|1|45|3|8|532|8652|405|1022.0|811|413910
202401|ADM|47|28110|26110000|대구|강남구|역삼동|4511000000|서초1동|2|40|0|4|456|27096|627|2430.0|2247|1523610
202401|CNTY_GU|26|27110|27110000|경기|강남구|인계동|4111000000|서초1동|1|45|1|5|979|47691|796|4017.0|3718|3197532
202401|ADM|42|43110|26110000|경기|서초구|역삼동|4111000000|서초1동|1|45|1|2|164|29924|532|6205.0|4788|3301060
202401|PRVNC|27|41110|11170000|대구|서초구|인계동|4113000000|역삼1가|1|30|2|5|253|41374|329|4190.0|3713|1378510
202401|CNTY_GU|47|46110|28110000|부산|수원시|서초동|4211000000|서초1동|2|70|0|7|854|24041|326|1161.0|1047|378486
202401|ADM|43|28110|41150000|대구|서초구|서초동|4611000000|역삼1가|1|20|3|4|284|38968|336|2472.0|1933|830592
202401|CNTY_GU|11|43110|26140000|부산|수원시|서초동|4611000000|역삼1가|1|20|2|4|942|36840|651|7854.0|6562|5112954
202401|ADM|44|45110|41130000|대구|서초구|역삼동|4115000000|인계동|1|40|1|5|857|28113|259|7916.0|6576|2050244
202401|CNTY_GU|11|28110|26110000|서울|서초구|인계동|4113000000|역삼1가|2|50|0|9|99|9530|136|3640.0|3392|495040
202401|CNTY_GU|27|26110|42110000|경기|서초구|인계동|2711000000|서초1동|1|30|2|7|457|48692|269|6634.0|4645|1784546
202401|CNTY_GU|45|47110|42110000|경기|서초구|인계동|1114000000|역삼1가|1|45|2|10|751|7186|3|6035.0|5131|18105
202401|ADM|43|11200|47110000|서울|성남시|인계동|4311000000|서초1동|1|55|0|1|489|21063|87|7518.0|5678|654066
202401|ADM|45|11110|11110000|부산|강남구|인계동|1111000000|서초1동|2|25|0|9|215|33860|74|7212.0|6447|533688
202401|CNTY_GU|43|41130|45110000|부산|서초구|인계동|4211000000|역삼1가|1|70|0|1|45|39611|617|5401.0|4883|3332417
202401|CNTY_GU|46|47110|26140000|서울|성남시|서초동|4111000000|인계동|1|40|0|4|6|29069|578|3762.0|3198|2174436
202401|ADM|43|11140|11140000|서울|수원시|인계동|4413000000|역삼1가|2|55|0|5|178|23056|558|5386.0|4646|3005388
202401|ADM|11|45110|42110000|서울|강남구|역삼동|4711000000|서초1동|2|25|0|3|260|23331|371|3233.0|2568|1199443
202401|ADM|11|45110|11170000|인천|성남시|인계동|4113000000|서초1동|2|55|0|10|301|48905|574|3436.0|2728|1972264
202401|CNTY_GU|45|46110|11170000|인천|강남구|서초동|4113000000|서초1동|1|65|3|9|854|20029|131|5261.0|4858|689191
202401|ADM|11|28110|47110000|경기|강남구|서초동|4111000000|서초1동|2|25|2|6|508|43455|720|4999.0|3696|3599280
202401|ADM|41|26110|11200000|대구|서초구|서초동|2711000000|서초1동|1|30|2|5|141|7331|402|5066.0|4718|2036532
202401|PRVNC|11|41110|41130000|경기|수원시|역삼동|1114000000|역삼1가|2|35|1|8|83|34672|750|3692.0|3309|2769000
202401|ADM|41|11170|11200000|인천|강남구|서초동|1111000000|인계동|1|20|1|8|130|35625|124|3863.0|3729|479012
202401|CNTY_GU|43|45110|11170000|인천|성남시|서초동|4311000000|역삼1가|1|70|0|5|313|35406|399|1071.0|833|427329
202401|ADM|26|42110|11110000|경기|강남구|역삼동|4611000000|서초1동|2|50|2|9|739|23966|557|5212.0|4439|2903084
202401|CNTY_GU|42|41110|11110000|대구|성남시|인계동|1111000000|서초1동|2|50|0|2|49|36085|398|5030.0|3579|2001940
202401|CNTY_GU|47|41110|41110000|대구|강남구|역삼동|2614000000|서초1동|1|70|1|3|406|25037|358|7547.0|7348|2701826
202401|CNTY_GU|11|43110|28110000|서울|서초구|인계동|4115000000|역삼1가|1|60|3|1|447|31714|135|4529.0|4087|611415
202401|ADM|11|41110|11110000|인천|수원시|역삼동|4211000000|인계동|2|60|3|2|148|45205|306|4273.0|3789|1307538
202401|CNTY_GU|27|45110|26140000|서울|서초구|역삼동|4311000000|서초1동|2|40|0|2|58|35257|193|1473.0|1354|284289
202401|CNTY_GU|46|46110|26110000|인천|수원시|역삼동|4211000000|역삼1가|1|40|2|7|230|38189|243|2377.0|1866|577611
202401|ADM|42|47110|41130000|부산|수원시|역삼동|1114000000|역삼1가|2|35|0|9|151|48602|547|3366.0|2965|1841202
202401|ADM|44|41150|47110000|인천|수원시|역삼동|2611000000|서초1동|2|40|0|6|794|14874|505|3640.0|3422|1838200
202401|ADM|11|43110|42110000|경기|서초구|인계동|2811000000|서초1동|1|40|0|5|916|31457|486|3538.0|2572|1719468
202401|PRVNC|45|26140|46110000|경기|성남시|인계동|1114000000|서초1동|1|30|0|3|623|34572|291|3758.0|3711|1093578
202401|CNTY_GU|11|11110|11200000|경기|수원시|서초동|2614000000|인계동|1|40|2|2|758|36287|767|6382.0|6175|4894994
202401|CNTY_GU|45|27110|11200000|경기|서초구|역삼동|2711000000|인계동|1|45|0|6|760|10951|72|1917.0|1895|138024
202401|CNTY_GU|26|45110|43110000|경기|수원시|인계동|4711000000|인계동|1|35|0|2|877|39209|276|3325.0|3133|917700
202401|CNTY_GU|46|11170|26140000|부산|성남시|서초동|2614000000|인계동|1|30|3|8|97|13732|97|2140.0|1686|207580
202401|ADM|27|41130|45110000|서울|성남시|서초동|4711000000|인계동|1|40|1|5|997|23406|273|3154.0|2758|861042
202401|ADM|26|11200|28110000|서울|수원시|인계동|4211000000|인계동|1|45|0|4|458|37136|769|5791.0|4262|4453279
202401|CNTY_GU|41|28110|11200000|인천|성남시|서초동|4211000000|서초1동|1|55|1|1|542|16838|294|1327.0|1229|390138
202401|ADM|11|11170|45110000|부산|성남시|서초동|4413000000|서초1동|1|55|1|3|797|10665|727|3376.0|2518|2454352
202401|CNTY_GU|26|43110|41130000|경기|서초구|인계동|4511000000|서초1동|1|30|1|1|493|35391|397|1165.0|1118|462505
202401|CNTY_GU|43|44130|44130000|경기|수원시|서초동|1120000000|역삼1가|1|20|1|8|265|17608|560|7684.0|5933|4303040
202401|ADM|41|43110|28110000|부산|강남구|인계동|2811000000|인계동|2|35|3|5|19|42183|367|6090.0|4556|2235030
202401|CNTY_GU|41|42110|11170000|경기|서초구|인계동|4111000000|서초1동|2|30|0|8|169|45412|214|2705.0|1951|578870
202401|ADM|46|11200|42110000|부산|성남시|인계동|4711000000|서초1동|1|40|1|6|84|20742|612|2387.0|2180|1460844
