기준년월|구분명|광역시도코드|시군구코드(개정후)|행정구역분류코드(개정후)|광역시도명|시군구명(개정후)|행정구역분류명(개정후)|법정동코드|법정동명|성별|연령구간대|직업 구분|분위코드(연소득기준)|최저 연소득 금액|최대 연소득 금액|거주자수|평균 연소득 금액|중위 연소득 금액|총연소득합계
202410|CNTY_GU|27|11200|27110000|부산|수원시|역삼동|4311000000|인계동|1|45|3|4|806|40161|626|5202.0|4399|3256452
202410|CNTY_GU|45|44130|11170000|부산|강남구|역삼동|4611000000|역삼1가|1|25|0|5|612|10363|699|7123.0|5191|4978977
202410|CNTY_GU|44|47110|47110000|부산|성남시|인계동|2811000000|역삼1가|1|50|2|3|332|37227|84|3446.0|2998|289464
202410|ADM|46|43110|11140000|서울|성남시|인계동|4413000000|역삼1가|2|35|2|6|774|49515|35|3565.0|2790|124775
202410|ADM|41|26110|11170000|인천|성남시|역삼동|4113000000|역삼1가|1|20|3|5|834|44230|741|3622.0|3387|2683902
202410|CNTY_GU|27|11170|46110000|인천|성남시|역삼동|4611000000|서초1동|2|35|1|1|88|20653|504|1008.0|728|508032
202410|CNTY_GU|44|46110|26140000|대구|서초구|인계동|2611000000|서초1동|2|45|1|5|288|40349|31|2182.0|1662|67642
202410|PRVNC|11|28110|41130000|부산|강남구|서초동|4115000000|역삼1가|2|70|1|8|335|8188|235|2023.0|1980|475405
202410|CNTY_GU|45|44130|26110000|인천|수원시|서초동|4113000000|역삼1가|1|40|0|2|379|35817|200|1982.0|1395|396400
202410|CNTY_GU|43|11200|11140000|서울|서초구|인계동|4311000000|서초1동|1|70|3|1|62|41126|304|1415.0|1252|430160
202410|ADM|46|26110|26140000|서울|수원시|인계동|4511000000|서초1동|2|30|2|1|226|24611|749|7669.0|6895|5744081
202410|ADM|44|44130|44130000|인천|수원시|역삼동|2711000000|인계동|2|60|1|8|296|16746|20|4476.0|4035|89520
202410|ADM|44|11140|27110000|인천|수원시|서초동|4111000000|인계동|1|30|0|7|245|31778|174|5360.0|4290|932640
202410|ADM|47|47110|44130000|인천|강남구|서초동|2811000000|서초1동|1|40|0|3|386|43829|639|3793.0|2959|2423727
202410|CNTY_GU|27|28110|43110000|인천|성남시|인계동|1120000000|서초1동|1|55|2|5|493|15665|247|5194.0|5068|1282918
202410|CNTY_GU|44|47110|11140000|부산|수원시|역삼동|4711000000|서초1동|2|50|2|5|959|48927|112|2126.0|2053|238112
202410|ADM|27|26110|42110000|부산|강남구|인계동|2614000000|인계동|1|70|2|10|320|29616|664|7886.0|6835|5236304
202410|ADM|42|11140|41110000|인천|수원시|인계동|4115000000|역삼1가|1|40|3|3|903|36129|294|5462.0|5445|1605828
202410|PRVNC|27|27110|42110000|서울|강남구|인계동|2611000000|서초1동|1|40|0|7|424|17846|796|6542.0|5097|5207432
202410|ADM|11|41150|42110000|대구|성남시|역삼동|1120000000|인계동|1|30|2|7|15|39115|66|3890.0|3354|256740
202410|ADM|42|11140|27110000|서울|강남구|인계동|2711000000|서초1동|2|30|0|1|842|47552|79|1351.0|1318|106729
202410|ADM|41|44130|46110000|경기|강남구|인계동|4113000000|인계동|1|55|3|2|452|40786|8|5010.0|3847|40080
202410|CNTY_GU|26|41110|41130000|대구|서초구|역삼동|2711000000|역삼1가|2|65|1|6|83|15643|410|2468.0|2029|1011880
202410|ADM|45|41110|44130000|부산|성남시|인계동|2811000000|역삼1가|2|50|2|3|964|39906|589|1592.0|1513|937688
202410|ADM|46|47110|26140000|서울|수원시|서초동|1117000000|인계동|1|30|0|6|196|23005|154|7430.0|7321|1144220
202410|ADM|42|47110|41130000|서울|성남시|인계동|4113000000|역삼1가|1|35|2|3|696|45332|181|1589.0|1112|287609
202410|ADM|44|41130|27110000|경기|성남시|서초동|1111000000|서초1동|2|35|2|10|273|7891|267|2177.0|1694|581259
202410|ADM|46|41130|43110000|대구|성남시|인계동|2611000000|인계동|1|55|0|2|237|9138|48|6344.0|4494|304512
202410|ADM|27|26110|44130000|대구|수원시|역삼동|4211000000|인계동|2|60|1|5|514|8222|691|5595.0|4882|3866145
202410|ADM|11|11200|28110000|대구|수원시|역삼동|4611000000|서초1동|2|60|0|6|88|26832|275|7809.0|5888|2147475
202410|CNTY_GU|44|46110|28110000|경기|강남구|인계동|1117000000|인계동|2|50|3|3|885|16899|716|2193.0|1954|1570188
202410|ADM|27|11200|41150000|인천|강남구|인계동|1111000000|역삼1가|1|45|3|6|688|20060|289|5408.0|4998|1562912
202410|ADM|26|42110|46110000|경기|수원시|역삼동|4311000000|인계동|2|55|0|7|724|6765|380|3826.0|2927|1453880
202410|PRVNC|45|11140|27110000|경기|강남구|인계동|1111000000|인계동|1|40|0|9|937|23689|781|2933.0|2528|2290673
202410|ADM|44|41130|41110000|대구|성남시|인계동|2711000000|역삼1가|2|50|0|6|491|36792|424|5009.0|3622|2123816
202410|CNTY_GU|46|44130|28110000|대구|수원시|역삼동|1111000000|서초1동|1|70|1|6|671|11822|750|3395.0|3347|2546250
202410|ADM|26|41130|41130000|서울|강남구|서초동|2711000000|서초1동|2|30|3|1|278|17043|4|7015.0|6340|28060
202410|CNTY_GU|27|27110|45110000|부산|서초구|인계동|4111000000|서초1동|1|55|0|9|678|33189|682|1560.0|1391|1063920
202410|ADM|26|41130|41130000|부산|수원시|서초동|1111000000|인계동|1|35|3|4|729|49150|196|5701.0|5376|1117396
202410|ADM|27|11110|11140000|부산|강남구|인계동|1117000000|역삼1가|1|20|0|5|808|32305|71|7907.0|7488|561397
202410|CNTY_GU|47|41150|41130000|대구|성남시|서초동|4413000000|서초1동|2|60|2|6|877|37132|307|1205.0|932|369935
202410|ADM|46|11110|41130000|부산|수원시|서초동|2811000000|인계동|1|20|2|2|225|6965|354|7020.0|6109|2485080
202410|CNTY_GU|41|27110|43110000|대구|서초구|인계동|1114000000|서초1동|1|30|0|9|733|30781|65|1181.0|933|76765
202410|ADM|11|11140|26110000|인천|서초구|역삼동|4711000000|서초1동|2|55|2|4|106|21886|622|5453.0|4829|3391766
202410|CNTY_GU|43|41110|42110000|인천|강남구|역삼동|4111000000|인계동|2|55|1|2|855|24740|378|6680.0|5265|2525040
202410|ADM|46|44130|42110000|인천|성남시|인계동|4115000000|역삼1가|1|65|2|3|404|19094|4|1309.0|1168|5236
202410|CNTY_GU|41|11200|47110000|서울|수원시|인계동|1111000000|인계동|2|40|1|6|969|13266|402|1920.0|1769|771840
202410|ADM|45|28110|11200000|서울|성남시|인계동|2614000000|역삼1가|2|70|3|10|756|15324|779|2267.0|1746|1765993
202410|ADM|26|26110|46110000|인천|서초구|인계동|4413000000|역삼1가|1|45|1|6|94|23705|48|6721.0|6348|322608
202410|ADM|42|11110|45110000|부산|수원시|역삼동|4111000000|서초1동|1|30|3|3|350|12864|562|1644.0|1240|923928
202410|ADM|42|41130|44130000|부산|서초구|서초동|1111000000|역삼1가|2|20|3|9|731|17611|126|6346.0|5160|799596
202410|CNTY_GU|44|26110|41110000|인천|수원시|역삼동|1117000000|인계동|1|35|1|9|491|38661|703|6206.0|4471|4362818
202410|ADM|42|41150|26140000|경기|강남구|서초동|2614000000|서초1동|1|50|2|7|964|32414|14|4907.0|3841|68698
202410|ADM|47|11170|43110000|대구|성남시|인계동|2711000000|역삼1가|1|65|2|6|378|18983|636|7091.0|6643|4509876
202410|ADM|47|11140|27110000|부산|수원시|인계동|4511000000|서초1동|1|45|0|5|945|33167|538|4772.0|3476|2567336
202410|CNTY_GU|44|11140|11170000|대구|수원시|역삼동|2611000000|인계동|1|55|1|10|512|20055|549|4605.0|3327|2528145
202410|ADM|27|11200|27110000|대구|성남시|서초동|4413000000|인계동|1|35|0|8|689|40243|481|1337.0|1020|643097
202410|CNTY_GU|41|41110|11200000|서울|서초구|서초동|2614000000|인계동|2|60|0|3|877|7077|106|5711.0|5623|605366
202410|CNTY_GU|45|43110|26140000|인천|수원시|서초동|1120000000|서초1동|1|65|1|4|602|45047|694|2026.0|1625|1406044
202410|ADM|41|27110|11200000|대구|강남구|역삼동|2711000000|서초1동|1|35|2|4|13|7681|675|6359.0|6288|4292325
202410|ADM|42|42110|47110000|대구|강남구|인계동|4115000000|인계동|1|35|1|10|981|14338|527|4959.0|4187|2613393
202410|CNTY_GU|44|41110|44130000|인천|서초구|서초동|1114000000|역삼1가|2|35|2|3|901|28719|628|3434.0|2758|2156552
202410|ADM|43|11140|26140000|대구|서초구|인계동|4611000000|역삼1가|2|20|0|1|744|10304|650|5586.0|5502|3630900
202410|CNTY_GU|44|41110|27110000|인천|성남시|인계동|2611000000|역삼1가|1|65|2|6|163|10484|156|7921.0|7765|1235676
202410|CNTY_GU|27|43110|11110000|대구|성남시|역삼동|4711000000|서초1동|2|65|3|9|925|10095|305|4031.0|3999|1229455
202410|ADM|47|42110|11110000|서울|수원시|역삼동|2614000000|역삼1가|1|30|0|10|128|22857|681|4219.0|3141|2873139
202410|PRVNC|46|41150|41130000|인천|서초구|인계동|2611000000|서초1동|1|45|2|8|373|20064|155|6799.0|5355|1053845
202410|ADM|45|28110|44130000|서울|강남구|서초동|2811000000|서초1동|2|50|1|1|989|36003|48|6806.0|6023|326688
202410|CNTY_GU|26|47110|11110000|부산|성남시|인계동|4511000000|서초1동|2|60|1|4|105|27759|93|0.0|0|0
202410|ADM|45|28110|46110000|서울|성남시|서초동|2611000000|서초1동|2|45|2|5|567|19195|112|1268.0|1233|142016
202410|ADM|44|28110|47110000|대구|성남시|인계동|4711000000|서초1동|2|65|2|4|882|40019|658|7648.0|6079|5032384
202410|ADM|42|41130|44130000|인천|서초구|인계동|2614000000|역삼1가|1|45|1|8|345|45789|166|1714.0|1585|284524
202410|ADM|11|11140|26110000|서울|성남시|인계동|2614000000|역삼1가|2|30|1|5|544|20523|233|7395.0|6064|1723035
202410|CNTY_GU|27|42110|44130000|부산|강남구|역삼동|2711000000|서초1동|2|70|1|4|817|30549|441|2552.0|1897|1125432
202410|PRVNC|46|47110|11110000|부산|수원시|역삼동|1117000000|서초1동|1|40|2|1|364|16067|544|2158.0|1943|1173952
202410|ADM|47|41130|43110000|대구|성남시|인계동|4113000000|서초1동|1|20|0|2|500|6550|558|0.0|0|0
202410|CNTY_GU|11|41110|43110000|경기|성남시|서초동|1120000000|역삼1가|2|70|0|1|58|43169|531|3923.0|3612|2083113
202410|ADM|11|45110|47110000|인천|성남시|역삼동|1111000000|서초1동|2|55|3|7|945|28863|3|7782.0|6355|23346
202410|ADM|44|46110|41150000|대구|서초구|역삼동|4511000000|서초1동|2|60|2|4|701|13970|624|1255.0|1137|783120
202410|CNTY_GU|26|27110|11140000|경기|서초구|인계동|4113000000|역삼1가|1|40|1|4|985|23174|192|5828.0|5723|1118976
202410|CNTY_GU|45|47110|11110000|서울|강남구|서초동|4113000000|서초1동|2|45|2|1|560|47277|169|7314.0|5157|1236066
202410|CNTY_GU|45|28110|41150000|대구|수원시|인계동|4611000000|인계동|2|25|0|10|258|16851|353|5515.0|5353|1946795
202410|CNTY_GU|11|41110|26140000|대구|수원시|인계동|4211000000|서초1동|1|35|1|8|561|27919|179|5054.0|5006|904666
202410|ADM|11|45110|43110000|경기|수원시|역삼동|4611000000|역삼1가|1|35|0|4|943|7812|214|4845.0|4460|1036830
202410|CNTY_GU|44|47110|11170000|부산|성남시|서초동|4111000000|서초1동|1|30|2|1|985|12118|111|4089.0|3292|453879
202410|CNTY_GU|41|11140|11110000|서울|수원시|서초동|2811000000|역삼1가|1|30|2|5|65|48287|259|7566.0|6808|1959594
202410|ADM|42|47110|11170000|대구|수원시|역삼동|4211000000|인계동|2|60|0|9|562|14657|561|5940.0|5103|3332340
202410|ADM|47|46110|43110000|인천|서초구|역삼동|4115000000|인계동|2|45|0|8|610|17183|336|4413.0|3810|1482768
202410|CNTY_GU|27|46110|11200000|경기|서초구|역삼동|1114000000|서초1동|2|25|0|9|615|12188|444|2539.0|2140|1127316
202410|PRVNC|47|41150|26140000|인천|서초구|역삼동|1114000000|서초1동|2|55|1|1|455|40088|792|4482.0|4185|3549744
202410|CNTY_GU|44|47110|47110000|부산|서초구|역삼동|4113000000|서초1동|2|60|0|6|330|22737|512|3694.0|3121|1891328
202410|CNTY_GU|45|28110|46110000|대구|강남구|서초동|2614000000|서초1동|1|25|0|5|642|19184|511|1099.0|999|561589
202410|CNTY_GU|42|41130|26140000|서울|수원시|서초동|4511000000|인계동|2|50|3|6|472|7589|423|4272.0|3035|1807056
202410|PRVNC|45|42110|46110000|서울|서초구|인계동|2611000000|인계동|2|60|0|4|256|31736|20|6513.0|4764|130260
202410|CNTY_GU|26|42110|45110000|대구|수원시|서초동|2611000000|역삼1가|2|45|1|1|572|19543|612|7846.0|7440|4801752
202410|ADM|46|11110|11170000|부산|수원시|역삼동|4211000000|서초1동|1|50|3|4|874|45912|120|6422.0|6097|770640
202410|CNTY_GU|26|28110|11140000|부산|강남구|역삼동|2811000000|역삼1가|1|60|3|2|87|10607|100|6875.0|6259|687500
202410|CNTY_GU|46|41130|27110000|부산|강남구|인계동|4611000000|역삼1가|1|55|0|2|549|35257|640|1004.0|818|642560
202410|PRVNC|44|41110|45110000|대구|성남시|서초동|2711000000|인계동|1|35|0|4|966|47803|202|7614.0|7419|1538028
202410|ADM|26|45110|11110000|서울|서초구|인계동|1120000000|역삼1가|1|70|0|4|975|21713|27|4698.0|3708|126846
202410|ADM|41|11140|45110000|서울|성남시|서초동|1114000000|역삼1가|2|30|2|4|609|27796|4|4652.0|3713|18608
202410|CNTY_GU|11|41130|27110000|인천|성남시|인계동|1111000000|역삼1가|2|35|0|10|654|25126|254|6065.0|4974|1540510
202410|ADM|46|41110|11140000|인천|강남구|인계동|2611000000|인계동|2|45|0|2|591|19597|444|1886.0|1342|837384
202410|ADM|45|27110|11170000|대구|성남시|인계동|2614000000|역삼1가|2|50|0|5|359|43966|132|2114.0|1620|279048
202410|PRVNC|26|11200|28110000|경기|서초구|서초동|4511000000|인계동|2|20|2|10|913|44350|317|6835.0|4935|2166695
202410|PRVNC|46|26140|27110000|대구|강남구|서초동|4115000000|서초1동|1|55|3|2|289|25598|734|7215.0|6200|5295810
202410|CNTY_GU|11|41110|41130000|경기|서초구|역삼동|1111000000|인계동|2|55|0|5|243|26225|118|2138.0|1942|252284
202410|PRVNC|43|11140|11170000|서울|수원시|역삼동|4413000000|인계동|2|30|2|6|499|25999|481|3597.0|3154|1730157
202410|CNTY_GU|47|47110|26140000|경기|서초구|서초동|4115000000|인계동|2|45|0|8|216|47034|700|6922.0|6227|4845400
202410|CNTY_GU|43|41110|41130000|경기|강남구|서초동|4413000000|역삼1가|2|60|2|1|412|7601|725|0.0|0|0
202410|CNTY_GU|45|11110|11200000|서울|서초구|서초동|1117000000|서초1동|1|60|0|8|946|36319|169|1161.0|1154|196209
202410|ADM|45|45110|41130000|경기|성남시|인계동|1117000000|역삼1가|1|40|1|7|546|45017|411|4958.0|3657|2037738
202410|PRVNC|46|27110|41130000|부산|강남구|인계동|4711000000|인계동|2|65|0|7|994|37231|257|4515.0|3361|1160355
202410|ADM|44|11110|27110000|서울|서초구|서초동|1117000000|인계동|1|25|0|9|178|11141|589|4958.0|4726|2920262
202410|CNTY_GU|27|28110|41110000|인천|성남시|인계동|4211000000|인계동|2|60|2|1|202|20332|283|5997.0|5221|1697151
202410|CNTY_GU|42|27110|44130000|인천|서초구|역삼동|4115000000|역삼1가|1|60|3|2|53|28779|420|3029.0|2987|1272180
202410|ADM|47|41110|41130000|부산|강남구|인계동|4113000000|인계동|1|60|2|1|719|17619|378|4422.0|3625|1671516
202410|CNTY_GU|43|44130|26140000|대구|성남시|인계동|1120000000|인계동|2|65|0|5|932|29058|393|4527.0|4169|1779111
202410|CNTY_GU|26|41130|11140000|부산|수원시|서초동|4111000000|인계동|1|40|0|7|712|7470|454|7711.0|6182|3500794
202410|ADM|47|26110|26110000|서울|수원시|역삼동|4111000000|역삼1가|1|20|0|8|416|8278|238|7668.0|6929|1824984
202410|CNTY_GU|26|41130|41130000|인천|수원시|서초동|4511000000|인계동|1|70|0|8|417|32477|635|5561.0|4930|3531235
202410|CNTY_GU|42|11200|11200000|인천|수원시|인계동|4111000000|역삼1가|1|60|0|4|338|18207|330|2771.0|2396|914430
202410|PRVNC|46|45110|28110000|서울|성남시|인계동|4413000000|인계동|1|65|3|4|98|12588|427|2582.0|2032|1102514
202410|CNTY_GU|11|45110|45110000|부산|수원시|역삼동|4311000000|서초1동|1|30|2|4|195|27260|119|6879.0|6582|818601
202410|ADM|26|41150|11170000|대구|강남구|서초동|2614000000|역삼1가|2|65|2|7|440|17915|102|1433.0|1052|146166
202410|ADM|27|11140|42110000|서울|성남시|역삼동|4711000000|서초1동|1|40|1|6|857|33343|431|3843.0|3680|1656333
202410|ADM|43|44130|44130000|대구|성남시|서초동|4611000000|서초1동|1|40|2|3|25|35199|474|1070.0|832|507180
202410|CNTY_GU|41|11170|41130000|경기|수원시|서초동|2614000000|역삼1가|1|45|0|4|667|26677|426|6734.0|6328|2868684
202410|ADM|43|44130|42110000|인천|수원시|인계동|4413000000|서초1동|1|70|3|7|301|14282|212|3218.0|3176|682216
202410|PRVNC|42|47110|45110000|대구|서초구|인계동|4511000000|역삼1가|2|20|2|9|350|19748|450|6381.0|4612|2871450
202410|CNTY_GU|11|11170|11200000|서울|성남시|역삼동|2611000000|역삼1가|1|50|0|8|703|33099|396|2977.0|2520|1178892
202410|ADM|11|11140|11170000|인천|서초구|역삼동|4115000000|역삼1가|2|20|1|6|515|22636|358|6600.0|6536|2362800
202410|ADM|41|46110|28110000|경기|성남시|서초동|4211000000|역삼1가|2|65|0|3|928|5367|439|1722.0|1215|755958
202410|ADM|43|43110|11170000|서울|서초구|서초동|4711000000|서초1동|2|40|1|10|464|40256|269|6205.0|4383|1669145
202410|ADM|44|11170|46110000|인천|수원시|서초동|2811000000|인계동|1|45|1|8|368|32587|674|5585.0|4712|3764290
202410|ADM|41|45110|11140000|서울|성남시|인계동|4211000000|인계동|1|55|2|5|25|49587|227|4334.0|3714|983818
202410|ADM|26|11200|43110000|경기|수원시|인계동|4113000000|역삼1가|2|50|3|5|421|11484|277|7288.0|6486|2018776
202410|CNTY_GU|11|11110|41110000|서울|강남구|역삼동|1117000000|인계동|1|45|0|5|414|11340|179|6837.0|6240|1223823
202410|ADM|43|26110|27110000|경기|강남구|역삼동|1111000000|역삼1가|1|40|1|3|100|48450|164|3515.0|2633|576460
202410|PRVNC|43|27110|42110000|서울|성남시|서초동|4115000000|인계동|2|30|0|8|641|46331|571|2849.0|2179|1626779
202410|ADM|11|26110|41130000|대구|성남시|인계동|1117000000|서초1동|2|55|1|3|584|12787|233|7401.0|5315|1724433
202410|ADM|27|41130|44130000|인천|강남구|역삼동|4611000000|인계동|1|50|1|7|395|28880|768|6914.0|4907|5309952
202410|CNTY_GU|11|47110|27110000|대구|수원시|역삼동|4413000000|인계동|2|50|0|1|11|15940|452|4340.0|3530|1961680
202410|CNTY_GU|44|42110|27110000|인천|성남시|역삼동|1114000000|역삼1가|2|20|3|10|938|46554|738|1628.0|1561|1201464
202410|ADM|46|26140|42110000|경기|수원시|인계동|2614000000|인계동|2|30|1|9|491|38755|4|5305.0|4631|21220
202410|CNTY_GU|44|28110|46110000|서울|수원시|서초동|1111000000|인계동|1|35|0|7|398|38595|512|7805.0|6421|3996160
202410|CNTY_GU|45|28110|26140000|인천|서초구|인계동|1117000000|인계동|1|70|0|2|556|35035|792|6214.0|4516|4921488
202410|ADM|42|41130|43110000|인천|수원시|서초동|4511000000|서초1동|1|35|1|1|973|40038|331|3234.0|2975|1070454
202410|PRVNC|46|42110|26110000|서울|강남구|서초동|4711000000|서초1동|1|50|1|6|911|47774|480|7494.0|7262|3597120
202410|PRVNC|44|28110|26140000|인천|강남구|인계동|4611000000|인계동|2|30|1|4|362|10981|591|5923.0|4266|3500493
202410|ADM|27|47110|41150000|경기|강남구|서초동|4611000000|역삼1가|1|40|3|6|941|49388|720|3982.0|3606|2867040
202410|CNTY_GU|42|11140|45110000|인천|성남시|서초동|2614000000|인계동|2|30|2|10|107|46711|596|7579.0|6762|4517084
202410|ADM|26|41130|26110000|경기|수원시|역삼동|2811000000|역삼1가|2|40|2|6|252|22364|273|4832.0|4693|1319136
202410|ADM|43|11200|11200000|부산|성남시|서초동|1111000000|서초1동|2|30|0|5|5|19876|745|3521.0|3033|2623145
202410|PRVNC|26|11200|44130000|부산|수원시|역삼동|2611000000|서초1동|1|25|1|9|731|15964|194|2162.0|1600|419428
202410|ADM|11|45110|41110000|인천|성남시|인계동|4611000000|인계동|2|30|3|1|593|43561|57|7407.0|6208|422199
202410|CNTY_GU|42|41150|43110000|인천|서초구|역삼동|4211000000|인계동|1|40|1|2|700|38499|348|6708.0|6635|2334384
202410|ADM|43|41150|41110000|부산|수원시|역삼동|1117000000|서초1동|1|35|0|3|710|37356|424|6838.0|6083|2899312
202410|ADM|44|11200|46110000|경기|서초구|인계동|1111000000|인계동|1|65|0|7|49|26320|205|3220.0|2337|660100
202410|CNTY_GU|41|26110|26110000|부산|성남시|인계동|4115000000|인계동|1|65|3|8|507|26147|148|3057.0|2602|452436
202410|CNTY_GU|11|26140|46110000|대구|강남구|역삼동|4111000000|역삼1가|1|50|0|2|696|36304|188|7696.0|6809|1446848
202410|ADM|41|27110|45110000|대구|서초구|역삼동|2611000000|인계동|2|45|1|2|77|21062|17|1033.0|776|17561
202410|ADM|27|41150|41150000|서울|성남시|서초동|1120000000|인계동|2|30|0|9|715|6159|776|4546.0|4295|3527696
202410|CNTY_GU|41|45110|11140000|부산|강남구|인계동|1114000000|서초1동|2|60|0|8|86|21557|677|6812.0|4864|4611724
202410|CNTY_GU|46|26110|41150000|인천|서초구|인계동|2614000000|인계동|2|70|0|6|747|24856|744|1428.0|1312|1062432
202410|CNTY_GU|26|26110|44130000|대구|성남시|인계동|2711000000|인계동|1|35|0|7|538|14209|616|5963.0|4993|3673208
202410|ADM|43|47110|11140000|서울|성남시|인계동|1111000000|서초1동|1|30|1|8|456|17120|422|7258.0|6249|3062876
202410|CNTY_GU|47|11170|27110000|대구|수원시|서초동|4113000000|서초1동|2|60|0|6|992|24592|761|1341.0|1122|1020501
202410|ADM|44|27110|11200000|경기|성남시|서초동|4311000000|인계동|1|60|3|7|433|38015|21|1710.0|1292|35910
202410|ADM|45|43110|11170000|부산|수원시|인계동|4115000000|인계동|1|55|1|7|132|24558|736|1344.0|1148|989184
202410|CNTY_GU|43|27110|11170000|부산|수원시|서초동|1117000000|서초1동|1|50|0|1|417|13429|575|7530.0|5305|4329750
202410|ADM|11|44130|27110000|서울|성남시|서초동|1120000000|서초1동|2|35|3|10|140|17478|319|1123.0|1113|358237
202410|CNTY_GU|26|26110|11170000|인천|강남구|역삼동|2711000000|인계동|1|70|2|4|751|43151|478|1562.0|1195|746636
202410|CNTY_GU|45|26140|11200000|부산|수원시|역삼동|4711000000|인계동|1|60|2|4|191|33499|302|6829.0|6186|2062358
202410|CNTY_GU|43|41150|26140000|경기|성남시|인계동|2614000000|역삼1가|2|50|0|3|18|22022|602|5830.0|4970|3509660
202410|ADM|46|28110|44130000|부산|수원시|인계동|4413000000|역삼1가|2|55|2|7|815|6766|326|1146.0|874|373596
202410|ADM|26|41130|44130000|경기|수원시|역삼동|4311000000|역삼1가|2|60|0|3|165|11608|118|6362.0|5042|750716
202410|CNTY_GU|43|41150|11140000|경기|성남시|역삼동|4413000000|서초1동|1|65|0|2|769|20406|791|5645.0|4323|4465195
202410|PRVNC|43|41110|41110000|부산|성남시|인계동|4115000000|인계동|1|35|1|10|888|41388|519|2591.0|2495|1344729
202410|PRVNC|44|11200|42110000|대구|서초구|서초동|4111000000|역삼1가|1|40|0|6|229|35371|62|1665.0|1245|103230
202410|CNTY_GU|44|26110|45110000|서울|성남시|인계동|4413000000|역삼1가|2|65|1|4|850|46213|87|5163.0|3717|449181
202410|ADM|45|41110|26110000|부산|서초구|인계동|2811000000|인계동|1|35|0|3|232|30368|40|6246.0|5498|249840
