가구ID,연령그룹,총소득,순자산,부동산편중도,D_Value,LTI,이상치_플래그,페르소나_후보,자산분위_내부,소득분위_내부,고령층유형
11900171,전기고령자(65-74),18910,60020,0.9164121077478479,0.07096774193173094,0.606567601146853,False,일반,4,5,D유형_여유자산가층
11900371,전기고령자(65-74),13574,323145,0.4418778283990309,0.09577132753088467,0.48564767707862966,False,일반,5,5,D유형_여유자산가층
11900391,후기고령자(75+),1812,33400,0.9880239520958084,0.8609271518427554,0.7239425683691765,False,일반,4,2,C유형_기타일반가구
12000182,후기고령자(75+),6341,-2530,0.0,0.17662829203964228,0.1367895831967272,False,일반,1,5,C유형_기타일반가구
12000322,전기고령자(65-74),1354,86272,0.9968471810089021,0.5317577544078598,0.7410594509227435,False,자산부유-현금빈곤,5,2,B유형_자산소득불일치
12000332,전기고령자(65-74),1069,38310,0.8874967371443487,0.5425631426168726,0.6721485929102446,False,자산부유-현금빈곤,4,1,B유형_자산소득불일치
12000352,전기고령자(65-74),4339,134380,0.0,0.5070292693000623,0.2592550129007667,False,일반,1,4,C유형_기타일반가구
12000372,후기고령자(75+),1790,14795,0.9436929852154765,0.3486033517605568,0.707996917509365,False,일반,3,2,C유형_기타일반가구
12100112,후기고령자(75+),1014,4025,0.0,0.49901380621399033,0.139437499861296,False,일반,1,1,A유형_구조적취약층
12100332,후기고령자(75+),2769,45480,0.7475813544415127,0.46948356790556756,0.5868778531380143,False,일반,4,3,D유형_여유자산가층
12100392,후기고령자(75+),8639,219000,0.3129251700680272,0.20372728322679393,0.4765826336608139,False,일반,4,5,D유형_여유자산가층
12200342,전기고령자(65-74),13589,46940,0.8521516829995739,0.10302450510684932,0.6141097394796362,False,일반,4,5,D유형_여유자산가층
12200372,후기고령자(75+),1127,62070,0.7088770742709843,0.594498668505325,0.6419584767853275,False,자산부유-현금빈곤,4,1,B유형_자산소득불일치
12300112,후기고령자(75+),1044,600,0.0,0.507662834762775,0.13912499986163018,False,일반,1,1,A유형_구조적취약층
12300132,전기고령자(65-74),5338,56350,0.9760425909494232,0.18546272008515122,0.7080484603178734,False,일반,4,4,D유형_여유자산가층
12300152,후기고령자(75+),677,5100,0.0,0.5169867052924864,0.14294791652420846,False,일반,1,1,A유형_구조적취약층
12900181,후기고령자(75+),1220,14100,0.0,0.3524590161045418,0.1372916665302575,False,일반,1,2,A유형_구조적취약층
13000302,전기고령자(65-74),2408,13100,0.6870229007633588,0.16445182717423099,0.5496742968576489,False,일반,3,3,C유형_기타일반가구
13000342,후기고령자(75+),1381,15997,0.9376758142151653,0.926864590205022,0.7147458094855271,False,일반,3,2,C유형_기타일반가구
13100102,전기고령자(65-74),680,24012,0.9578544061302682,0.6911764695717993,0.7223546320324428,False,일반,3,1,C유형_기타일반가구
13100152,후기고령자(75+),4356,314650,0.29836683417085424,0.3443526170008373,0.39772922126023236,False,일반,5,4,D유형_여유자산가층
13200182,전기고령자(65-74),8834,172392,0.6380806533945891,0.2037582069047138,0.5150836440948714,False,일반,5,5,D유형_여유자산가층
13200192,전기고령자(65-74),4959,152220,0.6557377049180327,0.2722323048452849,0.5311044601971934,False,일반,5,4,D유형_여유자산가층
13200322,전기고령자(65-74),1303,262,0.0,0.2302379123328949,0.1364270831978488,False,일반,1,2,C유형_기타일반가구
13200352,전기고령자(65-74),12129,169000,0.45614035087719296,0.17313875833348677,0.39487098136910065,False,일반,5,5,D유형_여유자산가층
13200382,전기고령자(65-74),4466,74242,0.7677792959854252,0.14778325119843633,0.6386335499523705,False,일반,4,4,D유형_여유자산가층
13200392,전기고령자(65-74),4382,1900,0.0,0.11410314922088015,0.1271770832069487,False,일반,1,4,C유형_기타일반가구
13300102,후기고령자(75+),867,60150,0.9975062344139651,0.5536332173545176,0.7396835349229451,False,자산부유-현금빈곤,4,1,B유형_자산소득불일치
13300142,전기고령자(65-74),4125,98000,0.85,0.2739393938729844,0.6710187961482597,False,일반,5,4,D유형_여유자산가층
13300162,후기고령자(75+),1388,100,0.0,0.5043227662072602,0.1427708331908135,False,일반,1,2,A유형_구조적취약층
13300382,후기고령자(75+),623,16600,0.963855421686747,0.5714285705113507,0.7218267885678944,False,일반,3,1,C유형_기타일반가구
13900101,후기고령자(75+),3703,69510,0.9644022124521344,0.3132595192240725,0.7105280517564942,False,일반,4,4,D유형_여유자산가층
13900131,후기고령자(75+),681,44600,0.9453781512605042,1.0132158575430017,0.7101361998537559,False,자산부유-현금빈곤,4,1,B유형_자산소득불일치
13900181,전기고령자(65-74),4854,45242,0.0,0.40173053143763277,0.12471874987615907,False,일반,1,4,C유형_기타일반가구
13900301,후기고령자(75+),1575,16311,0.0,0.2793650791877047,0.13359374986754557,False,일반,1,2,C유형_기타일반가구
14000182,전기고령자(65-74),6687,18720,0.0,0.23328847013110685,0.14188162232150195,False,일반,1,5,C유형_기타일반가구
14000372,후기고령자(75+),3536,128805,0.0,0.13122171941990338,0.3629825406464383,False,일반,1,4,C유형_기타일반가구
14100122,전기고령자(65-74),1749,116848,0.9101389478793762,0.6632361345550394,0.6869769387929991,False,자산부유-현금빈곤,5,2,B유형_자산소득불일치
14100142,전기고령자(65-74),3712,17500,0.7142857142857143,0.2586206895855009,0.5656848509714043,False,일반,3,4,C유형_기타일반가구
14100162,전기고령자(65-74),2827,30038,0.0,0.24761230978153084,0.3369676268401277,False,일반,1,3,C유형_기타일반가구
14200142,후기고령자(75+),5272,43350,0.9919261822376009,0.242792109210396,0.7177005857567456,False,일반,4,4,D유형_여유자산가층
14200172,후기고령자(75+),17,111780,0.9482912864555376,134.11763916955064,0.7188892987235083,False,자산부유-현금빈곤,5,1,B유형_자산소득불일치
14200322,후기고령자(75+),3977,77972,0.56623716529092,0.5431229568661999,0.5699946057698686,False,일반,4,4,D유형_여유자산가층
14300182,후기고령자(75+),2117,10030,0.0,0.19603212083323945,0.12794791654025015,False,일반,1,3,C유형_기타일반가구
14300362,후기고령자(75+),2986,69380,0.4324012683770539,0.341594105712795,0.523251797364886,False,일반,3,3,C유형_기타일반가구
14300372,전기고령자(65-74),6702,20400,0.7662835249042146,0.12533572066169266,0.5892343465877614,False,일반,3,5,C유형_기타일반가구
14900151,후기고령자(75+),1546,464,0.0,0.3557567914904548,0.14194791652499833,False,일반,1,2,A유형_구조적취약층
14900171,후기고령자(75+),2438,25454,0.8632867681682624,0.2871205905303033,0.6552769376899135,False,일반,3,3,C유형_기타일반가구
14900321,전기고령자(65-74),7948,36340,0.825536598789213,0.1585304478914783,0.6121842701113321,False,일반,3,5,C유형_기타일반가구
15000162,전기고령자(65-74),730,100,0.0,0.701369862052918,0.14239583319146557,False,일반,1,1,A유형_구조적취약층
15000302,후기고령자(75+),4561,42470,0.9418412997409936,0.2707739530210976,0.7046724364926136,False,일반,4,4,D유형_여유자산가층
15000322,전기고령자(65-74),3673,10516,0.0,0.1225156547447548,0.11173958322425072,False,일반,1,4,C유형_기타일반가구
15000342,후기고령자(75+),1776,138000,0.18779342723004694,0.6531531527853867,0.4562461905635044,False,자산부유-현금빈곤,4,2,B유형_자산소득불일치
15000372,전기고령자(65-74),10123,36292,0.5495713343591998,0.11162698803599456,0.5091707409967318,False,일반,3,5,C유형_기타일반가구
15100112,후기고령자(75+),548,1240,0.0,0.45620437872955405,0.1442916665227714,False,일반,1,1,A유형_구조적취약층
15100122,후기고령자(75+),739,182,0.0,0.32611637303637836,0.14230208319156581,False,일반,1,1,A유형_구조적취약층
15300162,전기고령자(65-74),763,1607,0.0,0.44560943585110163,0.1887235024816804,False,일반,1,1,A유형_구조적취약층
15300302,후기고령자(75+),3515,98135,0.8916288785856219,0.6253200567211038,0.6666729206610879,False,일반,5,4,D유형_여유자산가층
15900131,전기고령자(65-74),1056,1070,0.0,0.46780302986003497,0.13899999986176387,False,일반,1,1,A유형_구조적취약층
15900191,전기고령자(65-74),1248,79750,0.7854984894259819,0.5769230764607988,0.6648022825814336,False,자산부유-현금빈곤,4,2,B유형_자산소득불일치
15900311,후기고령자(75+),3954,3185,0.9389671361502347,0.30349013649380624,0.7021793629565539,False,일반,2,4,C유형_기타일반가구
15900391,전기고령자(65-74),4882,34186,0.8775522143567542,0.29086439977655376,0.6565918572460542,False,일반,3,4,C유형_기타일반가구
16000132,전기고령자(65-74),7472,45376,0.4734848484848485,0.08163811562076577,0.5374110335114205,False,일반,3,5,C유형_기타일반가구
16000162,후기고령자(75+),11394,171800,0.7275711159737418,0.22819027556361327,0.618824439678945,False,일반,5,5,D유형_여유자산가층
16000352,전기고령자(65-74),5472,76600,0.9138381201044387,0.2923976607652782,0.6698058291186068,False,일반,4,4,D유형_여유자산가층
16000362,후기고령자(75+),7326,336450,0.0,0.3439803439333906,0.3526777319202796,False,일반,1,5,C유형_기타일반가구
16000382,전기고령자(65-74),16327,216500,0.45045045045045046,0.18374471732812245,0.48361072470503097,False,일반,5,5,D유형_여유자산가층
16100192,전기고령자(65-74),1444,1220,0.0,0.4653739608965554,0.13495833319941955,False,일반,1,2,C유형_기타일반가구
16100312,전기고령자(65-74),3516,88500,0.0903954802259887,0.4607508531112768,0.4119167062829986,False,일반,3,4,C유형_기타일반가구
16100352,후기고령자(75+),722,30,0.0,0.6648199436775347,0.14247916652470977,False,일반,1,1,A유형_구조적취약층
16200152,전기고령자(65-74),9990,105450,0.9341429238673518,0.06606606605945284,0.6677990772609478,False,일반,5,5,D유형_여유자산가층
16200192,전기고령자(65-74),6992,95817,0.9353856387124936,0.21453089241783024,0.6748177433526475,False,일반,5,5,D유형_여유자산가층
16300152,후기고령자(75+),1643,490400,0.0,0.42604990844427876,0.36242942717400206,False,일반,1,2,A유형_구조적취약층
16300312,후기고령자(75+),2748,16626,0.9623481294358234,0.4716157203523961,0.7130994916809511,False,일반,3,3,C유형_기타일반가구
16300322,후기고령자(75+),5163,17670,0.9900990099009901,0.2440441603246089,0.7171719847748028,False,일반,3,4,C유형_기타일반가구
16300382,전기고령자(65-74),1540,320,0.0,0.07142857138218923,0.13395833320048897,False,일반,1,2,C유형_기타일반가구
16900121,전기고령자(65-74),1229,200,0.0,0.3824247352461963,0.1371979165303578,False,일반,1,2,A유형_구조적취약층
16900151,전기고령자(65-74),5616,142740,0.7005744710662744,0.2537393161941347,0.5699960205719286,False,일반,5,5,D유형_여유자산가층
16900161,전기고령자(65-74),6679,8394,0.0,0.16469531364505235,0.26031090148281333,False,일반,1,5,C유형_기타일반가구
17000122,전기고령자(65-74),1139,132,0.0,0.34767339741205144,0.13813541652935518,False,일반,1,2,A유형_구조적취약층
17000192,후기고령자(75+),1715,162350,0.9374138406396471,0.43381924172955144,0.695000324669822,False,일반,5,2,C유형_기타일반가구
17000302,후기고령자(75+),3424,7720,0.3626943005181347,0.21028037377036204,0.35140361246626584,False,일반,2,4,C유형_기타일반가구
17000342,후기고령자(75+),1171,83506,0.2011038366143052,0.7173356099766561,0.4642738614639575,False,일반,3,2,C유형_기타일반가구
17100112,후기고령자(75+),5864,72752,0.9621728612271827,0.11255115959881459,0.7069457190835113,False,일반,4,5,D유형_여유자산가층
17100142,후기고령자(75+),2193,30252,0.9916699722332408,0.39215686256627597,0.7335833172417751,False,일반,3,3,C유형_기타일반가구
17200132,후기고령자(75+),-865,181220,0.8525549056395542,,0.6615357020979528,True,자산부유-현금빈곤,5,1,B유형_자산소득불일치
17200142,전기고령자(65-74),3327,99410,0.9556382657680313,0.28854824157242315,0.7073153618170601,False,일반,5,4,D유형_여유자산가층
17200322,후기고령자(75+),699,12010,0.0,0.40057224549274356,0.14271874985778688,False,일반,1,1,A유형_구조적취약층
17900111,전기고령자(65-74),6166,93850,0.0,0.1702886798296645,0.36162858217194493,False,일반,1,5,C유형_기타일반가구
17900151,전기고령자(65-74),8150,116940,0.9281220996184387,0.2306748465974632,0.6912105884792531,False,일반,5,5,D유형_여유자산가층
17900161,전기고령자(65-74),845,340,0.0,0.36686390489128534,0.14119791652608,False,일반,1,1,A유형_구조적취약층
17900311,전기고령자(65-74),4712,-400,0.0,0.10823429539298932,0.13772916652915052,False,일반,1,4,C유형_기타일반가구
18000142,전기고령자(65-74),4532,149568,0.6113665264599433,0.18534863190967593,0.49810872298315234,False,일반,5,4,D유형_여유자산가층
18000322,전기고령자(65-74),785,1205,0.0,0.9299363045478518,0.1418229165254116,False,일반,1,1,A유형_구조적취약층
18000342,전기고령자(65-74),1148,27730,0.6130544536602958,0.2961672471287741,0.5752966225013242,False,일반,3,2,C유형_기타일반가구
18100342,전기고령자(65-74),2825,72360,0.20729684908789386,0.46725663700274106,0.44201815202547456,False,일반,3,3,C유형_기타일반가구
18100382,전기고령자(65-74),3421,66240,0.2717391304347826,0.0496930721865849,0.4310979730535391,False,일반,3,4,C유형_기타일반가구
18200112,후기고령자(75+),20511,89300,0.8958566629339306,0.1511384135268325,0.6447856466422145,False,일반,5,5,D유형_여유자산가층
18300132,전기고령자(65-74),1808,6900,0.0,0.14380530965497493,0.13116666653680786,False,일반,1,2,C유형_기타일반가구
18300302,전기고령자(65-74),3557,44653,0.9724770642201835,0.5735170085539734,0.7163395082682649,False,일반,4,4,D유형_여유자산가층
18300362,전기고령자(65-74),2284,7500,0.0,0.201401050699912,0.17934181370356492,False,일반,1,3,C유형_기타일반가구
18300372,전기고령자(65-74),18821,100500,0.0,0.11689070718256783,0.084649305472419,False,일반,1,5,C유형_기타일반가구
18900131,후기고령자(75+),1173,5618,0.0,0.44330775750783646,0.13778124986306728,False,일반,1,2,A유형_구조적취약층
18900141,후기고령자(75+),408,50,0.0,0.931372546736832,0.14574999985454512,False,일반,1,1,A유형_구조적취약층
18900311,전기고령자(65-74),2012,2600,0.0,0.307157057501413,0.23481226638352007,False,일반,1,3,C유형_기타일반가구
18900321,전기고령자(65-74),1468,32376,0.6486286137879911,0.15667574921207372,0.5716871534004688,False,일반,3,2,C유형_기타일반가구
19000142,후기고령자(75+),3580,343400,0.6928406466512702,0.5921787707843076,0.6059530138116439,False,일반,5,4,D유형_여유자산가층
19100112,전기고령자(65-74),5346,514700,0.5140444281255737,0.6359895247594483,0.5339455555978357,False,일반,5,4,D유형_여유자산가층
19200112,전기고령자(65-74),8228,426500,0.984759671746776,0.18230432666719684,0.6982979099833524,False,일반,5,5,D유형_여유자산가층
19200162,전기고령자(65-74),1172,1420,0.0,1.3310580193421004,0.13779166652972277,False,일반,1,2,A유형_구조적취약층
19300302,전기고령자(65-74),7625,17050,0.6387225548902196,0.21770491800423541,0.5134823962654266,False,일반,3,5,C유형_기타일반가구
19300312,전기고령자(65-74),1521,-790,0.0,0.236686390376932,0.134156249866944,False,일반,1,2,C유형_기타일반가구
19300322,후기고령자(75+),763,9692,0.9983361064891847,0.43774573992431753,0.7410569776969395,False,일반,3,1,C유형_기타일반가구
30000272,후기고령자(75+),1697,410,0.0,0.35356511470031515,0.14116145819247874,False,일반,1,2,A유형_구조적취약층
30200262,후기고령자(75+),4216,25100,0.8366533864541833,0.23719165079763005,0.6310324346475352,False,일반,3,4,C유형_기타일반가구
30900221,전기고령자(65-74),2889,7680,0.0,0.37383177557153624,0.13495312486556932,False,일반,1,3,C유형_기타일반가구
31100252,후기고령자(75+),540,1005,0.0,0.555555554526749,0.1443749998560156,False,일반,1,1,A유형_구조적취약층
31200202,후기고령자(75+),734,14050,0.99644128113879,0.7970027237098055,0.7402221596880659,False,일반,3,1,C유형_기타일반가구
31300242,후기고령자(75+),1651,95000,0.7368421052631579,1.7565112042661954,0.5835086891015261,False,자산부유-현금빈곤,4,2,B유형_자산소득불일치
31900271,후기고령자(75+),1243,550,0.0,0.12469831043869804,0.1370520831971804,False,일반,1,2,A유형_구조적취약층
32000232,전기고령자(65-74),2523,9486,0.9196811771919068,0.2536662702125778,0.688671057263304,False,일반,3,3,C유형_기타일반가구
32000292,전기고령자(65-74),1171,-20970,0.0,0.2818104182051149,0.1774851365290685,False,일반,1,2,A유형_구조적취약층
32100292,후기고령자(75+),469,1650,0.0,0.5117270778001555,0.145114583188558,False,일반,1,1,A유형_구조적취약층
32900221,전기고령자(65-74),3853,10809,0.0,0.17908123535450787,0.32069631811068133,False,일반,1,4,C유형_기타일반가구
32900251,전기고령자(65-74),2364,41755,0.9100706502215303,0.42301184415270227,0.6923275399496368,False,일반,4,3,D유형_여유자산가층
33100202,전기고령자(65-74),10066,92400,0.0,0.31591496122432794,0.2560655341079681,False,일반,1,5,C유형_기타일반가구
33100212,전기고령자(65-74),2426,1331,0.0,0.16075845005739553,0.13736458319640749,False,일반,1,3,C유형_기타일반가구
33100222,전기고령자(65-74),1103,12170,0.6984387838948234,0.8268359013355975,0.5692852193624176,False,일반,3,1,C유형_기타일반가구
33100242,후기고령자(75+),1728,17900,0.3342618384401114,0.3761574071897237,0.4836743467512404,False,일반,3,2,C유형_기타일반가구
33200202,후기고령자(75+),948,3200,0.0,0.24261603349935018,0.14012499986056076,False,일반,1,1,A유형_구조적취약층
33200212,전기고령자(65-74),6068,24370,0.24620434961017645,0.1120632827765222,0.2661192396984185,False,일반,2,5,C유형_기타일반가구
33300262,전기고령자(65-74),10321,25230,0.8756567425569177,0.18602848559383503,0.654154541437659,False,일반,3,5,C유형_기타일반가구
110000142,전기고령자(65-74),1993,7414,0.0,0.31610637214445236,0.14636387666352674,False,일반,1,3,A유형_구조적취약층
110000152,전기고령자(65-74),1777,46800,0.0,0.5289814290776694,0.322696647062363,False,일반,1,2,C유형_기타일반가구
110000362,전기고령자(65-74),848,8350,0.0,0.4363207542024519,0.14558333318790334,False,일반,1,1,A유형_구조적취약층
110100162,전기고령자(65-74),1044,57300,0.0,1.2068965505681066,0.14543511149959118,False,일반,1,1,A유형_구조적취약층
110100342,후기고령자(75+),2559,50,0.0,0.21101992957756158,0.13667187486379087,False,일반,1,3,C유형_기타일반가구
110100362,후기고령자(75+),5146,122900,0.0,0.4178002331096385,0.3704792882399018,False,일반,1,4,C유형_기타일반가구
110200162,후기고령자(75+),1745,670,0.0,0.4011461315752744,0.14091145819273743,False,일반,1,2,A유형_구조적취약층
110200172,전기고령자(65-74),6683,27350,0.0,0.16160407000424898,0.13023397282034682,False,일반,1,5,C유형_기타일반가구
110200392,전기고령자(65-74),6192,12495,0.0,0.10012919895023753,0.08549999991897915,False,일반,1,5,C유형_기타일반가구
110201112,후기고령자(75+),5620,127030,0.9726491071081197,0.21530249106489277,0.7149832981127862,False,일반,5,5,D유형_여유자산가층
110201182,후기고령자(75+),3132,122800,0.8957654723127035,0.42145593856275354,0.6717604390391353,False,일반,5,3,D유형_여유자산가층
110300122,후기고령자(75+),9109,35400,0.9933774834437086,0.12075968820718413,0.714401232291875,False,일반,4,5,D유형_여유자산가층
110300182,후기고령자(75+),1769,29200,0.970873786407767,0.4409270771956319,0.72392067575203,False,자산부유-현금빈곤,4,2,B유형_자산소득불일치
110300362,전기고령자(65-74),8662,108900,0.7346189164370982,0.11082890786067548,0.5456591436494437,False,일반,5,5,D유형_여유자산가층
110301172,전기고령자(65-74),5461,72986,0.8236650742475231,0.31862296276897584,0.6252018554420724,False,일반,4,4,D유형_여유자산가층
110301182,후기고령자(75+),5920,64900,0.9244992295839753,0.25337837833557797,0.700073455924376,False,일반,4,5,D유형_여유자산가층
110900321,전기고령자(65-74),1112,350,0.0,0.4496402873654313,0.13841666652905438,False,일반,1,1,A유형_구조적취약층
110900331,전기고령자(65-74),1458,4010,0.0,0.274348422308403,0.13481249986624216,False,일반,1,2,C유형_기타일반가구
110901101,후기고령자(75+),1915,87500,0.9569377990430622,0.5117493469912536,0.7141918175996647,False,일반,5,3,D유형_여유자산가층
111000112,후기고령자(75+),962,580,0.0,0.34303534267875746,0.13997916652738338,False,일반,1,1,A유형_구조적취약층
111000172,후기고령자(75+),1000,104900,0.9844134536505332,0.81999999918,0.7358531018519407,False,자산부유-현금빈곤,5,1,B유형_자산소득불일치
111000362,후기고령자(75+),2502,2205,0.0,0.23980815338137165,0.18696939706267335,False,일반,1,3,C유형_기타일반가구
111100142,전기고령자(65-74),6647,107930,0.60153232444754,0.5265533322511579,0.5908076631412631,False,일반,5,5,D유형_여유자산가층
111100352,전기고령자(65-74),5287,444000,0.65439672801636,1.1348590881152147,0.5861323800025545,False,일반,5,4,D유형_여유자산가층
111200142,전기고령자(65-74),1089,-1470,0.0,0.12396694203492474,0.13865624986213151,False,일반,1,1,A유형_구조적취약층
111200152,전기고령자(65-74),5049,139450,0.16932467021067138,0.21786492370412655,0.40593477660116273,False,일반,4,4,D유형_여유자산가층
111200332,전기고령자(65-74),11186,120420,0.9134695233349942,0.17879492220822502,0.640239472022503,False,일반,5,5,D유형_여유자산가층
111300132,전기고령자(65-74),4106,67430,0.0,0.3214807597853188,0.36120011336882774,False,일반,1,4,C유형_기타일반가구
111300162,후기고령자(75+),4013,8100,0.0,0.32394717161127656,0.1290989582049601,False,일반,1,4,C유형_기타일반가구
111300332,전기고령자(65-74),4697,246023,0.6772287798329236,0.4236746858795668,0.6124472668253205,False,일반,5,4,D유형_여유자산가층
111301102,후기고령자(75+),6430,191500,0.611189468735308,0.33592534986999606,0.5891248639258757,False,일반,5,5,D유형_여유자산가층
111900161,후기고령자(75+),689,34500,0.8695652173913043,0.49346879463937765,0.664564860868645,False,일반,3,1,C유형_기타일반가구
112000332,전기고령자(65-74),1830,19790,0.0,0.26775956269521334,0.1974947370431432,False,일반,1,2,C유형_기타일반가구
112000362,전기고령자(65-74),6897,161800,0.5174353205849269,0.1739886907098755,0.49681414312012184,False,일반,5,5,D유형_여유자산가층
112100192,전기고령자(65-74),581,28048,0.9982886480319453,0.9122203082405846,0.7459503774636518,False,일반,3,1,C유형_기타일반가구
112200112,전기고령자(65-74),504,4796,0.0,0.8928571410856009,0.14474999985561457,False,일반,1,1,A유형_구조적취약층
112200122,후기고령자(75+),1871,2680,0.0,0.36344200942627364,0.13051041653750967,False,일반,1,2,C유형_기타일반가구
112200152,전기고령자(65-74),1753,16300,0.7361963190184049,0.4107244720988451,0.5825899652654623,False,일반,3,2,C유형_기타일반가구
112200332,전기고령자(65-74),2620,31800,0.9146341463414634,0.19847328236699494,0.6920713154401881,False,일반,3,3,C유형_기타일반가구
112300102,후기고령자(75+),334,60100,0.9983361064891847,0.7634730516063681,0.7455257276921604,False,자산부유-현금빈곤,4,1,B유형_자산소득불일치
112300122,후기고령자(75+),984,17410,0.80413555427915,1.459349592012856,0.6273589346021884,False,일반,3,1,C유형_기타일반가구
112300172,후기고령자(75+),925,6100,0.9836065573770492,0.33513513477282686,0.7305317005667017,False,일반,2,1,A유형_구조적취약층
112300302,전기고령자(65-74),4617,57500,0.7317073170731707,0.2209226770151781,0.587337895895945,False,일반,4,4,D유형_여유자산가층
112900101,전기고령자(65-74),4927,163550,0.44730220855465475,0.33285975231726,0.5232094443103291,False,일반,5,4,D유형_여유자산가층
112900301,전기고령자(65-74),9181,41922,0.8047337278106509,0.11545583268538766,0.614851222864064,False,일반,4,5,D유형_여유자산가층
113000112,전기고령자(65-74),4813,62220,0.9161041465766635,0.09972989817167464,0.6784952550701702,False,일반,4,4,D유형_여유자산가층
113000132,전기고령자(65-74),1775,93700,0.4726890756302521,0.2816901406863717,0.5464296121206322,False,일반,4,2,C유형_기타일반가구
113000192,전기고령자(65-74),15505,125950,0.6012658227848101,0.19413092549538014,0.486206824709061,False,일반,5,5,D유형_여유자산가층
113000332,전기고령자(65-74),6365,28300,0.9900990099009901,0.21995286720817708,0.7219619153251463,False,일반,3,5,C유형_기타일반가구
113100102,전기고령자(65-74),4578,73030,0.8264462809917356,0.33857579721743647,0.6594909301654671,False,일반,4,4,D유형_여유자산가층
113100112,전기고령자(65-74),4241,59470,0.9416512527324702,0.35369016732994807,0.6931154497577763,False,일반,4,4,D유형_여유자산가층
113100182,후기고령자(75+),767,10350,0.0,0.6258148622870732,0.14201041652521107,False,일반,1,1,A유형_구조적취약층
113100352,전기고령자(65-74),14074,32214,0.0,0.13642177063120492,0.11651013441616345,False,일반,1,5,C유형_기타일반가구
113200142,후기고령자(75+),1110,6960,0.0,0.3783783780374969,0.13843749986236542,False,일반,1,1,A유형_구조적취약층
113200332,후기고령자(75+),1184,270,0.0,0.21114864847031362,0.13766666652985646,False,일반,1,2,A유형_구조적취약층
