기준연월|공휴일구분코드|가맹점행정구역분류시도코드|가맹점행정구역분류시군구코드|가맹점행정구역분류코드|가맹점법정동코드|가맹점행정구역분류시도명|가맹점행정구역분류시군구명|가맹점행정구역분류명|가맹점법정동명|통합카드업종3레벨코드|통합카드업종3레벨명|조직구분코드|통합카드성별코드|통합카드5세단위연령코드|통합카드직업코드|고객행정구역분류시도코드|고객행정구역분류시군구코드|고객행정구역분류코드|고객법정동코드|고객행정구역분류시도명|고객행정구역분류시군구명|고객행정구역분류명|고객법정동명|통합카드혼인구분코드|통합카드가구형태코드|카드사용건수|카드사용금액|1인당평균사용금액
202410|W|27|41130|44130000|1117000000|서울특별시|용산구|명동|서교동|GG0101|병원|1|2|15|4|26|42110|47110000|2711000000|부산|수원시|역삼동|역삼1동|1|5|99|2089484|21105
202410|W|47|42110|43110000|1114000000|서울특별시|중구|홍대|역삼동|KK0101|한식|1|x|14|10|45|26110|46110000|4611000000|부산|강남구|인계동|서초1동|1|5|79|2218418|28081
202410|H|47|11170|41110000|4611000000|서울특별시|중구|명동|역삼동|LL0301|병원|1|2|14|6|41|44130|43110000|4413000000|인천|강남구|인계동|서초1동|2|2|62|2531546|40831
202410|W|47|41150|44130000|4115000000|서울특별시|성동구|명동|역삼동|GG0102|병원|1|1|15|10|44|43110|26140000|2611000000|대구|수원시|서초동|역삼1동|2|5|243|3618641|14891
202410|W|26|42110|44130000|4413000000|서울특별시|용산구|신촌|명동1가|FF0102|카페|1|1|14|2|43|27110|11140000|2711000000|대구|서초구|역삼동|서초1동|2|4|51|3290765|64524
202410|H|26|46110|28110000|4211000000|서울특별시|성동구|신촌|역삼동|HH0201|약국|1|2|15|3|46|28110|42110000|4211000000|부산|강남구|역삼동|서초1동|2|5|192|282634|1472
202410|W|11|26140|41130000|2611000000|서울특별시|용산구|명동|명동1가|LL0101|약국|1|1|14|10|43|11140|45110000|1120000000|인천|강남구|서초동|역삼1동|1|4|155|2429961|15677
202410|W|27|41130|11200000|1120000000|서울특별시|종로구|명동|명동1가|LL0201|약국|1|2|14|7|45|43110|11140000|4111000000|인천|강남구|서초동|서초1동|1|3|163|252572|1549
202410|W|42|47110|27110000|2711000000|서울특별시|용산구|명동|명동1가|GG0201|병원|1|2|15|4|47|41110|43110000|4311000000|서울|수원시|인계동|서초1동|1|2|239|1245029|5209
202410|W|27|43110|41130000|2614000000|서울특별시|종로구|명동|명동1가|HH0201|마트|2|1|14|7|41|42110|11140000|4311000000|경기|강남구|인계동|서초1동|x|4|206|4385223|21287
202410|W|11|26140|27110000|2711000000|서울특별시|중구|강남|서교동|GG0102|약국|1|2|15|1|11|44130|11140000|4111000000|대구|강남구|서초동|서초1동|1|1|244|4016875|16462
202410|W|44|45110|41150000|4311000000|서울특별시|중구|명동|서교동|GG0101|마트|1|2|15|6|26|26140|26140000|4111000000|인천|성남시|역삼동|서초1동|1|5|271|4148999|15309
202410|H|47|27110|11140000|4711000000|서울특별시|중구|강남|역삼동|GG0101|카페|1|1|14|9|46|11110|47110000|2811000000|부산|서초구|인계동|서초1동|2|4|124|3887074|31347
202410|W|46|11200|27110000|4111000000|서울특별시|용산구|홍대|역삼동|GG0201|약국|1|2|10|8|44|11200|45110000|4111000000|인천|서초구|인계동|서초1동|2|4|243|2971299|12227
202410|H|43|41110|47110000|4511000000|서울특별시|중구|신촌|명동1가|FF0101|카페|1|2|13|8|41|46110|26140000|2611000000|인천|수원시|역삼동|역삼1동|2|5|51|1447654|28385
202410|H|45|11170|26140000|4113000000|서울특별시|종로구|명동|서교동|LL0301|마트|2|2|15|7|46|42110|43110000|4611000000|경기|수원시|서초동|역삼1동|2|3|131|655306|5002
202410|W|42|41110|45110000|2614000000|서울특별시|종로구|강남|명동1가|JJ0101|한식|1|2|15|2|47|46110|47110000|4611000000|인천|강남구|역삼동|역삼1동|1|5|48|1465633|30534
202410|W|41|11200|43110000|1114000000|서울특별시|용산구|신촌|명동1가|FF0101|약국|1|2|14|8|26|42110|43110000|1114000000|인천|수원시|인계동|서초1동|2|5|17|3685800|216811
202410|W|45|42110|27110000|2611000000|서울특별시|용산구|홍대|역삼동|LL0102|병원|1|2|12|4|11|46110|11110000|2611000000|인천|수원시|인계동|서초1동|2|5|157|4487098|28580
202410|W|27|43110|11200000|1117000000|서울특별시|용산구|홍대|명동1가|GG0101|병원|1|2|14|5|27|41150|42110000|4115000000|인천|강남구|인계동|역삼1동|1|1|84|3993967|47547
202410|W|47|41150|26110000|2611000000|서울특별시|용산구|홍대|역삼동|KK0101|약국|1|1|14|9|43|43110|11140000|2811000000|대구|성남시|역삼동|역삼1동|2|5|237|2273208|9591
202410|W|44|41150|26140000|2811000000|서울특별시|성동구|홍대|명동1가|KK0101|약국|2|2|14|5|42|44130|26140000|2614000000|경기|강남구|서초동|역삼1동|1|4|163|3484439|21376
202410|H|27|43110|41150000|4115000000|서울특별시|용산구|홍대|서교동|LL0101|병원|2|2|14|4|45|41110|45110000|4211000000|부산|성남시|서초동|서초1동|x|3|180|1673467|9297
202410|H|11|28110|11200000|4113000000|서울특별시|중구|명동|역삼동|GG0201|마트|1|2|14|2|27|27110|11170000|4115000000|서울|성남시|서초동|역삼1동|1|5|21|3443523|163977
202410|W|43|47110|26140000|1114000000|서울특별시|종로구|강남|서교동|HH0201|한식|1|2|13|9|46|11170|26140000|2711000000|대구|수원시|인계동|역삼1동|2|5|125|2469223|19753
202410|H|46|47110|11170000|4115000000|서울특별시|중구|명동|서교동|II0101|카페|1|2|14|10|27|26110|11140000|2711000000|대구|성남시|인계동|역삼1동|1|5|127|559558|4405
202410|W|45|41130|47110000|4413000000|서울특별시|종로구|강남|서교동|GG0201|마트|1|2|15|6|44|41130|46110000|4611000000|인천|강남구|인계동|역삼1동|2|5|185|3469694|18755
202410|W|44|43110|26110000|1114000000|서울특별시|중구|신촌|서교동|GG0101|카페|1|x|13|1|44|11170|46110000|2811000000|부산|수원시|서초동|역삼1동|2|3|201|4690890|23337
202410|W|42|43110|28110000|2611000000|서울특별시|중구|명동|서교동|HH0101|병원|1|1|10|8|47|42110|43110000|4511000000|경기|수원시|인계동|역삼1동|2|5|247|2603013|10538
202410|H|26|28110|46110000|4111000000|서울특별시|종로구|신촌|역삼동|FF0201|병원|1|2|14|7|11|27110|26140000|1114000000|경기|서초구|인계동|서초1동|2|3|235|1831952|7795
202410|W|11|43110|42110000|2711000000|서울특별시|성동구|신촌|역삼동|KK0101|한식|1|1|11|8|45|45110|11200000|1120000000|대구|서초구|서초동|서초1동|2|5|279|3666364|13141
202410|W|44|28110|11200000|2614000000|서울특별시|중구|홍대|서교동|HH0101|마트|1|1|14|6|41|26110|26140000|2614000000|경기|서초구|역삼동|서초1동|1|5|256|1756557|6861
202410|W|44|44130|11170000|2611000000|서울특별시|종로구|명동|역삼동|LL0102|카페|1|x|12|8|46|43110|43110000|2811000000|대구|서초구|인계동|역삼1동|2|3|72|4156749|57732
202410|H|26|42110|28110000|1111000000|서울특별시|성동구|홍대|역삼동|FF0102|마트|2|2|14|4|26|42110|45110000|1114000000|대구|수원시|서초동|서초1동|1|x|182|486750|2674
202410|W|11|41130|11140000|4413000000|서울특별시|중구|홍대|서교동|LL0102|병원|1|1|15|3|26|11140|47110000|4111000000|경기|성남시|역삼동|역삼1동|1|2|237|4351078|18358
202410|W|11|41150|11140000|2611000000|서울특별시|중구|신촌|명동1가|GG0102|병원|1|2|15|9|46|44130|26110000|4115000000|대구|성남시|인계동|서초1동|2|5|286|3050475|10665
202410|H|27|27110|47110000|2711000000|서울특별시|종로구|강남|명동1가|KK0101|병원|1|1|14|9|11|43110|44130000|2614000000|대구|수원시|서초동|역삼1동|2|1|144|3981434|27648
202410|H|45|44130|44130000|1120000000|서울특별시|성동구|강남|명동1가|HH0101|카페|1|2|14|3|43|43110|27110000|4311000000|부산|성남시|역삼동|서초1동|1|3|194|3020295|15568
202410|H|41|43110|44130000|4511000000|서울특별시|종로구|명동|역삼동|II0101|마트|1|2|14|2|41|45110|41150000|2711000000|서울|수원시|역삼동|서초1동|1|5|3|2070943|690314
202410|W|43|45110|44130000|4611000000|서울특별시|중구|강남|역삼동|HH0201|한식|1|2|14|2|27|11110|11200000|4511000000|부산|강남구|역삼동|역삼1동|2|5|265|2728902|10297
202410|W|26|47110|44130000|4711000000|서울특별시|종로구|명동|서교동|GG0201|카페|1|2|10|1|43|11110|27110000|2611000000|인천|수원시|서초동|서초1동|2|x|13|4740550|364657
202410|W|26|11200|41130000|4611000000|서울특별시|용산구|명동|명동1가|GG0101|카페|2|2|14|1|41|41110|26110000|2611000000|부산|수원시|인계동|서초1동|2|5|247|149156|603
202410|H|45|11200|47110000|1117000000|서울특별시|용산구|홍대|역삼동|FF0102|카페|2|2|14|10|11|26110|47110000|1111000000|대구|서초구|서초동|서초1동|2|4|2|2361225|1180612
202410|W|26|11170|44130000|2811000000|서울특별시|종로구|강남|명동1가|LL0101|한식|1|2|12|9|46|11170|43110000|2614000000|대구|수원시|인계동|역삼1동|2|5|59|138755|2351
202410|W|11|43110|28110000|4111000000|서울특별시|용산구|강남|역삼동|FF0101|병원|1|1|13|4|26|47110|46110000|1111000000|대구|서초구|인계동|역삼1동|1|2|100|1522646|15226
202410|W|41|46110|46110000|1111000000|서울특별시|중구|명동|명동1가|II0101|약국|1|x|15|4|27|46110|46110000|4111000000|서울|강남구|인계동|서초1동|2|5|296|15959|53
202410|W|44|11140|11110000|4711000000|서울특별시|종로구|강남|역삼동|LL0201|마트|2|1|12|5|11|11170|26110000|4311000000|대구|강남구|역삼동|역삼1동|1|3|97|727202|7496
202410|H|45|28110|46110000|1111000000|서울특별시|성동구|신촌|서교동|GG0101|카페|1|1|11|6|27|43110|44130000|4113000000|부산|강남구|인계동|역삼1동|x|1|264|1729995|6553
202410|H|47|46110|44130000|1111000000|서울특별시|용산구|홍대|명동1가|GG0102|한식|1|2|12|9|11|42110|44130000|1114000000|인천|강남구|인계동|서초1동|x|5|265|3866654|14591
202410|H|44|45110|42110000|4311000000|서울특별시|성동구|홍대|서교동|II0101|마트|1|1|10|5|27|41110|41130000|4711000000|인천|수원시|역삼동|역삼1동|1|5|40|4938186|123454
202410|W|46|26140|26140000|4211000000|서울특별시|용산구|신촌|서교동|GG0201|카페|1|1|14|7|26|41110|41110000|4211000000|인천|서초구|서초동|역삼1동|2|5|77|428409|5563
202410|W|44|42110|11200000|1117000000|서울특별시|성동구|신촌|명동1가|KK0101|한식|1|x|15|1|27|11170|43110000|4511000000|서울|서초구|인계동|역삼1동|1|5|164|2805011|17103
202410|W|47|11140|26110000|2811000000|서울특별시|용산구|신촌|명동1가|LL0301|한식|1|x|15|4|27|11170|11140000|4511000000|서울|성남시|서초동|서초1동|1|5|99|4217644|42602
202410|W|43|43110|46110000|4211000000|서울특별시|중구|강남|서교동|GG0201|카페|1|2|14|6|26|26110|26110000|4115000000|인천|성남시|역삼동|서초1동|1|4|179|4200585|23466
202410|W|46|41110|47110000|2614000000|서울특별시|성동구|홍대|명동1가|FF0201|카페|1|1|15|9|42|43110|42110000|4111000000|부산|서초구|서초동|서초1동|2|1|126|2361850|18744
202410|W|44|47110|27110000|4611000000|서울특별시|종로구|신촌|역삼동|FF0201|약국|1|1|14|1|45|11170|11140000|4711000000|대구|강남구|인계동|역삼1동|1|5|6|4129987|688331
202410|W|42|44130|26140000|4111000000|서울특별시|용산구|명동|명동1가|LL0201|마트|1|x|15|3|46|11110|26110000|2711000000|경기|서초구|인계동|서초1동|1|5|80|3595527|44944
202410|W|41|11110|26110000|1117000000|서울특별시|용산구|강남|역삼동|II0101|약국|1|2|14|5|45|11110|41110000|4511000000|서울|수원시|역삼동|서초1동|2|3|118|3218792|27277
202410|H|43|11170|26140000|4413000000|서울특별시|종로구|명동|서교동|HH0101|카페|1|2|13|4|47|27110|42110000|4611000000|대구|서초구|역삼동|서초1동|2|5|290|1978086|6820
202410|H|41|41110|11200000|4711000000|서울특별시|용산구|명동|명동1가|HH0201|병원|1|1|14|3|42|42110|11170000|2811000000|부산|강남구|역삼동|역삼1동|1|5|176|4306227|24467
202410|W|43|41110|41150000|4511000000|서울특별시|중구|신촌|역삼동|LL0102|병원|2|1|15|2|45|11200|28110000|4413000000|경기|서초구|서초동|역삼1동|1|3|196|3861980|19703
202410|H|45|41130|26110000|4113000000|서울특별시|종로구|신촌|서교동|LL0102|카페|1|2|14|1|45|42110|11200000|4111000000|인천|성남시|인계동|서초1동|1|5|232|4208092|18138
202410|W|46|44130|41130000|4211000000|서울특별시|용산구|명동|서교동|FF0102|약국|1|2|10|7|47|26140|11170000|4111000000|대구|강남구|서초동|서초1동|1|5|47|1187527|25266
202410|H|43|42110|44130000|4111000000|서울특별시|중구|명동|서교동|GG0102|카페|1|2|15|2|46|46110|27110000|1117000000|경기|강남구|서초동|역삼1동|2|3|246|3193280|12980
202410|W|43|28110|11140000|4111000000|서울특별시|성동구|명동|역삼동|JJ0101|한식|1|2|10|4|26|27110|44130000|2611000000|인천|서초구|인계동|역삼1동|2|5|145|4715938|32523
202410|W|42|28110|46110000|4711000000|서울특별시|중구|홍대|역삼동|GG0101|마트|1|x|15|1|44|11110|11170000|4511000000|인천|수원시|서초동|서초1동|1|x|243|1484816|6110
202410|W|44|28110|43110000|1120000000|서울특별시|중구|명동|역삼동|LL0102|약국|1|2|15|4|26|26140|41130000|1114000000|서울|서초구|역삼동|역삼1동|1|2|299|1085400|3630
202410|W|45|11170|41110000|4311000000|서울특별시|종로구|신촌|역삼동|JJ0101|카페|1|x|14|6|11|26140|28110000|1120000000|대구|성남시|인계동|서초1동|1|1|46|1535882|33388
202410|H|41|11170|42110000|1111000000|서울특별시|종로구|명동|명동1가|GG0102|병원|1|1|14|3|11|41130|11170000|1117000000|경기|서초구|인계동|역삼1동|1|3|194|767799|3957
202410|W|11|26140|11110000|4413000000|서울특별시|종로구|명동|서교동|GG0201|마트|1|x|12|4|47|26140|26110000|4111000000|부산|강남구|역삼동|역삼1동|1|2|182|3529031|19390
202410|W|45|41150|43110000|2811000000|서울특별시|중구|강남|서교동|LL0201|카페|1|2|13|9|44|44130|44130000|1114000000|서울|성남시|서초동|역삼1동|2|3|234|3181360|13595
202410|H|46|11200|11200000|2611000000|서울특별시|종로구|명동|역삼동|FF0102|마트|1|1|13|3|27|41110|11140000|4711000000|서울|강남구|서초동|서초1동|2|5|271|2511498|9267
202410|W|41|26110|28110000|4113000000|서울특별시|성동구|명동|역삼동|LL0201|병원|2|2|12|2|41|11200|47110000|1111000000|인천|강남구|서초동|역삼1동|1|1|194|4407867|22720
202410|H|44|11200|11170000|2811000000|서울특별시|용산구|강남|서교동|FF0102|마트|2|x|13|5|26|26140|41110000|2611000000|서울|서초구|인계동|서초1동|2|5|189|1900676|10056
202410|H|45|11200|11170000|4311000000|서울특별시|용산구|강남|서교동|GG0102|병원|1|2|15|3|43|11200|11170000|1120000000|대구|강남구|서초동|역삼1동|2|x|159|4128266|25963
202410|W|46|46110|11140000|1117000000|서울특별시|종로구|신촌|명동1가|JJ0101|병원|1|1|11|2|44|41110|42110000|4111000000|인천|서초구|인계동|역삼1동|x|5|65|1160792|17858
202410|H|45|11140|46110000|4511000000|서울특별시|종로구|신촌|서교동|HH0101|한식|1|2|14|3|27|41130|11140000|4311000000|경기|수원시|인계동|역삼1동|x|5|208|1775599|8536
202410|W|26|44130|46110000|4611000000|서울특별시|중구|명동|명동1가|II0101|한식|1|1|14|5|43|46110|41150000|2614000000|경기|강남구|역삼동|서초1동|2|5|127|1688934|13298
202410|W|43|41150|44130000|1117000000|서울특별시|성동구|명동|역삼동|FF0102|약국|1|1|14|6|41|41130|27110000|2611000000|경기|서초구|서초동|서초1동|1|1|146|3984537|27291
202410|H|27|11170|46110000|4311000000|서울특별시|중구|홍대|서교동|HH0101|약국|1|2|14|8|11|46110|41150000|4111000000|부산|성남시|역삼동|서초1동|1|5|197|1909049|9690
202410|W|27|47110|41110000|1117000000|서울특별시|종로구|명동|역삼동|FF0201|병원|1|1|15|1|44|26140|45110000|4413000000|대구|수원시|인계동|역삼1동|1|3|12|1051085|87590
202410|W|26|11170|46110000|4115000000|서울특별시|용산구|홍대|역삼동|KK0101|카페|1|1|15|3|41|28110|43110000|4311000000|인천|강남구|역삼동|역삼1동|1|3|149|1692723|11360
202410|W|27|28110|41130000|4611000000|서울특별시|성동구|신촌|서교동|LL0101|한식|1|x|15|5|41|45110|26140000|1114000000|서울|강남구|역삼동|역삼1동|2|5|55|3230356|58733
202410|W|42|28110|41130000|2614000000|서울특별시|용산구|홍대|명동1가|LL0201|마트|1|1|14|5|26|41150|42110000|4711000000|경기|강남구|서초동|서초1동|1|5|229|994851|4344
202410|W|26|45110|26110000|2611000000|서울특별시|용산구|강남|역삼동|FF0102|마트|1|2|14|4|45|42110|41130000|2711000000|서울|수원시|인계동|서초1동|2|5|76|1765741|23233
202410|H|11|11140|41110000|1111000000|서울특별시|성동구|신촌|서교동|LL0201|마트|2|1|12|5|26|41110|44130000|2614000000|인천|강남구|역삼동|역삼1동|1|5|154|3110611|20198
202410|W|41|43110|45110000|1117000000|서울특별시|종로구|명동|서교동|KK0101|약국|1|2|15|5|41|44130|11170000|4511000000|인천|강남구|역삼동|서초1동|1|5|247|1113660|4508
202410|W|47|27110|28110000|1114000000|서울특별시|용산구|신촌|서교동|FF0101|한식|2|1|14|10|45|42110|41150000|1114000000|부산|수원시|서초동|역삼1동|2|5|70|3240862|46298
202410|H|44|41150|11200000|2811000000|서울특별시|용산구|홍대|서교동|LL0201|한식|1|1|10|5|42|41110|28110000|2611000000|인천|서초구|서초동|서초1동|1|3|119|4920747|41350
202410|W|11|26140|44130000|1117000000|서울특별시|종로구|홍대|명동1가|LL0201|병원|1|1|14|8|42|26140|42110000|1111000000|서울|수원시|역삼동|서초1동|1|3|267|3943638|14770
202410|H|11|41110|41110000|2614000000|서울특별시|용산구|홍대|명동1가|FF0201|약국|1|1|14|2|27|26140|42110000|1117000000|인천|강남구|서초동|역삼1동|2|5|162|1099216|6785
202410|W|26|41150|46110000|2711000000|서울특별시|용산구|명동|명동1가|GG0101|병원|2|1|15|10|44|43110|44130000|4111000000|서울|서초구|역삼동|역삼1동|1|2|19|1504571|79187
202410|H|47|26140|41150000|4113000000|서울특별시|성동구|홍대|명동1가|KK0101|병원|1|x|15|2|26|44130|46110000|1111000000|대구|서초구|역삼동|서초1동|1|5|6|4597967|766327
202410|W|47|43110|28110000|2614000000|서울특별시|성동구|신촌|서교동|JJ0101|카페|2|2|12|1|47|27110|41110000|4711000000|서울|서초구|서초동|서초1동|1|4|94|3689879|39254
202410|W|27|44130|46110000|2614000000|서울특별시|용산구|홍대|서교동|GG0101|한식|1|2|12|10|42|11110|26140000|2611000000|대구|수원시|인계동|역삼1동|x|2|155|3383095|21826
202410|H|43|41130|43110000|2611000000|서울특별시|종로구|명동|역삼동|JJ0101|마트|2|1|14|6|27|11200|26140000|4115000000|부산|강남구|서초동|역삼1동|1|5|85|1619975|19058
202410|W|11|26110|11110000|4711000000|서울특별시|종로구|신촌|명동1가|II0101|마트|1|1|13|5|41|11110|11200000|4611000000|부산|서초구|서초동|역삼1동|1|5|51|4618952|90567
202410|W|42|46110|11140000|2614000000|서울특별시|용산구|홍대|역삼동|II0101|한식|1|1|10|4|26|41110|42110000|2611000000|부산|수원시|인계동|역삼1동|1|5|53|1173666|22144
202410|W|27|26110|28110000|2811000000|서울특별시|중구|신촌|서교동|FF0102|한식|1|1|14|7|42|26140|47110000|4311000000|부산|성남시|역삼동|서초1동|1|5|297|3641903|12262
202410|H|26|27110|11170000|4711000000|서울특별시|성동구|명동|역삼동|FF0201|카페|1|2|14|9|47|28110|47110000|4115000000|서울|서초구|인계동|서초1동|2|2|236|4541393|19243
202410|W|45|41110|41130000|1117000000|서울특별시|용산구|강남|역삼동|II0101|마트|1|2|14|8|47|46110|11140000|4311000000|인천|수원시|역삼동|역삼1동|1|5|79|3621509|45841
202410|W|41|11170|11200000|2614000000|서울특별시|성동구|강남|서교동|JJ0101|약국|1|1|15|4|43|45110|45110000|4115000000|인천|수원시|역삼동|서초1동|2|3|221|3626436|16409
202410|H|46|11200|27110000|4711000000|서울특별시|성동구|신촌|명동1가|FF0102|병원|1|1|14|1|45|47110|26140000|4111000000|부산|수원시|서초동|서초1동|1|5|282|3438123|12191
202410|W|44|26110|47110000|2614000000|서울특별시|종로구|명동|역삼동|KK0101|병원|1|2|10|1|43|46110|47110000|4413000000|서울|성남시|인계동|서초1동|2|5|235|1400701|5960
202410|W|47|26140|44130000|2614000000|서울특별시|용산구|명동|역삼동|FF0102|약국|1|1|13|7|44|11110|41110000|4111000000|경기|서초구|역삼동|역삼1동|1|4|19|742141|39060
202410|H|47|41130|11170000|4311000000|서울특별시|성동구|홍대|명동1가|GG0201|카페|1|2|15|5|11|11200|44130000|4413000000|서울|수원시|역삼동|역삼1동|2|5|106|1898519|17910
202410|W|43|11200|11170000|4511000000|서울특별시|중구|강남|명동1가|FF0101|카페|1|1|14|6|45|26110|41110000|4113000000|경기|수원시|인계동|서초1동|1|5|252|1807904|7174
202410|W|11|27110|11170000|4611000000|서울특별시|중구|명동|명동1가|FF0102|카페|1|1|11|7|45|11170|11170000|4111000000|인천|강남구|서초동|서초1동|1|4|210|1626104|7743
202410|W|41|11110|11110000|1111000000|서울특별시|용산구|신촌|명동1가|GG0101|한식|2|x|13|2|27|28110|42110000|4311000000|대구|서초구|역삼동|서초1동|1|4|93|2216652|23834
202410|W|27|44130|44130000|1114000000|서울특별시|용산구|강남|명동1가|LL0301|병원|1|1|12|4|45|26140|26110000|4211000000|부산|강남구|역삼동|역삼1동|1|5|118|1950368|16528
202410|W|43|41150|11110000|2611000000|서울특별시|종로구|명동|명동1가|JJ0101|카페|1|2|12|3|41|41110|43110000|4711000000|경기|강남구|인계동|서초1동|1|5|286|1535416|5368
202410|W|27|45110|26110000|4113000000|서울특별시|종로구|강남|역삼동|LL0301|마트|1|1|14|6|26|44130|26110000|4311000000|인천|수원시|역삼동|서초1동|1|1|65|389026|5985
202410|W|41|41130|27110000|4113000000|서울특별시|용산구|명동|역삼동|GG0101|한식|1|x|15|5|44|41110|26110000|2711000000|경기|서초구|역삼동|역삼1동|2|2|64|3437834|53716
202410|H|43|26110|47110000|4611000000|서울특별시|중구|명동|서교동|HH0101|카페|1|2|15|10|26|45110|41150000|2811000000|경기|성남시|인계동|서초1동|1|5|236|2537854|10753
202410|H|11|28110|11200000|2711000000|서울특별시|성동구|신촌|서교동|GG0201|카페|1|2|15|7|42|26140|46110000|4111000000|경기|강남구|인계동|서초1동|1|5|36|3508554|97459
202410|H|47|46110|26140000|1111000000|서울특별시|성동구|강남|명동1가|LL0101|마트|1|1|13|10|47|11200|41110000|4711000000|부산|수원시|역삼동|역삼1동|1|5|258|656240|2543
202410|W|43|43110|28110000|4115000000|서울특별시|성동구|명동|명동1가|LL0102|약국|1|1|13|7|11|47110|26140000|4511000000|대구|수원시|서초동|역삼1동|1|1|210|2297412|10940
202410|W|42|26110|47110000|4113000000|서울특별시|성동구|강남|역삼동|GG0101|병원|1|x|14|3|42|11200|42110000|1111000000|서울|수원시|인계동|서초1동|1|5|64|3390139|52970
202410|W|47|11200|44130000|2614000000|서울특별시|성동구|홍대|역삼동|GG0102|한식|1|2|14|6|43|46110|44130000|4413000000|경기|성남시|인계동|역삼1동|1|3|110|3681458|33467
202410|W|26|11110|45110000|4211000000|서울특별시|종로구|홍대|명동1가|FF0101|마트|1|2|11|7|27|11140|41150000|4611000000|대구|서초구|서초동|역삼1동|1|5|239|2529289|10582
202410|H|42|26140|41130000|4413000000|서울특별시|성동구|신촌|서교동|FF0201|카페|1|1|12|2|26|44130|11140000|4413000000|서울|강남구|서초동|서초1동|x|4|250|2479039|9916
202410|H|42|47110|26110000|4611000000|서울특별시|성동구|명동|명동1가|FF0102|마트|2|2|14|1|45|46110|11200000|4413000000|경기|수원시|서초동|서초1동|1|5|71|2937356|41371
202410|W|46|42110|11170000|4311000000|서울특별시|중구|신촌|명동1가|II0101|한식|1|x|15|6|47|11170|43110000|2711000000|경기|강남구|인계동|역삼1동|1|5|34|3579810|105288
202410|W|43|11200|41110000|1111000000|서울특별시|종로구|신촌|명동1가|GG0201|카페|1|x|14|9|43|44130|41130000|2711000000|서울|강남구|역삼동|역삼1동|1|5|271|2228654|8223
