기준연월|공휴일구분코드|가맹점행정구역분류시도코드|가맹점행정구역분류시군구코드|가맹점행정구역분류코드|가맹점법정동코드|가맹점행정구역분류시도명|가맹점행정구역분류시군구명|가맹점행정구역분류명|가맹점법정동명|통합카드업종3레벨코드|통합카드업종3레벨명|조직구분코드|통합카드성별코드|통합카드5세단위연령코드|통합카드직업코드|고객행정구역분류시도코드|고객행정구역분류시군구코드|고객행정구역분류코드|고객법정동코드|고객행정구역분류시도명|고객행정구역분류시군구명|고객행정구역분류명|고객법정동명|통합카드혼인구분코드|통합카드가구형태코드|카드사용건수|카드사용금액|1인당평균사용금액
202402|W|42|43110|46110000|2711000000|서울특별시|용산구|홍대|역삼동|GG0101|약국|1|2|13|3|11|11170|43110000|2614000000|대구|서초구|인계동|역삼1동|x|5|260|4830870|18580
202402|W|42|11110|45110000|2611000000|서울특별시|종로구|명동|명동1가|FF0101|병원|1|1|14|2|41|42110|11110000|4113000000|경기|수원시|인계동|서초1동|2|5|270|2386553|8839
202402|W|47|45110|41150000|4211000000|서울특별시|용산구|명동|명동1가|LL0102|병원|1|1|15|6|47|47110|41110000|4511000000|부산|서초구|인계동|역삼1동|2|3|62|2539845|40965
202402|H|26|11110|11170000|4611000000|서울특별시|종로구|강남|역삼동|LL0201|약국|1|x|14|7|11|41110|28110000|2711000000|대구|강남구|인계동|역삼1동|1|5|71|1239546|17458
202402|W|26|42110|28110000|1114000000|서울특별시|성동구|홍대|역삼동|LL0102|마트|1|2|14|8|41|11200|47110000|1111000000|경기|강남구|인계동|서초1동|1|5|63|2398153|38065
202402|H|26|47110|11170000|1111000000|서울특별시|성동구|명동|역삼동|GG0101|한식|1|2|13|7|26|41110|28110000|1111000000|대구|서초구|역삼동|역삼1동|1|5|107|3405765|31829
202402|W|44|27110|28110000|2711000000|서울특별시|중구|명동|서교동|GG0101|병원|1|2|13|5|41|41150|26140000|4311000000|대구|수원시|역삼동|서초1동|1|2|1|4685462|4685462
202402|W|11|26140|41150000|4211000000|서울특별시|용산구|강남|서교동|LL0201|병원|1|x|14|9|44|45110|43110000|4211000000|경기|강남구|역삼동|역삼1동|1|5|121|4272223|35307
202402|W|45|46110|42110000|1114000000|서울특별시|용산구|홍대|명동1가|GG0102|병원|1|1|12|5|26|11170|45110000|1120000000|부산|성남시|역삼동|서초1동|1|5|219|791217|3612
202402|W|45|28110|11200000|4311000000|서울특별시|성동구|명동|명동1가|FF0101|한식|1|1|15|7|42|41130|41130000|4211000000|경기|성남시|인계동|역삼1동|2|3|121|417735|3452
202402|W|45|46110|42110000|4311000000|서울특별시|성동구|홍대|명동1가|HH0101|병원|1|1|12|10|26|11110|43110000|2614000000|서울|강남구|역삼동|역삼1동|2|5|178|4763250|26759
202402|W|42|26140|26140000|2614000000|서울특별시|성동구|신촌|서교동|LL0102|한식|1|1|12|10|11|41110|45110000|4111000000|경기|서초구|서초동|서초1동|1|5|170|4101053|24123
202402|W|42|11200|42110000|2614000000|서울특별시|중구|신촌|명동1가|FF0201|마트|1|2|11|5|42|11110|28110000|1120000000|서울|서초구|인계동|서초1동|2|5|79|765390|9688
202402|W|47|41130|46110000|2611000000|서울특별시|용산구|홍대|서교동|JJ0101|병원|2|2|14|5|41|28110|45110000|1111000000|인천|강남구|역삼동|역삼1동|2|2|2|4259973|2129986
202402|H|46|27110|26110000|4311000000|서울특별시|종로구|신촌|서교동|GG0101|병원|2|1|15|9|45|41110|44130000|4611000000|경기|수원시|서초동|서초1동|2|4|70|3810995|54442
202402|W|26|43110|11170000|1117000000|서울특별시|중구|신촌|서교동|HH0101|카페|1|1|15|6|11|47110|11170000|4113000000|대구|수원시|역삼동|역삼1동|2|5|234|4824989|20619
202402|W|27|26140|47110000|2614000000|서울특별시|중구|홍대|서교동|FF0101|약국|2|2|14|8|11|11200|28110000|4711000000|인천|수원시|서초동|서초1동|2|3|225|812105|3609
202402|W|27|43110|28110000|2611000000|서울특별시|중구|명동|서교동|GG0201|병원|1|1|13|1|47|26110|11110000|1114000000|경기|성남시|인계동|서초1동|1|4|41|4140911|100997
202402|H|42|27110|11200000|2711000000|서울특별시|성동구|명동|명동1가|GG0101|병원|1|2|15|9|42|41130|44130000|2711000000|경기|수원시|인계동|서초1동|1|5|118|1831643|15522
202402|W|44|27110|26140000|4611000000|서울특별시|종로구|신촌|역삼동|FF0102|한식|1|x|14|2|46|11170|43110000|2811000000|경기|성남시|서초동|역삼1동|1|1|244|2766430|11337
202402|W|27|43110|28110000|1111000000|서울특별시|중구|명동|역삼동|LL0101|병원|1|2|14|4|26|11110|11110000|1111000000|서울|성남시|인계동|역삼1동|1|5|243|1300610|5352
202402|H|11|26110|26140000|1111000000|서울특별시|성동구|홍대|역삼동|GG0101|병원|1|1|14|2|41|41110|11110000|4413000000|인천|성남시|인계동|역삼1동|2|x|10|360567|36056
202402|W|41|26110|46110000|2711000000|서울특별시|종로구|신촌|명동1가|GG0101|약국|1|2|14|10|44|26110|41150000|4711000000|서울|수원시|역삼동|역삼1동|1|5|236|3487193|14776
202402|H|43|41130|27110000|2811000000|서울특별시|성동구|명동|서교동|LL0102|병원|2|2|11|2|27|42110|27110000|1120000000|인천|성남시|서초동|서초1동|1|4|237|381499|1609
202402|W|44|26140|41110000|4711000000|서울특별시|종로구|홍대|역삼동|JJ0101|마트|1|2|13|6|27|11140|11110000|4511000000|부산|서초구|서초동|서초1동|2|4|39|2332328|59803
202402|W|26|27110|26110000|2611000000|서울특별시|용산구|신촌|명동1가|GG0101|카페|1|1|15|2|26|11110|11110000|4611000000|부산|성남시|서초동|서초1동|2|5|109|991536|9096
202402|H|44|26140|43110000|4113000000|서울특별시|성동구|신촌|명동1가|FF0201|약국|1|2|10|1|41|11200|45110000|2811000000|서울|수원시|역삼동|서초1동|1|5|20|4599218|229960
202402|W|26|41150|43110000|4211000000|서울특별시|중구|홍대|명동1가|HH0201|마트|1|2|13|3|45|45110|28110000|4311000000|부산|서초구|인계동|서초1동|2|5|198|2241027|11318
202402|W|27|26140|41130000|4211000000|서울특별시|용산구|명동|역삼동|LL0101|병원|1|2|13|1|27|41130|43110000|2811000000|인천|강남구|역삼동|역삼1동|1|5|259|937151|3618
202402|W|43|41150|44130000|2614000000|서울특별시|종로구|강남|명동1가|KK0101|카페|1|1|12|3|26|26110|28110000|2611000000|부산|서초구|서초동|서초1동|1|5|57|4777643|83818
202402|W|26|11200|26110000|4511000000|서울특별시|중구|홍대|명동1가|HH0101|카페|1|1|15|2|44|41150|46110000|2611000000|인천|서초구|역삼동|역삼1동|2|5|108|3443224|31881
202402|W|43|46110|41130000|2614000000|서울특별시|종로구|강남|역삼동|FF0201|카페|1|2|12|7|44|41150|45110000|1120000000|인천|강남구|인계동|서초1동|2|5|163|885014|5429
202402|W|11|47110|43110000|2811000000|서울특별시|종로구|강남|명동1가|HH0201|병원|1|1|14|2|42|28110|46110000|4711000000|인천|수원시|역삼동|역삼1동|2|4|1|1779664|1779664
202402|W|27|11110|46110000|1111000000|서울특별시|중구|홍대|역삼동|FF0101|카페|1|1|15|5|27|11170|41150000|1114000000|서울|성남시|서초동|역삼1동|1|5|93|2698598|29017
202402|H|43|11140|26140000|4711000000|서울특별시|성동구|홍대|역삼동|LL0101|한식|1|2|10|1|45|27110|11110000|2811000000|인천|서초구|인계동|역삼1동|1|4|69|3889780|56373
202402|W|27|11140|11170000|4611000000|서울특별시|성동구|명동|명동1가|FF0102|병원|1|1|12|10|45|45110|27110000|4511000000|부산|성남시|인계동|역삼1동|2|5|6|4990373|831728
202402|W|42|11200|44130000|2611000000|서울특별시|종로구|강남|역삼동|HH0201|마트|1|2|13|5|43|42110|11140000|4111000000|대구|서초구|역삼동|서초1동|1|5|202|4205615|20819
202402|W|27|44130|41110000|4111000000|서울특별시|종로구|신촌|역삼동|II0101|카페|1|1|12|4|41|27110|41110000|1114000000|인천|서초구|서초동|서초1동|2|5|218|78751|361
202402|H|43|26110|11110000|4511000000|서울특별시|용산구|신촌|서교동|KK0101|병원|1|2|12|4|43|46110|41110000|2711000000|경기|성남시|서초동|역삼1동|1|4|28|2386131|85218
202402|W|26|41130|45110000|1114000000|서울특별시|성동구|강남|역삼동|FF0101|약국|1|1|14|1|26|11200|41130000|4115000000|경기|수원시|역삼동|역삼1동|2|5|43|244441|5684
202402|W|26|26110|41110000|4211000000|서울특별시|용산구|강남|명동1가|II0101|약국|1|1|12|3|11|11170|46110000|1117000000|대구|수원시|인계동|역삼1동|1|5|25|1517665|60706
202402|W|47|11140|41150000|4311000000|서울특별시|용산구|신촌|서교동|HH0201|약국|2|2|14|9|27|11110|11200000|4311000000|대구|강남구|인계동|역삼1동|x|5|282|1356862|4811
202402|H|41|11140|27110000|4115000000|서울특별시|용산구|명동|명동1가|II0101|병원|1|2|15|4|43|11140|45110000|4211000000|경기|수원시|역삼동|서초1동|2|5|173|1337874|7733
202402|H|44|47110|47110000|4413000000|서울특별시|중구|신촌|명동1가|LL0101|카페|2|1|13|9|44|26140|44130000|2611000000|부산|성남시|인계동|역삼1동|2|5|165|1133489|6869
202402|W|11|41130|28110000|1120000000|서울특별시|용산구|명동|서교동|LL0301|한식|1|1|13|2|27|11110|28110000|4413000000|대구|강남구|서초동|서초1동|2|5|30|2006341|66878
202402|W|26|42110|41150000|2811000000|서울특별시|종로구|신촌|서교동|LL0101|카페|1|1|10|4|44|27110|28110000|2711000000|인천|강남구|인계동|역삼1동|1|1|5|2498021|499604
202402|W|45|11200|41130000|4115000000|서울특별시|종로구|명동|명동1가|HH0101|약국|1|1|10|7|41|11140|27110000|2711000000|인천|성남시|인계동|서초1동|1|5|278|4773694|17171
202402|W|41|41110|47110000|4711000000|서울특별시|종로구|강남|서교동|HH0101|약국|2|1|14|1|43|11110|41150000|2611000000|대구|수원시|서초동|역삼1동|1|5|283|2108055|7448
202402|W|41|42110|41150000|1114000000|서울특별시|종로구|명동|역삼동|GG0102|카페|2|x|14|4|26|41130|44130000|2711000000|부산|강남구|인계동|역삼1동|1|5|165|127658|773
202402|H|26|44130|11140000|1120000000|서울특별시|용산구|명동|역삼동|GG0102|마트|1|1|12|9|41|41130|11110000|4413000000|부산|수원시|서초동|역삼1동|1|5|44|2922380|66417
202402|W|27|42110|45110000|2614000000|서울특별시|중구|강남|서교동|KK0101|약국|1|1|13|5|26|44130|47110000|1111000000|대구|강남구|인계동|서초1동|1|5|13|1509815|116139
202402|W|27|41150|11110000|4511000000|서울특별시|용산구|신촌|역삼동|II0101|약국|1|x|12|10|44|28110|11140000|4711000000|대구|서초구|역삼동|서초1동|1|4|251|743916|2963
202402|W|45|41150|41110000|4311000000|서울특별시|종로구|명동|서교동|FF0101|약국|1|2|14|2|45|45110|11170000|4311000000|부산|강남구|서초동|역삼1동|2|5|160|3355899|20974
202402|W|47|27110|27110000|4511000000|서울특별시|중구|신촌|명동1가|FF0102|약국|1|1|14|10|11|41110|41150000|4711000000|부산|성남시|역삼동|서초1동|2|5|102|3432354|33650
202402|W|11|42110|41110000|4115000000|서울특별시|종로구|신촌|역삼동|HH0201|병원|1|2|15|9|41|26110|11140000|4211000000|경기|서초구|인계동|역삼1동|2|1|8|1751284|218910
202402|W|26|26140|45110000|4111000000|서울특별시|중구|강남|서교동|HH0101|약국|1|2|14|4|44|11170|43110000|1114000000|부산|서초구|인계동|서초1동|2|5|172|1081321|6286
202402|H|44|43110|11140000|2711000000|서울특별시|용산구|홍대|명동1가|GG0101|한식|1|2|14|6|45|41110|11200000|4311000000|경기|강남구|인계동|역삼1동|2|5|264|2455312|9300
202402|W|46|28110|11110000|4113000000|서울특별시|종로구|신촌|서교동|JJ0101|카페|2|1|14|2|45|27110|26140000|4211000000|경기|수원시|인계동|서초1동|1|5|251|2265439|9025
202402|W|41|41130|46110000|1114000000|서울특별시|성동구|강남|역삼동|FF0101|한식|1|2|10|2|45|41110|41150000|2811000000|대구|수원시|인계동|역삼1동|1|3|220|4847237|22032
202402|H|46|41110|26110000|1114000000|서울특별시|중구|명동|명동1가|FF0201|마트|1|2|14|4|26|47110|47110000|4113000000|인천|강남구|서초동|서초1동|1|5|19|176417|9285
202402|W|11|41130|28110000|1114000000|서울특별시|성동구|신촌|역삼동|LL0201|병원|1|x|14|4|44|11110|11200000|2614000000|부산|성남시|서초동|역삼1동|1|5|228|905241|3970
202402|W|45|43110|47110000|1117000000|서울특별시|용산구|홍대|서교동|LL0201|카페|1|2|14|6|46|27110|45110000|4611000000|부산|서초구|서초동|서초1동|1|5|205|3991324|19469
202402|H|47|26110|43110000|2614000000|서울특별시|성동구|홍대|서교동|GG0101|한식|1|1|14|10|43|11170|42110000|4611000000|부산|서초구|서초동|서초1동|1|5|252|4742065|18817
202402|H|42|41110|41150000|2811000000|서울특별시|용산구|명동|명동1가|LL0301|병원|1|x|14|1|47|44130|41110000|4113000000|대구|강남구|역삼동|역삼1동|2|5|48|3139263|65401
202402|W|43|27110|11110000|4711000000|서울특별시|중구|홍대|역삼동|II0101|마트|1|2|15|9|46|41130|45110000|4711000000|대구|강남구|역삼동|서초1동|2|5|259|1587789|6130
202402|W|27|11110|27110000|4611000000|서울특별시|종로구|강남|서교동|FF0102|약국|1|2|12|3|47|11170|41150000|2811000000|대구|수원시|서초동|서초1동|2|3|216|1051775|4869
202402|W|45|45110|41110000|4413000000|서울특별시|종로구|신촌|명동1가|HH0201|약국|1|1|14|7|47|44130|44130000|1120000000|대구|강남구|역삼동|역삼1동|1|5|230|4222447|18358
202402|H|46|42110|11140000|1120000000|서울특별시|성동구|홍대|역삼동|LL0201|병원|1|2|11|10|11|11170|41150000|2811000000|서울|수원시|인계동|역삼1동|1|2|52|3012740|57937
202402|W|46|11110|41150000|4111000000|서울특별시|용산구|강남|역삼동|JJ0101|카페|1|2|13|8|41|44130|41110000|4611000000|인천|성남시|인계동|역삼1동|1|5|257|2046228|7961
202402|W|46|11140|43110000|4111000000|서울특별시|종로구|명동|역삼동|GG0101|카페|1|x|12|1|46|47110|26140000|4511000000|부산|강남구|서초동|서초1동|1|5|11|2190666|199151
202402|W|11|46110|27110000|4115000000|서울특별시|종로구|명동|명동1가|HH0101|약국|1|2|14|6|11|41110|26110000|1111000000|대구|서초구|인계동|역삼1동|1|5|70|751864|10740
202402|W|43|45110|46110000|1114000000|서울특별시|성동구|강남|서교동|HH0201|마트|2|1|14|2|11|42110|11140000|4211000000|경기|성남시|서초동|역삼1동|1|5|50|4133076|82661
202402|H|43|43110|46110000|1114000000|서울특별시|종로구|명동|역삼동|GG0201|약국|1|2|15|3|27|11110|26110000|4413000000|대구|서초구|역삼동|서초1동|1|3|73|252557|3459
202402|W|11|43110|43110000|2614000000|서울특별시|용산구|홍대|역삼동|LL0201|마트|1|1|14|6|41|42110|44130000|1114000000|부산|서초구|서초동|역삼1동|1|5|189|4918765|26025
202402|W|46|45110|26140000|1114000000|서울특별시|중구|명동|서교동|HH0201|약국|1|1|15|6|44|11170|26140000|4113000000|인천|성남시|서초동|역삼1동|1|5|277|846366|3055
202402|W|26|41150|11140000|2711000000|서울특별시|용산구|홍대|명동1가|LL0101|약국|2|x|15|10|43|28110|28110000|4611000000|경기|수원시|역삼동|서초1동|1|5|295|631357|2140
202402|W|42|11110|42110000|2711000000|서울특별시|종로구|홍대|서교동|LL0301|약국|1|x|12|3|45|41110|27110000|2711000000|인천|수원시|역삼동|서초1동|1|5|37|371517|10041
202402|W|11|28110|41130000|4711000000|서울특별시|종로구|홍대|서교동|HH0201|병원|1|2|15|10|27|43110|45110000|4211000000|인천|성남시|역삼동|역삼1동|1|3|291|2455631|8438
202402|W|45|26140|43110000|4211000000|서울특별시|종로구|홍대|명동1가|GG0101|카페|1|1|13|5|42|44130|41130000|2711000000|경기|수원시|인계동|서초1동|1|2|37|291383|7875
202402|W|26|11170|27110000|1120000000|서울특별시|용산구|명동|명동1가|HH0101|약국|1|2|13|3|41|46110|27110000|1117000000|인천|성남시|역삼동|역삼1동|1|5|224|1297534|5792
202402|W|43|45110|11170000|4113000000|서울특별시|용산구|신촌|역삼동|LL0201|병원|1|2|15|7|47|43110|46110000|2711000000|인천|수원시|서초동|역삼1동|2|5|59|3996782|67742
202402|W|43|42110|46110000|1114000000|서울특별시|용산구|홍대|서교동|GG0101|병원|1|1|13|7|47|11140|11110000|2811000000|대구|수원시|서초동|역삼1동|1|3|248|3750914|15124
202402|W|11|46110|47110000|4711000000|서울특별시|용산구|신촌|서교동|II0101|병원|1|1|15|9|46|42110|11170000|2811000000|서울|수원시|서초동|서초1동|1|5|108|1719768|15923
202402|H|46|11140|43110000|1111000000|서울특별시|종로구|명동|명동1가|FF0101|마트|1|2|15|10|26|11170|11170000|2611000000|부산|강남구|인계동|역삼1동|2|2|262|181972|694
202402|W|11|47110|11110000|1120000000|서울특별시|종로구|명동|역삼동|LL0301|병원|1|1|15|7|11|47110|11140000|4711000000|서울|강남구|서초동|서초1동|2|2|164|799606|4875
202402|H|44|41150|44130000|4111000000|서울특별시|종로구|홍대|역삼동|GG0101|병원|2|2|14|7|43|45110|11170000|4115000000|경기|수원시|서초동|서초1동|2|5|160|2727429|17046
202402|W|26|41130|47110000|4211000000|서울특별시|종로구|명동|서교동|HH0101|카페|1|1|14|3|45|26140|42110000|4115000000|대구|수원시|서초동|역삼1동|1|5|134|2338532|17451
202402|W|44|11200|28110000|4111000000|서울특별시|용산구|홍대|역삼동|JJ0101|마트|1|2|14|3|46|11140|43110000|4113000000|부산|성남시|인계동|서초1동|x|3|72|4286905|59540
202402|W|27|41150|41110000|4611000000|서울특별시|중구|신촌|역삼동|LL0301|약국|1|2|14|6|45|46110|11140000|2614000000|경기|성남시|서초동|역삼1동|1|5|157|2421328|15422
202402|W|45|41150|11110000|1120000000|서울특별시|중구|신촌|역삼동|GG0201|약국|1|1|15|7|27|27110|11110000|4711000000|부산|수원시|역삼동|서초1동|x|x|200|1952538|9762
202402|H|43|42110|41150000|4711000000|서울특별시|종로구|홍대|명동1가|LL0301|카페|2|x|14|4|41|45110|46110000|2811000000|대구|강남구|서초동|역삼1동|2|5|46|3131689|68080
202402|W|44|11170|43110000|2611000000|서울특별시|용산구|명동|역삼동|GG0101|카페|1|2|14|6|47|11140|44130000|1111000000|경기|수원시|서초동|역삼1동|1|5|46|4191105|91110
202402|W|47|41150|11200000|4311000000|서울특별시|성동구|홍대|명동1가|FF0102|한식|1|2|15|6|45|26110|44130000|2811000000|부산|수원시|인계동|서초1동|1|x|131|4087974|31205
202402|W|42|11140|41150000|2614000000|서울특별시|종로구|홍대|역삼동|GG0201|마트|1|2|14|5|47|27110|42110000|2811000000|경기|성남시|서초동|역삼1동|1|3|250|742983|2971
202402|W|45|11140|26110000|4211000000|서울특별시|성동구|명동|역삼동|LL0301|병원|2|1|15|1|27|11170|28110000|2711000000|경기|수원시|인계동|서초1동|2|5|109|2099291|19259
202402|W|46|41110|11170000|1111000000|서울특별시|종로구|신촌|서교동|GG0201|약국|1|2|13|5|27|28110|26140000|1120000000|대구|수원시|역삼동|서초1동|x|5|126|4592445|36447
202402|H|41|11170|11110000|4311000000|서울특별시|성동구|강남|서교동|FF0102|한식|1|1|10|3|44|46110|26140000|4111000000|서울|강남구|인계동|서초1동|2|1|287|4042126|14084
202402|H|41|43110|43110000|4413000000|서울특별시|용산구|홍대|명동1가|LL0101|카페|1|x|14|2|42|11200|41110000|1111000000|서울|성남시|역삼동|역삼1동|x|1|83|3959347|47702
202402|W|45|41110|11200000|2614000000|서울특별시|성동구|홍대|역삼동|JJ0101|한식|1|2|14|5|47|28110|11110000|2614000000|서울|서초구|역삼동|역삼1동|1|3|113|585328|5179
202402|H|47|26110|11170000|4413000000|서울특별시|종로구|홍대|서교동|LL0101|한식|1|2|15|8|11|11140|46110000|4413000000|서울|성남시|역삼동|역삼1동|1|5|253|1961581|7753
202402|W|11|26110|47110000|4113000000|서울특별시|용산구|홍대|명동1가|LL0101|마트|1|1|10|8|44|42110|47110000|4311000000|부산|강남구|서초동|서초1동|2|5|157|4161884|26508
202402|W|26|41110|43110000|2614000000|서울특별시|종로구|신촌|명동1가|GG0102|한식|1|1|11|4|47|28110|11140000|4311000000|인천|성남시|역삼동|역삼1동|1|2|37|661832|17887
202402|W|26|41150|26110000|4113000000|서울특별시|중구|강남|서교동|LL0102|카페|1|1|15|6|43|41110|41110000|1117000000|서울|서초구|서초동|역삼1동|1|5|68|3591381|52814
202402|H|44|44130|43110000|4113000000|서울특별시|종로구|명동|서교동|GG0102|약국|2|1|14|2|26|41110|27110000|4611000000|경기|강남구|인계동|역삼1동|1|5|292|2606909|8927
202402|W|42|41130|41110000|2614000000|서울특별시|종로구|명동|서교동|KK0101|병원|1|1|14|3|11|42110|27110000|1120000000|대구|성남시|서초동|서초1동|1|1|244|3645559|14940
202402|H|43|41130|11110000|2614000000|서울특별시|성동구|신촌|서교동|HH0201|병원|1|1|13|5|42|43110|27110000|4115000000|인천|성남시|역삼동|서초1동|2|5|285|3355427|11773
202402|W|41|41150|26110000|2811000000|서울특별시|성동구|홍대|명동1가|HH0101|한식|2|x|15|4|45|47110|41110000|4711000000|부산|성남시|역삼동|역삼1동|1|1|146|482983|3308
202402|H|42|41150|44130000|1111000000|서울특별시|중구|홍대|서교동|LL0301|카페|2|2|15|7|44|43110|47110000|2611000000|경기|성남시|역삼동|서초1동|1|4|184|653343|3550
202402|H|45|26140|43110000|4113000000|서울특별시|중구|신촌|서교동|GG0102|마트|1|2|14|8|26|45110|43110000|1114000000|대구|수원시|서초동|서초1동|1|5|45|1690216|37560
202402|W|42|11200|27110000|4115000000|서울특별시|용산구|신촌|명동1가|HH0101|병원|1|2|13|6|44|11140|47110000|2711000000|경기|수원시|인계동|역삼1동|2|5|215|4666539|21704
202402|H|41|41110|47110000|4113000000|서울특별시|용산구|강남|역삼동|KK0101|마트|2|2|15|1|47|11170|26110000|1111000000|대구|강남구|역삼동|역삼1동|1|2|173|4685036|27081
202402|H|11|11170|41110000|4311000000|서울특별시|용산구|신촌|서교동|FF0201|한식|1|x|15|9|44|28110|45110000|4115000000|인천|서초구|역삼동|역삼1동|1|4|15|3815881|254392
202402|H|41|26110|11110000|4111000000|서울특별시|중구|강남|명동1가|II0101|마트|1|2|14|5|27|11170|28110000|4413000000|부산|서초구|역삼동|역삼1동|1|5|254|1206276|4749
202402|W|45|11170|47110000|2614000000|서울특별시|중구|신촌|서교동|KK0101|카페|2|2|14|9|11|45110|27110000|4115000000|인천|서초구|서초동|서초1동|1|5|133|4758640|35779
202402|W|26|41110|11110000|4413000000|서울특별시|성동구|홍대|명동1가|FF0101|한식|1|1|14|3|43|45110|11110000|2611000000|부산|서초구|인계동|서초1동|2|5|298|3589771|12046
202402|H|41|47110|46110000|2611000000|서울특별시|종로구|명동|서교동|FF0102|마트|1|2|13|7|45|41150|46110000|1111000000|서울|수원시|역삼동|역삼1동|1|5|265|1503224|5672
202402|H|27|45110|11140000|1111000000|서울특별시|중구|명동|명동1가|LL0102|한식|1|2|14|3|46|41110|11140000|2614000000|부산|수원시|서초동|서초1동|2|5|129|3558725|27587
202402|W|42|11140|27110000|2611000000|서울특별시|중구|강남|명동1가|HH0101|마트|1|1|14|6|45|45110|41110000|4611000000|인천|수원시|인계동|서초1동|2|5|8|2172816|271602
202402|H|46|44130|11110000|4311000000|서울특별시|종로구|신촌|역삼동|LL0102|카페|1|1|14|9|42|41130|47110000|2711000000|경기|서초구|인계동|서초1동|1|3|48|2396616|49929
202402|H|46|11170|43110000|2614000000|서울특별시|종로구|홍대|서교동|HH0201|병원|1|2|15|6|43|47110|41150000|4611000000|부산|성남시|인계동|서초1동|2|5|90|1208145|13423
202402|H|41|46110|26140000|1117000000|서울특별시|종로구|강남|명동1가|II0101|마트|1|x|14|10|26|44130|11170000|4711000000|부산|수원시|서초동|역삼1동|1|4|92|3220100|35001
202402|W|43|11200|41110000|2811000000|서울특별시|성동구|강남|역삼동|GG0102|병원|1|2|15|4|45|26140|46110000|4413000000|부산|서초구|인계동|역삼1동|1|5|109|1376179|12625
202402|W|46|11170|11200000|1120000000|서울특별시|성동구|신촌|역삼동|LL0102|한식|1|1|13|2|44|41150|41150000|1120000000|대구|성남시|역삼동|서초1동|2|4|286|4616448|16141
202402|W|46|44130|44130000|4311000000|서울특별시|용산구|신촌|서교동|FF0102|병원|1|1|15|5|11|11170|26110000|2611000000|경기|서초구|역삼동|서초1동|1|4|204|734980|3602
202402|W|44|45110|28110000|1114000000|서울특별시|성동구|강남|역삼동|FF0102|마트|1|1|13|9|41|11110|26110000|1117000000|서울|성남시|인계동|역삼1동|2|5|3|1265876|421958
202402|W|26|27110|26140000|1120000000|서울특별시|성동구|홍대|역삼동|HH0201|마트|1|2|12|6|26|11140|45110000|2614000000|인천|수원시|역삼동|서초1동|1|5|212|634927|2994
202402|W|41|41130|11110000|4413000000|서울특별시|종로구|홍대|명동1가|JJ0101|마트|1|1|14|7|47|47110|41150000|4111000000|경기|성남시|인계동|역삼1동|1|5|21|1211775|57703
