기준연월|공휴일구분코드|가맹점행정구역분류시도코드|가맹점행정구역분류시군구코드|가맹점행정구역분류코드|가맹점법정동코드|가맹점행정구역분류시도명|가맹점행정구역분류시군구명|가맹점행정구역분류명|가맹점법정동명|통합카드업종3레벨코드|통합카드업종3레벨명|조직구분코드|통합카드성별코드|통합카드5세단위연령코드|통합카드직업코드|고객행정구역분류시도코드|고객행정구역분류시군구코드|고객행정구역분류코드|고객법정동코드|고객행정구역분류시도명|고객행정구역분류시군구명|고객행정구역분류명|고객법정동명|통합카드혼인구분코드|통합카드가구형태코드|카드사용건수|카드사용금액|1인당평균사용금액
202408|H|46|47110|42110000|4211000000|서울특별시|성동구|신촌|서교동|HH0201|한식|1|1|14|1|45|41150|41110000|4611000000|인천|수원시|인계동|서초1동|1|5|4|3467712|866928
202408|W|27|41150|11170000|2811000000|서울특별시|용산구|강남|서교동|FF0101|카페|2|2|14|1|41|11140|41130000|2711000000|서울|성남시|인계동|역삼1동|2|5|204|2164860|10612
202408|H|45|42110|41110000|2811000000|서울특별시|용산구|홍대|역삼동|FF0201|병원|1|2|10|7|11|26140|26110000|2711000000|대구|강남구|역삼동|역삼1동|1|4|125|514361|4114
202408|W|26|11170|27110000|4511000000|서울특별시|성동구|강남|서교동|LL0101|약국|1|1|15|5|26|28110|41150000|1111000000|인천|수원시|인계동|역삼1동|1|x|66|4060009|61515
202408|H|45|47110|28110000|4611000000|서울특별시|중구|신촌|서교동|GG0201|한식|1|1|10|6|46|28110|11110000|2611000000|부산|수원시|서초동|역삼1동|2|5|247|4036118|16340
202408|H|41|26140|11140000|4611000000|서울특별시|용산구|신촌|명동1가|HH0101|마트|1|2|10|1|44|27110|11110000|1114000000|경기|성남시|서초동|역삼1동|1|5|43|2112582|49129
202408|W|47|46110|11170000|1120000000|서울특별시|용산구|강남|명동1가|II0101|한식|1|2|14|5|44|46110|41150000|1111000000|부산|강남구|서초동|서초1동|2|5|87|3358548|38604
202408|W|41|44130|41130000|1120000000|서울특별시|용산구|홍대|서교동|LL0102|카페|1|2|15|1|27|42110|26140000|4413000000|경기|서초구|인계동|역삼1동|1|5|252|3020425|11985
202408|W|45|11140|41110000|2614000000|서울특별시|용산구|신촌|서교동|GG0102|한식|1|1|12|8|41|45110|41130000|4413000000|서울|수원시|역삼동|서초1동|2|5|287|1052965|3668
202408|W|41|11140|47110000|4115000000|서울특별시|용산구|명동|명동1가|FF0201|카페|1|1|14|10|47|44130|11200000|1111000000|서울|서초구|역삼동|역삼1동|2|5|37|3625725|97992
202408|W|11|42110|11140000|2611000000|서울특별시|용산구|신촌|역삼동|II0101|카페|1|1|12|9|43|11110|42110000|4711000000|인천|수원시|인계동|서초1동|2|x|18|370013|20556
202408|W|43|45110|45110000|4511000000|서울특별시|종로구|강남|역삼동|LL0301|카페|1|2|15|1|11|26110|45110000|4311000000|서울|수원시|역삼동|서초1동|2|x|45|2468659|54859
202408|H|41|11200|26110000|2614000000|서울특별시|종로구|강남|명동1가|KK0101|약국|1|1|10|2|44|43110|42110000|4413000000|대구|서초구|역삼동|역삼1동|1|5|227|4257183|18754
202408|H|45|46110|26110000|4111000000|서울특별시|종로구|강남|서교동|FF0101|마트|1|1|15|8|46|28110|28110000|4311000000|대구|강남구|역삼동|서초1동|2|5|135|13724|101
202408|W|11|26140|43110000|4111000000|서울특별시|용산구|신촌|명동1가|HH0101|카페|1|2|11|10|42|26110|11170000|1114000000|대구|서초구|서초동|역삼1동|1|5|154|1256428|8158
202408|W|46|45110|27110000|4511000000|서울특별시|중구|명동|역삼동|LL0102|마트|1|2|15|6|45|41110|26140000|2611000000|부산|수원시|역삼동|서초1동|2|4|70|652727|9324
202408|W|46|11110|11200000|2611000000|서울특별시|종로구|홍대|서교동|GG0201|약국|1|2|13|3|43|28110|41110000|4311000000|대구|서초구|역삼동|서초1동|1|5|144|2943707|20442
202408|W|27|47110|11200000|4211000000|서울특별시|용산구|강남|서교동|HH0201|마트|1|1|14|8|47|45110|11170000|4115000000|경기|서초구|서초동|역삼1동|1|3|32|3065223|95788
202408|W|47|11170|41150000|4611000000|서울특별시|용산구|신촌|서교동|GG0102|한식|1|2|14|6|45|46110|43110000|1120000000|대구|성남시|서초동|서초1동|1|3|195|3535582|18131
202408|H|26|26110|26140000|4113000000|서울특별시|종로구|강남|역삼동|FF0101|병원|1|2|14|1|26|11170|26140000|4113000000|경기|강남구|서초동|역삼1동|1|2|202|4972290|24615
202408|W|11|26140|42110000|2711000000|서울특별시|용산구|강남|명동1가|LL0101|카페|2|2|15|1|27|47110|11140000|1120000000|부산|수원시|인계동|서초1동|1|x|122|3773503|30930
202408|H|44|42110|41130000|4113000000|서울특별시|용산구|홍대|역삼동|HH0201|마트|1|2|14|1|45|26110|44130000|4711000000|경기|강남구|인계동|서초1동|2|5|259|2181637|8423
202408|W|26|47110|43110000|1114000000|서울특별시|성동구|강남|역삼동|FF0102|한식|1|2|14|7|27|41130|43110000|4211000000|경기|수원시|역삼동|역삼1동|1|5|105|1222492|11642
202408|W|27|26110|43110000|1111000000|서울특별시|성동구|신촌|명동1가|JJ0101|마트|2|1|14|2|46|11110|44130000|4611000000|인천|강남구|인계동|서초1동|2|5|26|615811|23685
202408|W|47|45110|26110000|1114000000|서울특별시|용산구|강남|역삼동|LL0201|한식|1|2|12|1|27|11140|47110000|1120000000|인천|성남시|역삼동|서초1동|1|4|281|1033777|3678
202408|H|42|28110|11200000|4611000000|서울특별시|중구|신촌|명동1가|GG0101|마트|1|2|15|4|11|47110|42110000|4711000000|부산|서초구|서초동|서초1동|2|5|296|1774177|5993
202408|H|45|26110|41130000|2711000000|서울특별시|성동구|명동|역삼동|GG0201|병원|2|2|14|4|27|28110|41130000|2711000000|부산|성남시|역삼동|역삼1동|2|4|101|2266839|22443
202408|W|43|27110|11110000|1114000000|서울특별시|용산구|강남|역삼동|LL0102|병원|1|x|11|1|11|11200|11110000|2611000000|경기|성남시|역삼동|서초1동|2|5|55|649888|11816
202408|W|46|45110|11110000|4413000000|서울특별시|중구|신촌|역삼동|LL0102|카페|2|2|13|9|27|26140|26110000|4113000000|대구|수원시|인계동|역삼1동|1|5|40|4658750|116468
202408|H|27|11110|47110000|4413000000|서울특별시|종로구|명동|명동1가|FF0201|병원|1|2|13|5|47|26110|26140000|1117000000|대구|성남시|인계동|서초1동|2|5|114|1077452|9451
202408|W|47|41110|41130000|4311000000|서울특별시|종로구|강남|역삼동|HH0201|병원|1|1|11|4|27|11140|42110000|4111000000|서울|성남시|역삼동|역삼1동|1|5|54|799732|14809
202408|H|11|47110|41130000|4511000000|서울특별시|성동구|명동|역삼동|GG0101|한식|1|1|12|10|11|11170|46110000|4311000000|서울|수원시|서초동|서초1동|1|5|107|4651012|43467
202408|W|46|11110|11140000|1120000000|서울특별시|성동구|명동|서교동|LL0201|약국|1|1|12|8|27|11170|27110000|2711000000|서울|수원시|인계동|역삼1동|2|3|242|4990313|20621
202408|W|11|41150|45110000|1117000000|서울특별시|성동구|명동|서교동|JJ0101|한식|1|2|12|1|27|42110|41130000|4115000000|대구|강남구|인계동|서초1동|1|1|297|1067990|3595
202408|W|41|11140|11110000|4711000000|서울특별시|성동구|명동|서교동|HH0101|카페|1|1|12|9|47|45110|47110000|1114000000|서울|수원시|역삼동|역삼1동|2|5|184|3587346|19496
202408|W|46|46110|11110000|1117000000|서울특별시|성동구|강남|역삼동|FF0102|한식|1|2|13|8|41|11200|11140000|4111000000|대구|수원시|역삼동|역삼1동|2|5|160|4334616|27091
202408|W|44|43110|41150000|1120000000|서울특별시|용산구|강남|서교동|LL0102|한식|1|x|12|8|11|45110|26110000|4113000000|부산|수원시|인계동|서초1동|1|5|106|3521709|33223
202408|H|41|41150|11110000|4413000000|서울특별시|중구|강남|명동1가|II0101|마트|2|1|11|3|46|26110|28110000|4111000000|경기|성남시|역삼동|역삼1동|1|5|248|1970167|7944
202408|W|44|41150|44130000|2711000000|서울특별시|성동구|홍대|역삼동|JJ0101|마트|2|2|15|10|11|45110|11140000|4611000000|부산|서초구|인계동|역삼1동|1|5|57|4872013|85473
202408|W|27|45110|26140000|4511000000|서울특별시|용산구|홍대|명동1가|KK0101|약국|1|2|14|4|11|11140|26140000|1114000000|부산|수원시|서초동|서초1동|1|5|259|1117049|4312
202408|W|41|41130|46110000|2811000000|서울특별시|종로구|홍대|명동1가|FF0201|마트|1|2|13|8|45|26140|26140000|1114000000|대구|성남시|서초동|역삼1동|2|3|291|2797088|9611
202408|W|41|45110|41130000|1111000000|서울특별시|성동구|신촌|명동1가|GG0102|마트|2|1|15|6|41|41150|43110000|2811000000|인천|서초구|서초동|역삼1동|1|1|164|747285|4556
202408|W|26|44130|11170000|2711000000|서울특별시|성동구|신촌|서교동|LL0102|병원|1|1|14|1|11|28110|46110000|2611000000|경기|수원시|역삼동|역삼1동|2|1|70|712548|10179
202408|H|42|11110|27110000|4413000000|서울특별시|용산구|홍대|명동1가|GG0101|병원|2|1|14|2|44|43110|26140000|4211000000|부산|수원시|서초동|역삼1동|1|5|218|936058|4293
202408|W|46|26140|11110000|1114000000|서울특별시|종로구|강남|역삼동|HH0101|한식|1|x|13|1|41|11200|41130000|4311000000|대구|성남시|인계동|역삼1동|2|5|280|2770781|9895
202408|W|42|43110|26110000|4211000000|서울특별시|용산구|명동|명동1가|FF0102|마트|1|2|10|2|26|41130|26110000|4711000000|서울|수원시|인계동|서초1동|1|1|213|422655|1984
202408|W|41|46110|41110000|4111000000|서울특별시|종로구|홍대|명동1가|II0101|병원|2|1|15|9|42|11110|27110000|2711000000|서울|서초구|인계동|역삼1동|1|5|288|4496940|15614
202408|W|44|11170|41150000|4611000000|서울특별시|중구|신촌|서교동|FF0102|병원|1|1|15|4|11|26110|11170000|4211000000|대구|서초구|서초동|서초1동|1|5|221|1989310|9001
202408|H|46|45110|11200000|2811000000|서울특별시|종로구|명동|역삼동|HH0201|카페|1|2|15|8|27|46110|44130000|4611000000|경기|서초구|역삼동|서초1동|1|4|92|2111614|22952
202408|W|47|11170|41130000|4611000000|서울특별시|용산구|강남|역삼동|LL0101|약국|1|1|12|10|44|11140|42110000|4111000000|서울|성남시|서초동|역삼1동|2|4|87|642545|7385
202408|W|11|11110|11170000|4511000000|서울특별시|용산구|신촌|역삼동|GG0102|약국|1|2|13|5|46|45110|41110000|1117000000|부산|수원시|역삼동|서초1동|1|1|182|3316096|18220
202408|H|43|11140|46110000|2614000000|서울특별시|중구|신촌|역삼동|KK0101|병원|1|2|14|7|43|27110|42110000|2611000000|인천|성남시|서초동|서초1동|2|2|216|4532030|20981
202408|W|41|46110|26140000|2614000000|서울특별시|중구|강남|역삼동|HH0101|약국|1|2|14|3|26|44130|26140000|1111000000|부산|서초구|역삼동|서초1동|1|2|205|634994|3097
202408|W|44|28110|11200000|4511000000|서울특별시|용산구|강남|명동1가|KK0101|병원|1|2|14|9|42|26140|11110000|4211000000|부산|서초구|역삼동|역삼1동|1|5|27|31854|1179
202408|W|41|41150|44130000|4113000000|서울특별시|종로구|신촌|서교동|HH0101|카페|1|2|14|3|11|11140|11140000|4311000000|경기|수원시|서초동|서초1동|x|5|11|3411487|310135
202408|W|26|27110|41110000|1117000000|서울특별시|용산구|명동|명동1가|JJ0101|마트|1|1|15|1|45|11200|41130000|2611000000|부산|서초구|역삼동|역삼1동|1|5|16|3336209|208513
202408|W|11|26140|28110000|4711000000|서울특별시|성동구|명동|역삼동|JJ0101|카페|1|x|14|6|26|45110|46110000|4111000000|부산|성남시|인계동|역삼1동|2|3|221|1588485|7187
202408|H|27|26140|46110000|1120000000|서울특별시|성동구|신촌|명동1가|GG0101|마트|1|1|15|9|27|26110|45110000|1114000000|부산|서초구|인계동|서초1동|1|5|83|4624719|55719
202408|W|47|43110|46110000|4511000000|서울특별시|중구|명동|서교동|GG0102|카페|2|2|15|2|41|41150|47110000|1114000000|부산|성남시|인계동|서초1동|2|1|144|2031207|14105
202408|H|43|46110|42110000|2614000000|서울특별시|용산구|신촌|명동1가|GG0201|병원|1|2|14|1|47|27110|11170000|4211000000|경기|성남시|인계동|서초1동|1|1|295|2700741|9155
202408|W|47|11170|27110000|4113000000|서울특별시|중구|강남|명동1가|FF0102|카페|1|2|13|5|43|11140|11140000|4211000000|인천|서초구|역삼동|역삼1동|1|2|261|4441163|17015
202408|W|27|11170|45110000|4711000000|서울특별시|중구|홍대|명동1가|FF0102|한식|2|2|15|1|46|11140|41110000|1114000000|부산|수원시|서초동|역삼1동|2|5|68|827985|12176
202408|W|47|41130|28110000|1117000000|서울특별시|종로구|신촌|명동1가|HH0101|병원|1|1|13|6|46|44130|11140000|2614000000|경기|서초구|역삼동|서초1동|1|5|100|2340341|23403
202408|W|43|42110|45110000|4511000000|서울특별시|용산구|홍대|서교동|FF0201|약국|1|1|13|5|45|27110|11200000|4111000000|서울|성남시|역삼동|역삼1동|1|1|258|2369029|9182
202408|H|44|11110|27110000|4413000000|서울특별시|용산구|명동|서교동|GG0101|약국|1|1|14|9|11|11140|11140000|4115000000|대구|수원시|서초동|서초1동|2|3|46|3760777|81756
202408|W|44|42110|41150000|4115000000|서울특별시|중구|홍대|서교동|GG0201|카페|1|1|10|7|27|44130|28110000|2611000000|경기|강남구|서초동|역삼1동|2|5|1|1686465|1686465
202408|W|26|41150|43110000|4711000000|서울특별시|종로구|명동|역삼동|HH0101|한식|1|2|12|5|11|26140|47110000|4413000000|경기|강남구|역삼동|역삼1동|1|5|169|2747903|16259
202408|W|42|43110|11110000|2711000000|서울특별시|성동구|강남|서교동|LL0301|약국|1|2|14|10|45|27110|46110000|1117000000|부산|성남시|역삼동|역삼1동|1|5|299|1880947|6290
202408|W|46|46110|11110000|2614000000|서울특별시|중구|홍대|명동1가|HH0201|마트|1|2|14|8|27|42110|41130000|1117000000|대구|강남구|서초동|서초1동|2|5|15|4865148|324343
202408|W|11|26140|44130000|4511000000|서울특별시|중구|신촌|명동1가|LL0101|카페|2|2|15|2|47|26110|27110000|2614000000|부산|강남구|인계동|역삼1동|1|5|27|3983443|147534
202408|W|47|45110|28110000|4511000000|서울특별시|중구|신촌|서교동|GG0201|마트|1|1|14|7|46|11140|44130000|4115000000|대구|강남구|인계동|역삼1동|2|5|116|453880|3912
202408|W|45|26110|11140000|4711000000|서울특별시|중구|신촌|명동1가|II0101|병원|1|2|12|8|27|28110|11110000|4611000000|서울|성남시|역삼동|역삼1동|x|2|76|3844857|50590
202408|W|43|43110|43110000|4211000000|서울특별시|종로구|강남|역삼동|LL0301|한식|1|2|10|5|27|28110|41110000|1120000000|경기|수원시|서초동|서초1동|1|4|46|4340521|94359
202408|W|45|27110|11140000|4111000000|서울특별시|용산구|강남|서교동|FF0201|한식|1|x|15|4|46|47110|11200000|1117000000|부산|강남구|서초동|서초1동|2|1|140|4148182|29629
202408|H|41|11140|11170000|1120000000|서울특별시|종로구|홍대|명동1가|LL0102|마트|1|2|14|7|41|27110|41110000|4511000000|인천|서초구|서초동|역삼1동|1|1|242|2635978|10892
202408|W|11|26110|11200000|2611000000|서울특별시|중구|명동|서교동|II0101|병원|1|1|14|4|27|46110|26140000|1117000000|서울|강남구|인계동|역삼1동|2|4|30|4708589|156952
202408|H|11|28110|11200000|2711000000|서울특별시|용산구|홍대|역삼동|LL0301|카페|1|1|11|7|44|11170|41110000|1120000000|인천|수원시|인계동|서초1동|1|5|180|155221|862
202408|W|43|43110|26140000|1120000000|서울특별시|종로구|명동|서교동|LL0101|카페|1|1|12|3|44|47110|27110000|4115000000|부산|성남시|서초동|서초1동|x|5|251|3048710|12146
202408|W|41|46110|41110000|4311000000|서울특별시|중구|홍대|서교동|II0101|병원|1|2|14|9|26|41130|11200000|4115000000|서울|성남시|인계동|역삼1동|1|5|146|4432629|30360
202408|W|27|26140|11170000|4111000000|서울특별시|종로구|홍대|서교동|GG0102|약국|1|2|15|6|27|11200|41150000|4115000000|인천|성남시|인계동|역삼1동|2|5|10|3977807|397780
202408|H|41|26110|11110000|1114000000|서울특별시|종로구|신촌|명동1가|FF0102|한식|1|1|14|2|11|42110|26110000|4311000000|경기|서초구|서초동|서초1동|1|5|67|1088695|16249
202408|H|11|46110|11140000|1120000000|서울특별시|중구|홍대|역삼동|FF0201|약국|1|1|14|7|43|41130|11170000|2611000000|대구|서초구|인계동|서초1동|1|5|112|4166661|37202
202408|W|46|11170|41130000|2711000000|서울특별시|중구|신촌|명동1가|LL0101|카페|1|x|10|8|45|46110|11140000|4211000000|부산|수원시|서초동|서초1동|1|4|133|4472961|33631
202408|W|47|42110|11110000|2711000000|서울특별시|종로구|명동|명동1가|LL0301|카페|1|2|15|7|44|47110|47110000|1111000000|경기|수원시|인계동|서초1동|2|5|268|2855111|10653
202408|W|11|44130|27110000|4115000000|서울특별시|종로구|강남|역삼동|GG0102|카페|1|2|14|9|41|44130|11110000|2614000000|인천|서초구|역삼동|서초1동|1|5|77|1319073|17130
202408|H|47|45110|26140000|1111000000|서울특별시|성동구|강남|명동1가|GG0201|카페|1|1|15|8|42|11110|11170000|4311000000|인천|강남구|서초동|역삼1동|1|2|161|3465354|21523
202408|W|47|47110|11170000|2614000000|서울특별시|중구|신촌|서교동|FF0201|카페|1|1|14|4|27|26140|27110000|4211000000|대구|강남구|인계동|서초1동|1|5|44|2969973|67499
202408|H|27|41110|28110000|1114000000|서울특별시|중구|명동|역삼동|LL0201|약국|1|2|13|9|11|47110|42110000|4511000000|부산|서초구|역삼동|역삼1동|2|5|59|1199986|20338
202408|W|27|11110|46110000|2711000000|서울특별시|성동구|명동|서교동|LL0101|약국|1|2|15|5|43|26110|46110000|4111000000|경기|성남시|서초동|역삼1동|1|5|161|3067350|19051
202408|W|45|26140|27110000|4511000000|서울특별시|용산구|신촌|서교동|GG0102|마트|1|2|12|6|42|27110|11140000|2611000000|인천|수원시|역삼동|역삼1동|1|3|196|926021|4724
202408|W|27|41130|46110000|4711000000|서울특별시|용산구|신촌|서교동|KK0101|한식|1|1|15|7|45|11170|11140000|4511000000|경기|서초구|서초동|역삼1동|1|5|247|4868600|19710
202408|W|42|11200|11170000|4113000000|서울특별시|성동구|신촌|명동1가|KK0101|카페|1|2|14|3|26|45110|46110000|2611000000|경기|수원시|서초동|서초1동|1|5|270|3067644|11361
202408|W|11|41110|47110000|2614000000|서울특별시|성동구|명동|명동1가|LL0101|마트|1|2|14|6|46|44130|11110000|4611000000|대구|서초구|역삼동|역삼1동|1|4|117|2619114|22385
202408|H|27|11140|46110000|1114000000|서울특별시|종로구|홍대|명동1가|GG0101|병원|2|2|10|10|41|41110|41150000|4115000000|부산|서초구|역삼동|서초1동|2|5|40|753001|18825
202408|W|46|26110|11140000|2811000000|서울특별시|용산구|강남|역삼동|LL0301|약국|1|1|15|10|43|28110|42110000|2611000000|대구|성남시|역삼동|역삼1동|1|4|276|2807603|10172
202408|H|47|27110|11110000|2811000000|서울특별시|종로구|홍대|역삼동|FF0201|카페|2|1|14|10|42|26140|46110000|1114000000|부산|수원시|서초동|역삼1동|1|4|240|3199527|13331
202408|W|27|11170|27110000|4211000000|서울특별시|중구|신촌|역삼동|KK0101|카페|1|1|13|9|43|28110|43110000|2711000000|부산|서초구|역삼동|서초1동|1|5|91|4384351|48179
202408|W|26|43110|47110000|4711000000|서울특별시|성동구|명동|역삼동|JJ0101|카페|1|1|14|3|43|11110|11140000|4711000000|서울|수원시|인계동|서초1동|2|3|182|4409963|24230
202408|H|42|11170|41110000|1114000000|서울특별시|용산구|홍대|서교동|FF0201|약국|1|1|14|10|45|47110|41130000|4111000000|서울|수원시|역삼동|역삼1동|1|5|15|3991064|266070
202408|W|46|27110|11110000|4611000000|서울특별시|종로구|강남|명동1가|LL0301|마트|1|2|14|8|42|44130|47110000|2614000000|경기|서초구|서초동|서초1동|1|5|257|3299163|12837
202408|H|44|47110|41110000|1114000000|서울특별시|용산구|강남|서교동|II0101|약국|1|x|14|6|11|41110|44130000|2711000000|인천|성남시|인계동|서초1동|1|5|222|1714092|7721
202408|W|45|26140|42110000|4611000000|서울특별시|중구|강남|서교동|KK0101|마트|1|2|14|5|43|43110|11110000|4211000000|경기|서초구|서초동|역삼1동|1|5|170|1634045|9612
202408|H|43|43110|11140000|4311000000|서울특별시|성동구|홍대|역삼동|FF0102|병원|1|2|10|6|47|41130|26140000|4711000000|서울|강남구|역삼동|서초1동|1|5|112|3879165|34635
202408|W|46|41110|11170000|4311000000|서울특별시|종로구|홍대|명동1가|FF0102|마트|2|2|14|9|41|41110|11140000|4711000000|인천|성남시|서초동|역삼1동|1|4|66|4439482|67264
202408|H|42|26110|41150000|4711000000|서울특별시|성동구|명동|서교동|FF0201|약국|1|1|15|2|27|46110|26140000|4711000000|서울|서초구|서초동|역삼1동|1|x|230|356276|1549
202408|W|41|11200|41110000|4413000000|서울특별시|성동구|홍대|서교동|HH0201|카페|1|1|12|6|42|11110|45110000|4711000000|부산|성남시|인계동|서초1동|x|4|33|1190983|36090
202408|W|27|41110|43110000|4311000000|서울특별시|성동구|홍대|서교동|JJ0101|한식|2|1|14|7|45|47110|44130000|4311000000|대구|수원시|역삼동|역삼1동|1|3|8|2920209|365026
202408|H|11|44130|43110000|1114000000|서울특별시|중구|홍대|명동1가|FF0201|카페|1|2|14|7|11|26140|45110000|4413000000|부산|성남시|서초동|서초1동|1|5|203|910313|4484
202408|W|44|11140|44130000|1114000000|서울특별시|용산구|강남|서교동|FF0101|한식|2|1|15|8|47|44130|11140000|2611000000|경기|서초구|서초동|역삼1동|1|5|132|1595484|12087
202408|W|42|28110|41150000|4413000000|서울특별시|중구|홍대|역삼동|LL0301|한식|1|2|13|8|47|11200|44130000|4611000000|대구|서초구|인계동|역삼1동|1|x|297|4008774|13497
202408|H|47|43110|26140000|2811000000|서울특별시|중구|신촌|역삼동|GG0101|마트|1|2|13|5|42|11110|26140000|4113000000|인천|성남시|서초동|역삼1동|1|5|38|3434798|90389
202408|H|11|46110|11110000|4413000000|서울특별시|중구|강남|역삼동|HH0101|마트|1|1|14|8|43|45110|44130000|2614000000|경기|성남시|인계동|역삼1동|x|5|69|2110874|30592
202408|W|46|43110|27110000|2611000000|서울특별시|중구|명동|명동1가|JJ0101|병원|1|2|13|9|46|28110|41110000|1117000000|부산|서초구|인계동|역삼1동|2|4|118|3204827|27159
202408|H|26|27110|41110000|4111000000|서울특별시|용산구|강남|역삼동|GG0101|카페|1|1|15|10|27|28110|11200000|2611000000|부산|서초구|서초동|역삼1동|2|5|163|28535|175
202408|H|26|11200|47110000|2711000000|서울특별시|종로구|홍대|서교동|GG0102|한식|1|x|13|6|46|27110|42110000|2711000000|서울|성남시|서초동|서초1동|1|1|242|470125|1942
202408|W|43|27110|28110000|1120000000|서울특별시|성동구|홍대|명동1가|GG0102|약국|1|1|11|10|47|11140|41130000|4111000000|경기|수원시|인계동|역삼1동|1|5|31|457370|14753
202408|W|45|27110|41130000|4711000000|서울특별시|종로구|강남|서교동|LL0101|마트|1|x|14|5|45|46110|11200000|4211000000|경기|강남구|서초동|서초1동|1|5|232|3323170|14324
202408|W|43|11200|45110000|1117000000|서울특별시|중구|홍대|명동1가|FF0101|한식|1|1|14|7|47|42110|11140000|4111000000|인천|성남시|서초동|역삼1동|1|5|254|462077|1819
202408|W|45|11200|41130000|4311000000|서울특별시|용산구|명동|명동1가|II0101|병원|1|1|14|5|43|41150|26110000|2711000000|부산|수원시|역삼동|서초1동|2|5|194|4831516|24904
202408|W|41|11140|41150000|2611000000|서울특별시|중구|홍대|역삼동|LL0101|카페|2|2|15|6|26|27110|45110000|1120000000|인천|강남구|역삼동|서초1동|2|5|224|4600848|20539
202408|W|27|11110|45110000|4413000000|서울특별시|성동구|명동|서교동|JJ0101|한식|2|1|13|5|47|27110|45110000|2611000000|인천|성남시|역삼동|역삼1동|1|5|160|1008512|6303
202408|H|45|47110|26110000|4115000000|서울특별시|용산구|강남|서교동|FF0102|약국|1|x|14|7|43|46110|11170000|4113000000|부산|수원시|인계동|역삼1동|x|5|212|4040715|19059
202408|W|46|11110|42110000|2614000000|서울특별시|용산구|강남|역삼동|FF0201|약국|2|2|10|9|26|41150|45110000|4211000000|부산|수원시|역삼동|서초1동|1|5|272|2298281|8449
202408|W|11|47110|45110000|2611000000|서울특별시|중구|명동|서교동|HH0201|카페|1|1|14|2|43|42110|11140000|4511000000|대구|수원시|인계동|서초1동|1|2|193|2401511|12443
202408|H|27|11200|45110000|4611000000|서울특별시|중구|신촌|서교동|GG0102|한식|1|1|14|9|41|11200|41130000|1114000000|서울|성남시|인계동|역삼1동|1|2|38|2363635|62200
202408|H|46|45110|28110000|4115000000|서울특별시|용산구|신촌|서교동|LL0102|약국|1|1|14|2|44|43110|46110000|4511000000|부산|강남구|역삼동|서초1동|2|x|32|3082779|96336
202408|H|41|11110|41150000|1117000000|서울특별시|종로구|홍대|서교동|HH0101|마트|1|2|15|1|11|47110|46110000|4511000000|인천|서초구|인계동|역삼1동|2|5|5|4847206|969441
202408|H|46|45110|41110000|4115000000|서울특별시|용산구|강남|서교동|HH0201|카페|1|x|15|6|27|45110|47110000|4115000000|경기|수원시|역삼동|서초1동|1|5|180|3359914|18666
